lat,lng,dir,city,D1,D2,M
42.343631,-71.0222022978,1,boston,#040f41,#000b26,#969080
42.343631,-71.0222022978,2,boston,#1c3b5a,#d1dde6,#adb5b5
42.343631,-71.0222022978,3,boston,#5d7c9a,#dcd8d2,#bcb8b1
42.343631,-71.0242320171,0,boston,#d0cbc3,#b2aba0,#b2aba0
42.343631,-71.0242320171,1,boston,#174266,#dbd9d6,#aaa297
42.343631,-71.0242320171,2,boston,#134676,#0f1c5c,#8a8575
42.343631,-71.0242320171,3,boston,#5777a6,#d3cfc6,#b8b3a7
42.343631,-71.0262617364,0,boston,#f8f4f0,#4d381b,#a2998f
42.343631,-71.0262617364,1,boston,#c5cfd6,#b4a89a,#8c796b
42.343631,-71.0262617364,2,boston,#a4afb1,#261d0f,#b7b9b8
42.343631,-71.0262617364,3,boston,#9e803c,#bea370,#a6a8a2
42.343631,-71.0282914557,0,boston,#6d829b,#8192a0,#b4b7b4
42.343631,-71.0282914557,1,boston,#6b7e9e,#b7b9b5,#b7b9b5
42.343631,-71.0282914557,2,boston,#7d6141,#715737,#686658
42.343631,-71.0282914557,3,boston,#dfdbe4,#766044,#9e9f9c
42.343631,-71.030321175,0,boston,#cad4d5,#3e6269,#a4aaab
42.343631,-71.030321175,1,boston,#f1f2ef,#c1c6c9,#2a2927
42.343631,-71.030321175,2,boston,#61432b,#654a35,#65655a
42.343631,-71.030321175,3,boston,#c8c9cc,#bec1c4,#9fa2a1
42.343631,-71.0323508943,0,boston,#c7cac5,#a7aaa7,#a7aaa7
42.343631,-71.0323508943,1,boston,#fffffe,#e7e8e6,#69645a
42.343631,-71.0323508943,2,boston,#63571c,#653d24,#676558
42.343631,-71.0323508943,3,boston,#f7f8fa,#e5e5e1,#a4a7a3
42.343631,-71.0343806136,0,boston,#a3adaa,#434d32,#7d7e73
42.343631,-71.0343806136,1,boston,#6a1918,#8c4148,#969592
42.343631,-71.0343806136,2,boston,#120b01,#724434,#5f5353
42.343631,-71.0343806136,3,boston,#a7b2bc,#9da9b3,#6c6961
42.343631,-71.0364103329,0,boston,#1b1405,#e1e5e4,#7e796a
42.343631,-71.0364103329,1,boston,#0e2241,#482f19,#7f7766
42.343631,-71.0364103329,2,boston,#6b4f32,#c1bdb9,#5f5f57
42.343631,-71.0364103329,3,boston,#c1a885,#bfc1bb,#898071
42.343631,-71.0384400523,0,boston,#9a534f,#aa6f6e,#c2c6c5
42.343631,-71.0384400523,1,boston,,,
42.343631,-71.0384400523,2,boston,#ddd097,#efe1cd,#969f9e
42.343631,-71.0384400523,3,boston,#a89136,#8a6147,#717778
42.343631,-71.0404697716,0,boston,#986b25,#967340,#817d6e
42.343631,-71.0404697716,1,boston,#f3d7d1,#fbfbf9,#918e80
42.343631,-71.0404697716,2,boston,#d8fdec,#edf4e2,#555146
42.343631,-71.0404697716,3,boston,#cfc180,#e2bbb2,#8b8478
42.343631,-71.0424994909,0,boston,#ddc5ad,#a6806d,#ada191
42.343631,-71.0424994909,1,boston,#997766,#775544,#acb0b7
42.343631,-71.0424994909,2,boston,#bdbebd,#aaaba8,#bdbebd
42.343631,-71.0424994909,3,boston,#c3c5c5,#b0b2b1,#c3c5c5
42.343631,-71.0445292102,0,boston,#c3cbbe,#a3a59f,#a3a59f
42.343631,-71.0445292102,1,boston,#907d60,#88755a,#616561
42.343631,-71.0445292102,2,boston,#ab928e,#bbbec1,#bbbec1
42.343631,-71.0445292102,3,boston,#b88165,#6f2b35,#a3a5a5
42.343631,-71.0465589295,0,boston,#d1d5d0,#bfc2c1,#808a82
42.343631,-71.0465589295,1,boston,#613c03,#795920,#767b6d
42.343631,-71.0465589295,2,boston,#70501e,#1b4358,#777d6f
42.343631,-71.0465589295,3,boston,#123a3b,#caccd1,#7c8076
42.343631,-71.0506183681,0,boston,#0c5a49,#23574a,#6e6a61
42.343631,-71.0506183681,1,boston,#c5c6c7,#68758a,#666459
42.343631,-71.0506183681,2,boston,#6277a1,#ecebe9,#babdbf
42.343631,-71.0506183681,3,boston,#d5d7da,#425a6e,#5f5751
42.343631,-71.056707526,0,boston,#a48274,#dadbd8,#715b52
42.343631,-71.056707526,1,boston,#f5f5f5,#7e98ac,#6c5c56
42.343631,-71.056707526,2,boston,#5b4413,#69441f,#646f76
42.343631,-71.056707526,3,boston,#bc9e8f,#a68371,#785e54
42.343631,-71.0587372453,0,boston,#321602,#936347,#86725c
42.343631,-71.0587372453,1,boston,#be8061,#c29f82,#46382c
42.343631,-71.0587372453,2,boston,#ba8468,#753922,#3c342e
42.343631,-71.0587372453,3,boston,#f7f1ec,#ebe8e2,#78675f
42.343631,-71.0607669646,0,boston,#e7cfb3,#bca282,#2a2b26
42.343631,-71.0607669646,1,boston,#e6d3bb,#735b2b,#d0bda2
42.343631,-71.0607669646,2,boston,#f8e3cc,#fbf3e4,#595b53
42.343631,-71.0607669646,3,boston,#673708,#04503d,#605d53
42.343631,-71.0627966839,0,boston,#aa7775,#e3e4e1,#80827c
42.343631,-71.0627966839,1,boston,#ffffff,#9e6563,#463e2c
42.343631,-71.0627966839,2,boston,#004137,#d1b695,#85837f
42.343631,-71.0627966839,3,boston,#8d2523,#0c4737,#7a7e7b
42.343631,-71.0648264032,0,boston,#083039,#131545,#544a3c
42.343631,-71.0648264032,1,boston,#3e1b0f,#fbfcfa,#514b40
42.343631,-71.0648264032,2,boston,#c16f6c,#fbf0d1,#7e6758
42.343631,-71.0648264032,3,boston,#ba665d,#b58c72,#514b44
42.343631,-71.0668561225,0,boston,#f1ebe1,#e3d8c7,#f1ebe1
42.343631,-71.0668561225,1,boston,#d8baa5,#f9fcff,#6e7066
42.343631,-71.0668561225,2,boston,#eacdb3,#d8ba99,#644839
42.343631,-71.0668561225,3,boston,,,
42.343631,-71.0688858418,0,boston,#f6f6f9,#dcdbd7,#5d554e
42.343631,-71.0688858418,1,boston,#f4f2f7,#925f57,#5e6061
42.343631,-71.0688858418,2,boston,#df6f60,#d9e6f6,#62423b
42.343631,-71.0688858418,3,boston,#2a3103,#f4f6fb,#4a332a
42.343631,-71.0709155611,0,boston,#384f03,#c46f85,#5e3e33
42.343631,-71.0709155611,1,boston,#86213a,#515d87,#634235
42.343631,-71.0709155611,2,boston,#084627,#002304,#625355
42.343631,-71.0709155611,3,boston,#f7b3ae,#8aa7bf,#614849
42.343631,-71.0729452804,0,boston,#fffdad,#815818,#797060
42.343631,-71.0729452804,1,boston,#aa2b07,#835b18,#835b18
42.343631,-71.0729452804,2,boston,#b12c02,#b89c40,#9b978d
42.343631,-71.0729452804,3,boston,#a96828,#3f3dbd,#889095
42.343631,-71.0749749997,0,boston,#253b07,#99654f,#4f3b38
42.343631,-71.0749749997,1,boston,#f4cfcb,#cfb7ac,#f4cfcb
42.343631,-71.0749749997,2,boston,#f6f8f8,#d0c5b2,#653e3b
42.343631,-71.0749749997,3,boston,#314b13,#fff7fb,#513e42
42.343631,-71.077004719,0,boston,#fdfaf6,#484f22,#53382b
42.343631,-71.077004719,1,boston,#c3c5b9,#73594c,#4c4d48
42.343631,-71.077004719,2,boston,#472f23,#454d27,#48514a
42.343631,-71.077004719,3,boston,#f0ece8,#5c4339,#5c4339
42.343631,-71.0790344383,0,boston,#d9aea3,#c5daeb,#5f4836
42.343631,-71.0790344383,1,boston,#a99855,#9d5e4a,#614736
42.343631,-71.0790344383,2,boston,#9db4c2,#c1bfad,#736c61
42.343631,-71.0790344383,3,boston,,,
42.343631,-71.0810641576,0,boston,#b3c5d6,#dcdfeb,#817163
42.343631,-71.0810641576,1,boston,#1e0d00,#e0ebed,#736558
42.343631,-71.0810641576,2,boston,#4a5213,#8f954c,#3e3730
42.343631,-71.0810641576,3,boston,#e7ebec,#d3d5da,#585443
42.343631,-71.0830938769,0,boston,#b69983,#faf9fa,#b5b2ab
42.343631,-71.0830938769,1,boston,#a6bb6f,#d0b192,#3f2c1e
42.343631,-71.0830938769,2,boston,#3e3004,#d1cb8c,#45372b
42.343631,-71.0830938769,3,boston,#f2f2f3,#e8e6e8,#b1afaa
42.343631,-71.0851235962,0,boston,#88a9c8,#343f08,#968f86
42.343631,-71.0851235962,1,boston,#c3d4e4,#b4c9d9,#beb8aa
42.343631,-71.0851235962,2,boston,#204370,#ffffff,#4b3c3f
42.343631,-71.0851235962,3,boston,#1f3100,#e7e6de,#c4c4b9
42.343631,-71.0871533155,0,boston,#033326,#75aaa1,#a9a493
42.343631,-71.0871533155,1,boston,#dadfdf,#c1c1bd,#8f8b7f
42.343631,-71.0871533155,2,boston,#969951,#8c8b44,#7b7360
42.343631,-71.0871533155,3,boston,#8fc1b0,#837e52,#b6ae9d
42.343631,-71.0891830348,0,boston,#a8492e,#3f1302,#8c6955
42.343631,-71.0891830348,1,boston,#f4e0cc,#855a43,#916752
42.343631,-71.0891830348,2,boston,#656524,#a29a6f,#5e4937
42.343631,-71.0891830348,3,boston,#7a6c2b,#9f8c58,#7f594c
42.343631,-71.0912127541,0,boston,,,
42.343631,-71.0912127541,1,boston,#b19b76,#bcac91,#bcac91
42.343631,-71.0912127541,2,boston,#190f00,#dedbd7,#43423e
42.343631,-71.0912127541,3,boston,#4a0905,#5e0f16,#968867
42.343631,-71.0932424734,0,boston,#141b0d,#232614,#7a7571
42.343631,-71.0932424734,1,boston,,,
42.343631,-71.0932424734,2,boston,,,
42.343631,-71.0932424734,3,boston,,,
42.343631,-71.0952721927,0,boston,#e59995,#d49a92,#a69887
42.343631,-71.0952721927,1,boston,#bacbd7,#e0e0d7,#5f5747
42.343631,-71.0952721927,2,boston,#203e72,#476497,#453c3b
42.343631,-71.0952721927,3,boston,#e1aeaa,#eee4d3,#706c5e
42.343631,-71.097301912,0,boston,#c0bfda,#586b31,#a18774
42.343631,-71.097301912,1,boston,#eeedf6,#e3e0e7,#473637
42.343631,-71.097301912,2,boston,#e6eff6,#e8e0d7,#483e3d
42.343631,-71.097301912,3,boston,#6f8fad,#fffffb,#9c8372
42.343631,-71.0993316314,0,boston,#ffffff,#a4bbc8,#aca999
42.343631,-71.0993316314,1,boston,#20062a,#e4d7ce,#808686
42.343631,-71.0993316314,2,boston,#f9596c,#ce4161,#432c24
42.343631,-71.0993316314,3,boston,#afa166,#0d2049,#a6a69b
42.343631,-71.1013613507,0,boston,#994e4f,#7d383e,#76776f
42.343631,-71.1013613507,1,boston,#c06445,#bf6f60,#6a5f52
42.343631,-71.1013613507,2,boston,#805f47,#e8e7e3,#3e3d37
42.343631,-71.1013613507,3,boston,#7d301f,#9e6754,#6e6e67
42.343631,-71.10339107,0,boston,#a64a4b,#edc8b6,#b6b2a7
42.343631,-71.10339107,1,boston,#8e1f39,#cd8593,#b7afa1
42.343631,-71.10339107,2,boston,#dad1cc,#8f98a1,#737773
42.343631,-71.10339107,3,boston,#6d869c,#5e5e4e,#6c6e69
42.343631,-71.1054207893,0,boston,#c9af9b,#b4ab9b,#b4ab9b
42.343631,-71.1054207893,1,boston,#f4f4f4,#d5d4d5,#b2ab9f
42.343631,-71.1054207893,2,boston,#dcdfd9,#b1bfc7,#6d787e
42.343631,-71.1054207893,3,boston,,,
42.343631,-71.1074505086,0,boston,#a67f6b,#cabba3,#8f7067
42.343631,-71.1074505086,1,boston,,,
42.343631,-71.1074505086,2,boston,,,
42.343631,-71.1074505086,3,boston,#908b4d,#ac8673,#876a58
42.343631,-71.1115099472,0,boston,,,
42.343631,-71.1115099472,1,boston,#899ccf,#7487b8,#6c789e
42.343631,-71.1115099472,2,boston,#889ad7,#8fa6d6,#687196
42.343631,-71.1115099472,3,boston,#404485,#f9f9f9,#f9f9f9
42.343631,-71.1135396665,0,boston,#e6cbb9,#bb8f77,#3c312d
42.343631,-71.1135396665,1,boston,#9c8566,#dad2c7,#494140
42.343631,-71.1135396665,2,boston,#f1edf4,#e7e9e8,#d4d1dc
42.343631,-71.1135396665,3,boston,#a5c1dd,#f7f6f1,#cac4bb
42.343631,-71.1155693858,0,boston,#c19674,#f8f8f6,#d8d4d1
42.343631,-71.1155693858,1,boston,#b1d0e9,#fbf9ff,#50646c
42.343631,-71.1155693858,2,boston,#779cb5,#000d03,#4f5456
42.343631,-71.1155693858,3,boston,#fcecd5,#94adbf,#bdb6a1
42.343631,-71.1175991051,0,boston,#fbf6f4,#d2d5d5,#8d9089
42.343631,-71.1175991051,1,boston,#f2f3f6,#e0e7e7,#b6c1c8
42.343631,-71.1175991051,2,boston,#762710,#e1eadd,#414642
42.343631,-71.1175991051,3,boston,#e6e6e6,#c6c6c1,#c6c6c1
42.343631,-71.1196288244,0,boston,#bbcfdb,#896857,#babdbf
42.343631,-71.1196288244,1,boston,#dcc8bd,#e9e3ea,#5d635e
42.343631,-71.1196288244,2,boston,#f4f4f5,#686d4f,#93979a
42.343631,-71.1196288244,3,boston,#e2e3df,#c1baa5,#988b79
42.343631,-71.1216585437,0,boston,#d7d7b8,#95915e,#d7d7b8
42.343631,-71.1216585437,1,boston,#eacd92,#803528,#9b7e65
42.343631,-71.1216585437,2,boston,#eee1df,#9f836a,#9f836a
42.343631,-71.1216585437,3,boston,#c1c28c,#f1f1f1,#473939
42.343631,-71.123688263,0,boston,#883937,#844c3c,#b6a488
42.343631,-71.123688263,1,boston,#0b543f,#9b825c,#b8a787
42.343631,-71.123688263,2,boston,#0e1000,#f5f7f6,#625c57
42.343631,-71.123688263,3,boston,#c7c9c4,#c2c4bf,#4b443a
42.343631,-71.1257179823,0,boston,#a36c5d,#b58579,#73665a
42.343631,-71.1257179823,1,boston,#1e2e07,#737c3c,#919695
42.343631,-71.1257179823,2,boston,#f2fafa,#1a2a08,#8b8f8e
42.343631,-71.1257179823,3,boston,#705a2d,#ede7e1,#7c6651
42.343631,-71.1277477016,0,boston,#ba987b,#fcf9f4,#ba987b
42.343631,-71.1277477016,1,boston,#97b1ce,#bfa58b,#81684f
42.343631,-71.1277477016,2,boston,#dadbd5,#bebcb5,#636d72
42.343631,-71.1277477016,3,boston,#dbddd6,#d2ccc2,#616a6f
42.343631,-71.1297774209,0,boston,#f4f2e9,#e6e5db,#b4bac0
42.343631,-71.1297774209,1,boston,#f3f3ee,#c5cad3,#f3f3ee
42.343631,-71.1297774209,2,boston,#fbfcfb,#eeeceb,#eeeceb
42.343631,-71.1297774209,3,boston,#c0b3b5,#11170b,#776d6b
42.343631,-71.1318071402,0,boston,#a6424b,#ca917d,#f4f5f2
42.343631,-71.1318071402,1,boston,#a94050,#922c37,#efeded
42.343631,-71.1318071402,2,boston,#50603d,#717d8a,#494f55
42.343631,-71.1318071402,3,boston,#fafbf7,#c7ccdc,#fafbf7
42.343631,-71.1338368595,0,boston,#9c4944,#dac1ac,#e8e9e6
42.343631,-71.1338368595,1,boston,#2a1800,#f6ebce,#ae7f76
42.343631,-71.1338368595,2,boston,#ddbfba,#fbfaf6,#37362e
42.343631,-71.1338368595,3,boston,#cba494,#fffcf5,#e4e1db
42.343631,-71.1358665788,0,boston,#e2bd9e,#d7b190,#dad4d0
42.343631,-71.1358665788,1,boston,#f1f3f1,#85956c,#f1f3f1
42.343631,-71.1358665788,2,boston,,,
42.343631,-71.1358665788,3,boston,#fcfff5,#e8f0e5,#e1ddde
42.343631,-71.1378962981,0,boston,#f5f6f1,#c6c9c9,#b7bcc0
42.343631,-71.1378962981,1,boston,#384767,#c8c9c9,#b7bbbd
42.343631,-71.1378962981,2,boston,#d5d7d6,#bcbfbf,#6e695e
42.343631,-71.1378962981,3,boston,#d6d9d9,#cacbc9,#5b6763
42.343631,-71.1419557367,0,boston,#dde9f6,#f1eae3,#cbc4bb
42.343631,-71.1419557367,1,boston,#f3efe8,#dcd4ca,#c0b8af
42.343631,-71.1419557367,2,boston,#537097,#dfd4cd,#908882
42.343631,-71.1419557367,3,boston,#f1e9bf,#fcfcd5,#8f8781
42.343631,-71.143985456,0,boston,#bb7a83,#d4a1a2,#78674e
42.343631,-71.143985456,1,boston,#e9ebe3,#e1e1d8,#786951
42.343631,-71.143985456,2,boston,#fbfcf9,#ece9f3,#484039
42.343631,-71.143985456,3,boston,#f0f2f6,#e2e3e9,#43392c
42.343631,-71.1460151753,0,boston,#dac9bb,#9e9464,#73756f
42.343631,-71.1460151753,1,boston,#f8f9fa,#e9eceb,#7a8284
42.343631,-71.1460151753,2,boston,#f8fbff,#d8dde3,#8c908e
42.343631,-71.1460151753,3,boston,#1f3000,#415d1b,#737673
42.343631,-71.1480448946,0,boston,#f7f7f3,#e5edef,#f7f7f3
42.343631,-71.1480448946,1,boston,#24230a,#9095a3,#5a6468
42.343631,-71.1480448946,2,boston,#eaf8ff,#849bab,#544f5e
42.343631,-71.1480448946,3,boston,#4e6893,#c7d5e2,#888f9a
42.343631,-71.1500746139,0,boston,#8b9e5f,#f9f7f9,#f9f7f9
42.343631,-71.1500746139,1,boston,#7189c1,#c9dfb6,#6f81aa
42.343631,-71.1500746139,2,boston,,,
42.343631,-71.1500746139,3,boston,#ebcbc8,#8ca36c,#9a7b7c
42.343631,-71.1541340525,0,boston,#eff0f4,#756042,#949390
42.343631,-71.1541340525,1,boston,#fcfcff,#131d41,#b8b9c2
42.343631,-71.1541340525,2,boston,#481710,#f3f1f9,#929393
42.343631,-71.1541340525,3,boston,#151507,#2d391e,#6f7072
42.343631,-71.1561637718,0,boston,#af97b4,#cdced1,#6c5950
42.343631,-71.1561637718,1,boston,#e4e5e8,#8c665f,#c7c9ca
42.343631,-71.1561637718,2,boston,#c8cbc9,#b5b3ba,#c8cbc9
42.343631,-71.1561637718,3,boston,#673620,#f8f5f1,#5d5149
42.343631,-71.1581934911,0,boston,#ecedef,#d6d7da,#7a7978
42.343631,-71.1581934911,1,boston,#c8d2c7,#d0d2d1,#bdbeba
42.343631,-71.1581934911,2,boston,,,
42.343631,-71.1581934911,3,boston,#dbdce0,#cdcfd1,#877e6e
42.345131,-71.0262617364,0,boston,#901b17,#77100f,#84817b
42.345131,-71.0262617364,1,boston,#950814,#c43336,#6b839a
42.345131,-71.0262617364,2,boston,#b22022,#96383d,#545651
42.345131,-71.0262617364,3,boston,#a9b3b2,#6c6658,#464641
42.345131,-71.0282914557,0,boston,#b6bac1,#172736,#33342e
42.345131,-71.0282914557,1,boston,#eaebeb,#dadcdb,#969691
42.345131,-71.0282914557,2,boston,#d1d1d5,#aaada8,#969791
42.345131,-71.0282914557,3,boston,#511717,#ebe9ea,#8f8d88
42.345131,-71.030321175,0,boston,#e7e9e9,#ced0d0,#adafad
42.345131,-71.030321175,1,boston,#5e392f,#c6c9ca,#919392
42.345131,-71.030321175,2,boston,#5a1e0d,#75623e,#848580
42.345131,-71.030321175,3,boston,#a8bede,#9aacc3,#8d8d88
42.345131,-71.0323508943,0,boston,#244278,#cccfcf,#b5b6b5
42.345131,-71.0323508943,1,boston,#715127,#bbbebc,#bbbebc
42.345131,-71.0323508943,2,boston,#c6c9cc,#b6b9b6,#4f3d31
42.345131,-71.0323508943,3,boston,#d8dad8,#cccccc,#4b3a2e
42.345131,-71.0343806136,0,boston,#b5afa8,#aba59e,#93918c
42.345131,-71.0343806136,1,boston,#a84c60,#7c2431,#92918a
42.345131,-71.0343806136,2,boston,#e4efef,#d7dbdb,#d7dbdb
42.345131,-71.0343806136,3,boston,#887445,#9db0c1,#5a5c58
42.345131,-71.0364103329,0,boston,#571a21,#c0c4c9,#8a877f
42.345131,-71.0364103329,1,boston,#a07e56,#c0aa81,#797a70
42.345131,-71.0364103329,2,boston,#d6d8d5,#ced2d2,#7a7a70
42.345131,-71.0364103329,3,boston,#6b2b3a,#cacccc,#84827b
42.345131,-71.0404697716,0,boston,#edebe9,#694e31,#cabfb1
42.345131,-71.0404697716,1,boston,#3f2013,#aab1c5,#ccd4d2
42.345131,-71.0404697716,2,boston,#683419,#886c50,#ccd1d0
42.345131,-71.0404697716,3,boston,#afc2e1,#330609,#d8dada
42.345131,-71.0424994909,0,boston,#fafcfa,#304f64,#6c635b
42.345131,-71.0424994909,1,boston,#dee0df,#836855,#836855
42.345131,-71.0424994909,2,boston,#826013,#7f6423,#c1c4c4
42.345131,-71.0424994909,3,boston,#eaeceb,#bcbfcc,#918b7f
42.345131,-71.0445292102,0,boston,#924a4c,#bec6c5,#8c928a
42.345131,-71.0445292102,1,boston,#526630,#e2e2e5,#767d74
42.345131,-71.0445292102,2,boston,#d3d6d6,#b9bfc0,#758481
42.345131,-71.0445292102,3,boston,#3f0e0f,#ceaea7,#91958f
42.345131,-71.0465589295,0,boston,#872523,#c1a889,#c7c7c1
42.345131,-71.0465589295,1,boston,#c04849,#ca9894,#d8d8d7
42.345131,-71.0465589295,2,boston,#24485e,#f7f7f7,#5b5d5e
42.345131,-71.0465589295,3,boston,#15609b,#2b6cb0,#a5a29c
42.345131,-71.0485886488,0,boston,#786944,#bcc0bf,#91938c
42.345131,-71.0485886488,1,boston,#e6eaea,#cfd1d0,#2b3329
42.345131,-71.0485886488,2,boston,#d8dcd8,#cbd4cf,#243024
42.345131,-71.0485886488,3,boston,#362810,#b5c4c5,#949488
42.345131,-71.0506183681,0,boston,#ae8d7c,#d3d6d3,#ae8d7c
42.345131,-71.0506183681,1,boston,#c2ccd3,#acbbbd,#4f5553
42.345131,-71.0506183681,2,boston,#fde4cf,#411c0b,#a07360
42.345131,-71.0506183681,3,boston,#997263,#c4c6be,#997263
42.345131,-71.0526480874,0,boston,#d8a28d,#e1bcaf,#57443c
42.345131,-71.0526480874,1,boston,#626c39,#9fb5bb,#5b473e
42.345131,-71.0526480874,2,boston,#0b4e7d,#9a4d38,#5d473e
42.345131,-71.0526480874,3,boston,#db4a49,#78160b,#d6d7d3
42.345131,-71.056707526,0,boston,#806344,#d8d4c0,#88836c
42.345131,-71.056707526,1,boston,#41789b,#336183,#d2decc
42.345131,-71.056707526,2,boston,#ccb79b,#dccebd,#687571
42.345131,-71.056707526,3,boston,#d1cec0,#a39a7d,#978d79
42.345131,-71.0587372453,0,boston,#dee2b7,#fdfeec,#24252d
42.345131,-71.0587372453,1,boston,#f7fbf8,#edf3f0,#26282d
42.345131,-71.0587372453,2,boston,#ebf7d2,#c9cfa7,#25272c
42.345131,-71.0587372453,3,boston,#fffff5,#f6f7ea,#23232d
42.345131,-71.0607669646,0,boston,#d0c2aa,#f1ede7,#53492f
42.345131,-71.0607669646,1,boston,#f2f2ef,#bcac9b,#f2f2ef
42.345131,-71.0607669646,2,boston,#f3f1ef,#cdbeb3,#716457
42.345131,-71.0607669646,3,boston,#ded0bd,#efeae2,#5a5846
42.345131,-71.0648264032,0,boston,#5d661d,#9c9d60,#88837a
42.345131,-71.0648264032,1,boston,#edf1ee,#e0e1e1,#4a3935
42.345131,-71.0648264032,2,boston,#f2ebe2,#c1ced1,#4b3a35
42.345131,-71.0648264032,3,boston,#be957c,#9ab2c8,#d2cec4
42.345131,-71.0668561225,0,boston,#4d2213,#be9d84,#513d2d
42.345131,-71.0668561225,1,boston,#ac5932,#753117,#f2f1ec
42.345131,-71.0668561225,2,boston,#dcc4b2,#cabaa8,#37271c
42.345131,-71.0668561225,3,boston,#0c1500,#6d6232,#35261b
42.345131,-71.0688858418,0,boston,#a06555,#80503a,#f1f1ec
42.345131,-71.0688858418,1,boston,#f1edfa,#e4f0e4,#45362c
42.345131,-71.0688858418,2,boston,#d3dbe6,#98a78b,#42332a
42.345131,-71.0688858418,3,boston,#8a5446,#b78580,#f1f2f1
42.345131,-71.0709155611,0,boston,#704837,#ebeeed,#704837
42.345131,-71.0709155611,1,boston,#1d3e64,#a67a71,#55413b
42.345131,-71.0709155611,2,boston,#e1d6d3,#e5e5e4,#563e39
42.345131,-71.0709155611,3,boston,#a86f5c,#c9cace,#3e3c37
42.345131,-71.0729452804,0,boston,#d3bbb5,#e3e7e9,#424039
42.345131,-71.0729452804,1,boston,#70904a,#8ca160,#664e49
42.345131,-71.0729452804,2,boston,#779a4a,#61742c,#654c45
42.345131,-71.0729452804,3,boston,#e3edf6,#fcffff,#675453
42.345131,-71.0749749997,0,boston,#a87359,#a57f67,#45392f
42.345131,-71.0749749997,1,boston,#a47462,#f5faf7,#6a5043
42.345131,-71.0749749997,2,boston,#7d121f,#5c171b,#878e97
42.345131,-71.0749749997,3,boston,#d8e5a7,#2e3812,#46372e
42.345131,-71.077004719,0,boston,#f8c7c1,#ddafa8,#7a8286
42.345131,-71.077004719,1,boston,#cca695,#d6b8ac,#5c3f41
42.345131,-71.077004719,2,boston,#a78376,#baa799,#55464b
42.345131,-71.077004719,3,boston,#e2e0eb,#0a2c13,#393434
42.345131,-71.0790344383,0,boston,#b4cbe3,#e3c6c0,#a8aca5
42.345131,-71.0790344383,1,boston,#405314,#cadde9,#abaca5
42.345131,-71.0790344383,2,boston,#c1c8cb,#9c977c,#372e22
42.345131,-71.0790344383,3,boston,#f2f3f3,#c8bea6,#443a2d
42.345131,-71.0810641576,0,boston,#cdb090,#e9ece6,#c8c1ae
42.345131,-71.0810641576,1,boston,#d0b69c,#edf7f9,#654735
42.345131,-71.0810641576,2,boston,#344d04,#5c7924,#a5aeaf
42.345131,-71.0810641576,3,boston,#7a9bba,#e8e9e4,#c9c1ad
42.345131,-71.0830938769,0,boston,#f5e9a3,#23396a,#63524a
42.345131,-71.0830938769,1,boston,#79aeeb,#18255d,#d2c0ab
42.345131,-71.0830938769,2,boston,#c5a890,#b3977f,#c5a890
42.345131,-71.0830938769,3,boston,#ebdfd4,#c3ad95,#6a584e
42.345131,-71.0851235962,0,boston,#ecf2ef,#dcdfdd,#a8a499
42.345131,-71.0851235962,1,boston,#618930,#384110,#6a6a66
42.345131,-71.0851235962,2,boston,#2e4d69,#283d56,#72736a
42.345131,-71.0851235962,3,boston,#edf3f5,#e4e7e3,#76776c
42.345131,-71.0871533155,0,boston,#967350,#d9dcb8,#8e8e86
42.345131,-71.0871533155,1,boston,#ebe5e8,#d7d5d1,#89867b
42.345131,-71.0871533155,2,boston,#e7e1dd,#d3d5d6,#938f85
42.345131,-71.0871533155,3,boston,#c13728,#8d6a1e,#817c72
42.345131,-71.0891830348,0,boston,#607894,#d1d4cc,#8a8275
42.345131,-71.0891830348,1,boston,#fafafa,#dde0df,#8d8377
42.345131,-71.0891830348,2,boston,#a3847f,#7b5e4f,#7b5e4f
42.345131,-71.0891830348,3,boston,#e6e9eb,#876551,#876551
42.345131,-71.0912127541,0,boston,,,
42.345131,-71.0912127541,1,boston,#4f320f,#a98961,#80613f
42.345131,-71.0912127541,2,boston,#e6eaed,#afb2b7,#818585
42.345131,-71.0912127541,3,boston,,,
42.345131,-71.0952721927,0,boston,#ba7c42,#b28b45,#54453b
42.345131,-71.0952721927,1,boston,#8b2420,#872826,#56483f
42.345131,-71.0952721927,2,boston,#ff8b92,#a17e27,#737571
42.345131,-71.0952721927,3,boston,#052035,#214766,#5d5c58
42.345131,-71.097301912,0,boston,#b95828,#cf4042,#938c81
42.345131,-71.097301912,1,boston,#f3805b,#f49966,#8e887d
42.345131,-71.097301912,2,boston,#d9b249,#b96b33,#9d8d70
42.345131,-71.097301912,3,boston,#ffda5d,#c89e32,#aeacaf
42.345131,-71.0993316314,0,boston,#e0e4e3,#b3bec0,#9aa3a4
42.345131,-71.0993316314,1,boston,#e7ebee,#dbdede,#645e5e
42.345131,-71.0993316314,2,boston,#a45442,#365781,#5b5e5e
42.345131,-71.0993316314,3,boston,#ffffff,#d5dce3,#9ba3a5
42.345131,-71.1013613507,0,boston,#bbc4c5,#6b838b,#82746b
42.345131,-71.1013613507,1,boston,#e8ebf0,#dadbd5,#7e716c
42.345131,-71.1013613507,2,boston,#d3d7e3,#aabac4,#6c7375
42.345131,-71.1013613507,3,boston,#dac2c1,#f2f2f3,#787c77
42.345131,-71.1054207893,0,boston,#e7e8e4,#bbb6a4,#aea591
42.345131,-71.1054207893,1,boston,#d0d4d5,#b8b1a0,#82817a
