,lat,lng,dir,city,sky,tree
204,37.718394,-122.42591244,0,sanfrancisco,15945,76579
205,37.718394,-122.42591244,1,sanfrancisco,19026,87582
206,37.718394,-122.42591244,2,sanfrancisco,28694,65345
207,37.718394,-122.42591244,3,sanfrancisco,32693,57505
208,37.718394,-122.427809964,0,sanfrancisco,65992,8873
209,37.718394,-122.427809964,1,sanfrancisco,46475,1915
210,37.718394,-122.427809964,2,sanfrancisco,56133,3549
211,37.718394,-122.427809964,3,sanfrancisco,72522,2212
212,37.718394,-122.429707489,0,sanfrancisco,60237,8021
213,37.718394,-122.429707489,1,sanfrancisco,65126,3069
214,37.718394,-122.429707489,2,sanfrancisco,61613,2253
215,37.718394,-122.429707489,3,sanfrancisco,45607,23710
216,37.718394,-122.431605013,0,sanfrancisco,54475,6686
217,37.718394,-122.431605013,1,sanfrancisco,44612,253
218,37.718394,-122.431605013,2,sanfrancisco,59028,4112
219,37.718394,-122.431605013,3,sanfrancisco,46960,1042
220,37.718394,-122.433502537,0,sanfrancisco,53501,25625
221,37.718394,-122.433502537,1,sanfrancisco,54537,8807
222,37.718394,-122.433502537,2,sanfrancisco,61400,1188
223,37.718394,-122.433502537,3,sanfrancisco,50265,3351
224,37.718394,-122.435400062,0,sanfrancisco,74066,1197
225,37.718394,-122.435400062,1,sanfrancisco,62027,3309
226,37.718394,-122.435400062,2,sanfrancisco,66993,3441
227,37.718394,-122.435400062,3,sanfrancisco,53471,621
228,37.718394,-122.437297586,0,sanfrancisco,55722,5514
229,37.718394,-122.437297586,1,sanfrancisco,55750,5549
230,37.718394,-122.437297586,2,sanfrancisco,62683,3300
231,37.718394,-122.437297586,3,sanfrancisco,54735,89
232,37.718394,-122.439195111,0,sanfrancisco,21289,549
233,37.718394,-122.439195111,1,sanfrancisco,41202,1456
234,37.718394,-122.439195111,2,sanfrancisco,54334,9597
235,37.718394,-122.439195111,3,sanfrancisco,42637,806
236,37.718394,-122.441092635,0,sanfrancisco,35141,3068
237,37.718394,-122.441092635,1,sanfrancisco,52525,2965
238,37.718394,-122.441092635,2,sanfrancisco,45922,2791
239,37.718394,-122.441092635,3,sanfrancisco,32874,9942
240,37.718394,-122.442990159,0,sanfrancisco,38928,6071
241,37.718394,-122.442990159,1,sanfrancisco,45367,430
242,37.718394,-122.442990159,2,sanfrancisco,69303,969
243,37.718394,-122.442990159,3,sanfrancisco,63941,1728
244,37.718394,-122.444887684,0,sanfrancisco,63194,1379
245,37.718394,-122.444887684,1,sanfrancisco,56744,2897
246,37.718394,-122.444887684,2,sanfrancisco,56273,18721
247,37.718394,-122.444887684,3,sanfrancisco,59717,14899
248,37.718394,-122.446785208,0,sanfrancisco,44583,1235
249,37.718394,-122.446785208,1,sanfrancisco,58095,4124
250,37.718394,-122.446785208,2,sanfrancisco,49964,22888
251,37.718394,-122.446785208,3,sanfrancisco,66059,3710
252,37.718394,-122.448682732,0,sanfrancisco,79326,13982
253,37.718394,-122.448682732,1,sanfrancisco,77827,8732
254,37.718394,-122.448682732,2,sanfrancisco,72686,8607
255,37.718394,-122.448682732,3,sanfrancisco,61497,7215
256,37.718394,-122.450580257,0,sanfrancisco,59369,24112
257,37.718394,-122.450580257,1,sanfrancisco,66009,18388
258,37.718394,-122.450580257,2,sanfrancisco,54988,14069
259,37.718394,-122.450580257,3,sanfrancisco,52401,38839
260,37.718394,-122.452477781,0,sanfrancisco,40962,3419
261,37.718394,-122.452477781,1,sanfrancisco,44324,9387
262,37.718394,-122.452477781,2,sanfrancisco,42943,27170
263,37.718394,-122.452477781,3,sanfrancisco,28601,31726
264,37.718394,-122.454375306,0,sanfrancisco,63910,15378
265,37.718394,-122.454375306,1,sanfrancisco,68381,4735
266,37.718394,-122.454375306,2,sanfrancisco,31961,27117
267,37.718394,-122.454375306,3,sanfrancisco,55090,5999
268,37.718394,-122.45627283,0,sanfrancisco,59594,13987
269,37.718394,-122.45627283,1,sanfrancisco,50611,7533
270,37.718394,-122.45627283,2,sanfrancisco,65705,4614
271,37.718394,-122.45627283,3,sanfrancisco,32049,2306
272,37.718394,-122.458170354,0,sanfrancisco,58627,20676
273,37.718394,-122.458170354,1,sanfrancisco,33882,31632
274,37.718394,-122.458170354,2,sanfrancisco,70869,21004
275,37.718394,-122.458170354,3,sanfrancisco,47997,36238
276,37.718394,-122.460067879,0,sanfrancisco,58833,3394
277,37.718394,-122.460067879,1,sanfrancisco,68312,5948
278,37.718394,-122.460067879,2,sanfrancisco,86229,4655
279,37.718394,-122.460067879,3,sanfrancisco,43816,16848
280,37.718394,-122.461965403,0,sanfrancisco,63148,36382
281,37.718394,-122.461965403,1,sanfrancisco,53583,8804
282,37.718394,-122.461965403,2,sanfrancisco,34520,16848
283,37.718394,-122.461965403,3,sanfrancisco,44828,28276
284,37.718394,-122.463862927,0,sanfrancisco,49485,18767
285,37.718394,-122.463862927,1,sanfrancisco,36341,18757
286,37.718394,-122.463862927,2,sanfrancisco,69122,11165
287,37.718394,-122.463862927,3,sanfrancisco,47484,16899
288,37.718394,-122.465760452,0,sanfrancisco,54155,11346
289,37.718394,-122.465760452,1,sanfrancisco,36490,52140
290,37.718394,-122.465760452,2,sanfrancisco,65607,19453
291,37.718394,-122.465760452,3,sanfrancisco,52765,16417
