,lat,lng
1069,1.288376,103.809067559
1070,1.289876,103.809067559
1071,1.291376,103.809067559
1072,1.292876,103.809067559
1073,1.294376,103.809067559
1074,1.295876,103.809067559
1075,1.297376,103.809067559
1076,1.298876,103.809067559
1077,1.300376,103.809067559
1078,1.301876,103.809067559
1079,1.303376,103.809067559
1080,1.304876,103.809067559
1081,1.306376,103.809067559
1082,1.307876,103.809067559
1083,1.309376,103.809067559
1084,1.310876,103.809067559
1085,1.312376,103.809067559
1086,1.313876,103.809067559
1087,1.315376,103.809067559
1088,1.316876,103.809067559
1089,1.318376,103.809067559
1090,1.319876,103.809067559
1091,1.321376,103.809067559
1092,1.322876,103.809067559
1093,1.324376,103.809067559
1094,1.325876,103.809067559
1095,1.327376,103.809067559
1096,1.328876,103.809067559
1097,1.330376,103.809067559
1098,1.331876,103.809067559
1099,1.333376,103.809067559
1100,1.334876,103.809067559
1101,1.336376,103.809067559
1102,1.337876,103.809067559
1103,1.339376,103.809067559
1104,1.340876,103.809067559
1105,1.342376,103.809067559
1106,1.343876,103.809067559
1107,1.345376,103.809067559
1108,1.346876,103.809067559
1109,1.348376,103.809067559
1110,1.349876,103.809067559
1111,1.351376,103.809067559
1112,1.252376,103.810567946
1113,1.253876,103.810567946
1114,1.255376,103.810567946
1115,1.256876,103.810567946
1116,1.258376,103.810567946
1117,1.259876,103.810567946
1118,1.261376,103.810567946
1119,1.262876,103.810567946
1120,1.264376,103.810567946
1121,1.265876,103.810567946
1122,1.267376,103.810567946
1123,1.268876,103.810567946
1124,1.270376,103.810567946
1125,1.271876,103.810567946
1126,1.273376,103.810567946
1127,1.274876,103.810567946
1128,1.276376,103.810567946
1129,1.277876,103.810567946
1130,1.279376,103.810567946
1131,1.280876,103.810567946
1132,1.282376,103.810567946
1133,1.283876,103.810567946
1134,1.285376,103.810567946
1135,1.286876,103.810567946
1136,1.288376,103.810567946
1137,1.289876,103.810567946
1138,1.291376,103.810567946
1139,1.292876,103.810567946
1140,1.294376,103.810567946
1141,1.295876,103.810567946
1142,1.297376,103.810567946
1143,1.298876,103.810567946
1144,1.300376,103.810567946
1145,1.301876,103.810567946
1146,1.303376,103.810567946
1147,1.304876,103.810567946
1148,1.306376,103.810567946
1149,1.307876,103.810567946
1150,1.309376,103.810567946
1151,1.310876,103.810567946
1152,1.312376,103.810567946
1153,1.313876,103.810567946
1154,1.315376,103.810567946
1155,1.316876,103.810567946
1156,1.318376,103.810567946
1157,1.319876,103.810567946
1158,1.321376,103.810567946
1159,1.322876,103.810567946
1160,1.324376,103.810567946
1161,1.325876,103.810567946
1162,1.327376,103.810567946
1163,1.328876,103.810567946
1164,1.330376,103.810567946
1165,1.331876,103.810567946
1166,1.333376,103.810567946
1167,1.334876,103.810567946
1168,1.336376,103.810567946
1169,1.337876,103.810567946
1170,1.339376,103.810567946
1171,1.340876,103.810567946
1172,1.342376,103.810567946
1173,1.343876,103.810567946
1174,1.345376,103.810567946
1175,1.346876,103.810567946
1176,1.348376,103.810567946
1177,1.349876,103.810567946
1178,1.351376,103.810567946
1179,1.352876,103.810567946
1180,1.252376,103.812068334
1181,1.253876,103.812068334
1182,1.255376,103.812068334
1183,1.256876,103.812068334
1184,1.258376,103.812068334
1185,1.259876,103.812068334
1186,1.261376,103.812068334
1187,1.262876,103.812068334
1188,1.264376,103.812068334
1189,1.265876,103.812068334
1190,1.267376,103.812068334
1191,1.268876,103.812068334
1192,1.270376,103.812068334
1193,1.271876,103.812068334
1194,1.273376,103.812068334
1195,1.274876,103.812068334
1196,1.276376,103.812068334
1197,1.277876,103.812068334
1198,1.279376,103.812068334
1199,1.280876,103.812068334
1200,1.282376,103.812068334
1201,1.283876,103.812068334
1202,1.285376,103.812068334
1203,1.286876,103.812068334
1204,1.288376,103.812068334
1205,1.289876,103.812068334
1206,1.291376,103.812068334
1207,1.292876,103.812068334
1208,1.294376,103.812068334
1209,1.295876,103.812068334
1210,1.297376,103.812068334
1211,1.298876,103.812068334
1212,1.300376,103.812068334
1213,1.301876,103.812068334
1214,1.303376,103.812068334
1215,1.304876,103.812068334
1216,1.306376,103.812068334
1217,1.307876,103.812068334
1218,1.309376,103.812068334
1219,1.310876,103.812068334
1220,1.312376,103.812068334
1221,1.313876,103.812068334
1222,1.315376,103.812068334
1223,1.316876,103.812068334
1224,1.318376,103.812068334
1225,1.319876,103.812068334
1226,1.321376,103.812068334
1227,1.322876,103.812068334
1228,1.324376,103.812068334
1229,1.325876,103.812068334
1230,1.327376,103.812068334
1231,1.328876,103.812068334
1232,1.330376,103.812068334
1233,1.331876,103.812068334
1234,1.333376,103.812068334
1235,1.334876,103.812068334
1236,1.336376,103.812068334
1237,1.337876,103.812068334
1238,1.339376,103.812068334
1239,1.340876,103.812068334
1240,1.342376,103.812068334
1241,1.343876,103.812068334
1242,1.345376,103.812068334
1243,1.346876,103.812068334
1244,1.348376,103.812068334
1245,1.349876,103.812068334
1246,1.351376,103.812068334
1247,1.352876,103.812068334
1248,1.252376,103.813568722
1249,1.253876,103.813568722
1250,1.255376,103.813568722
1251,1.256876,103.813568722
1252,1.258376,103.813568722
1253,1.259876,103.813568722
1254,1.261376,103.813568722
1255,1.262876,103.813568722
1256,1.264376,103.813568722
1257,1.265876,103.813568722
1258,1.267376,103.813568722
1259,1.268876,103.813568722
1260,1.270376,103.813568722
1261,1.271876,103.813568722
1262,1.273376,103.813568722
1263,1.274876,103.813568722
1264,1.276376,103.813568722
1265,1.277876,103.813568722
1266,1.279376,103.813568722
1267,1.280876,103.813568722
1268,1.282376,103.813568722
1269,1.283876,103.813568722
1270,1.285376,103.813568722
1271,1.286876,103.813568722
1272,1.288376,103.813568722
1273,1.289876,103.813568722
1274,1.291376,103.813568722
1275,1.292876,103.813568722
1276,1.294376,103.813568722
1277,1.295876,103.813568722
1278,1.297376,103.813568722
1279,1.298876,103.813568722
1280,1.300376,103.813568722
1281,1.301876,103.813568722
1282,1.303376,103.813568722
1283,1.304876,103.813568722
1284,1.306376,103.813568722
1285,1.307876,103.813568722
1286,1.309376,103.813568722
1287,1.310876,103.813568722
1288,1.312376,103.813568722
1289,1.313876,103.813568722
1290,1.315376,103.813568722
1291,1.316876,103.813568722
1292,1.318376,103.813568722
1293,1.319876,103.813568722
1294,1.321376,103.813568722
1295,1.322876,103.813568722
1296,1.324376,103.813568722
1297,1.325876,103.813568722
1298,1.327376,103.813568722
1299,1.328876,103.813568722
1300,1.330376,103.813568722
1301,1.331876,103.813568722
1302,1.333376,103.813568722
1303,1.334876,103.813568722
1304,1.336376,103.813568722
1305,1.337876,103.813568722
1306,1.339376,103.813568722
1307,1.340876,103.813568722
1308,1.342376,103.813568722
1309,1.343876,103.813568722
1310,1.345376,103.813568722
1311,1.346876,103.813568722
1312,1.348376,103.813568722
1313,1.349876,103.813568722
1314,1.351376,103.813568722
1315,1.352876,103.813568722
1316,1.354376,103.813568722
1317,1.252376,103.81506911
1318,1.253876,103.81506911
1319,1.255376,103.81506911
1320,1.256876,103.81506911
1321,1.258376,103.81506911
1322,1.259876,103.81506911
1323,1.261376,103.81506911
1324,1.262876,103.81506911
1325,1.264376,103.81506911
1326,1.265876,103.81506911
1327,1.267376,103.81506911
1328,1.268876,103.81506911
1329,1.270376,103.81506911
1330,1.271876,103.81506911
1331,1.273376,103.81506911
1332,1.274876,103.81506911
1333,1.276376,103.81506911
1334,1.277876,103.81506911
1335,1.279376,103.81506911
1336,1.280876,103.81506911
1337,1.282376,103.81506911
1338,1.283876,103.81506911
1339,1.285376,103.81506911
1340,1.286876,103.81506911
1341,1.288376,103.81506911
1342,1.289876,103.81506911
1343,1.291376,103.81506911
1344,1.292876,103.81506911
1345,1.294376,103.81506911
1346,1.295876,103.81506911
1347,1.297376,103.81506911
1348,1.298876,103.81506911
1349,1.300376,103.81506911
1350,1.301876,103.81506911
1351,1.303376,103.81506911
1352,1.304876,103.81506911
1353,1.306376,103.81506911
1354,1.307876,103.81506911
1355,1.309376,103.81506911
1356,1.310876,103.81506911
1357,1.312376,103.81506911
1358,1.313876,103.81506911
1359,1.315376,103.81506911
1360,1.316876,103.81506911
1361,1.318376,103.81506911
1362,1.319876,103.81506911
1363,1.321376,103.81506911
1364,1.322876,103.81506911
1365,1.324376,103.81506911
1366,1.325876,103.81506911
1367,1.327376,103.81506911
1368,1.328876,103.81506911
1369,1.330376,103.81506911
1370,1.331876,103.81506911
1371,1.333376,103.81506911
1372,1.334876,103.81506911
1373,1.336376,103.81506911
1374,1.337876,103.81506911
1375,1.339376,103.81506911
1376,1.340876,103.81506911
1377,1.342376,103.81506911
1378,1.343876,103.81506911
1379,1.345376,103.81506911
1380,1.346876,103.81506911
1381,1.348376,103.81506911
1382,1.349876,103.81506911
1383,1.351376,103.81506911
1384,1.352876,103.81506911
1385,1.354376,103.81506911
1386,1.250876,103.816569498
1387,1.252376,103.816569498
1388,1.253876,103.816569498
1389,1.255376,103.816569498
1390,1.256876,103.816569498
1391,1.258376,103.816569498
1392,1.259876,103.816569498
1393,1.261376,103.816569498
1394,1.262876,103.816569498
1395,1.264376,103.816569498
1396,1.265876,103.816569498
1397,1.267376,103.816569498
1398,1.268876,103.816569498
1399,1.270376,103.816569498
1400,1.271876,103.816569498
1401,1.273376,103.816569498
1402,1.274876,103.816569498
1403,1.276376,103.816569498
1404,1.277876,103.816569498
1405,1.279376,103.816569498
1406,1.280876,103.816569498
1407,1.282376,103.816569498
1408,1.283876,103.816569498
1409,1.285376,103.816569498
1410,1.286876,103.816569498
1411,1.288376,103.816569498
1412,1.289876,103.816569498
1413,1.291376,103.816569498
1414,1.292876,103.816569498
1415,1.294376,103.816569498
1416,1.295876,103.816569498
1417,1.297376,103.816569498
1418,1.298876,103.816569498
1419,1.300376,103.816569498
1420,1.301876,103.816569498
1421,1.303376,103.816569498
1422,1.304876,103.816569498
1423,1.306376,103.816569498
1424,1.307876,103.816569498
1425,1.309376,103.816569498
1426,1.310876,103.816569498
1427,1.312376,103.816569498
1428,1.313876,103.816569498
1429,1.315376,103.816569498
1430,1.316876,103.816569498
1431,1.318376,103.816569498
1432,1.319876,103.816569498
1433,1.321376,103.816569498
1434,1.322876,103.816569498
1435,1.324376,103.816569498
1436,1.325876,103.816569498
1437,1.327376,103.816569498
1438,1.328876,103.816569498
1439,1.330376,103.816569498
1440,1.331876,103.816569498
1441,1.333376,103.816569498
1442,1.334876,103.816569498
1443,1.336376,103.816569498
1444,1.337876,103.816569498
1445,1.339376,103.816569498
1446,1.340876,103.816569498
1447,1.342376,103.816569498
1448,1.343876,103.816569498
1449,1.345376,103.816569498
1450,1.346876,103.816569498
1451,1.348376,103.816569498
1452,1.349876,103.816569498
1453,1.351376,103.816569498
1454,1.352876,103.816569498
1455,1.354376,103.816569498
1456,1.250876,103.818069886
1457,1.252376,103.818069886
1458,1.253876,103.818069886
1459,1.255376,103.818069886
1460,1.256876,103.818069886
1461,1.258376,103.818069886
1462,1.259876,103.818069886
1463,1.261376,103.818069886
1464,1.262876,103.818069886
1465,1.264376,103.818069886
1466,1.265876,103.818069886
1467,1.267376,103.818069886
1468,1.268876,103.818069886
1469,1.270376,103.818069886
1470,1.271876,103.818069886
1471,1.273376,103.818069886
1472,1.274876,103.818069886
1473,1.276376,103.818069886
1474,1.277876,103.818069886
1475,1.279376,103.818069886
1476,1.280876,103.818069886
1477,1.282376,103.818069886
1478,1.283876,103.818069886
1479,1.285376,103.818069886
1480,1.286876,103.818069886
1481,1.288376,103.818069886
1482,1.289876,103.818069886
1483,1.291376,103.818069886
1484,1.292876,103.818069886
1485,1.294376,103.818069886
1486,1.295876,103.818069886
1487,1.297376,103.818069886
1488,1.298876,103.818069886
1489,1.300376,103.818069886
1490,1.301876,103.818069886
1491,1.303376,103.818069886
1492,1.304876,103.818069886
1493,1.306376,103.818069886
1494,1.307876,103.818069886
1495,1.309376,103.818069886
1496,1.310876,103.818069886
1497,1.312376,103.818069886
1498,1.313876,103.818069886
1499,1.315376,103.818069886
1500,1.316876,103.818069886
1501,1.318376,103.818069886
1502,1.319876,103.818069886
1503,1.321376,103.818069886
1504,1.322876,103.818069886
1505,1.324376,103.818069886
1506,1.325876,103.818069886
1507,1.327376,103.818069886
1508,1.328876,103.818069886
1509,1.330376,103.818069886
1510,1.331876,103.818069886
1511,1.333376,103.818069886
1512,1.334876,103.818069886
1513,1.336376,103.818069886
1514,1.337876,103.818069886
1515,1.339376,103.818069886
1516,1.340876,103.818069886
1517,1.342376,103.818069886
1518,1.343876,103.818069886
1519,1.345376,103.818069886
1520,1.346876,103.818069886
1521,1.348376,103.818069886
1522,1.349876,103.818069886
1523,1.351376,103.818069886
1524,1.352876,103.818069886
1525,1.354376,103.818069886
1526,1.250876,103.819570274
1527,1.252376,103.819570274
1528,1.253876,103.819570274
1529,1.255376,103.819570274
1530,1.256876,103.819570274
1531,1.258376,103.819570274
1532,1.259876,103.819570274
1533,1.261376,103.819570274
1534,1.262876,103.819570274
1535,1.264376,103.819570274
1536,1.265876,103.819570274
1537,1.267376,103.819570274
1538,1.268876,103.819570274
1539,1.270376,103.819570274
1540,1.271876,103.819570274
1541,1.273376,103.819570274
1542,1.274876,103.819570274
1543,1.276376,103.819570274
1544,1.277876,103.819570274
1545,1.279376,103.819570274
1546,1.280876,103.819570274
1547,1.282376,103.819570274
1548,1.283876,103.819570274
1549,1.285376,103.819570274
1550,1.286876,103.819570274
1551,1.288376,103.819570274
1552,1.289876,103.819570274
1553,1.291376,103.819570274
1554,1.292876,103.819570274
1555,1.294376,103.819570274
1556,1.295876,103.819570274
1557,1.297376,103.819570274
1558,1.298876,103.819570274
1559,1.300376,103.819570274
1560,1.301876,103.819570274
1561,1.303376,103.819570274
1562,1.304876,103.819570274
1563,1.306376,103.819570274
1564,1.307876,103.819570274
1565,1.309376,103.819570274
1566,1.310876,103.819570274
1567,1.312376,103.819570274
1568,1.313876,103.819570274
1569,1.315376,103.819570274
1570,1.316876,103.819570274
1571,1.318376,103.819570274
1572,1.319876,103.819570274
1573,1.321376,103.819570274
1574,1.322876,103.819570274
1575,1.324376,103.819570274
1576,1.325876,103.819570274
1577,1.327376,103.819570274
1578,1.328876,103.819570274
1579,1.330376,103.819570274
1580,1.331876,103.819570274
1581,1.333376,103.819570274
1582,1.334876,103.819570274
1583,1.336376,103.819570274
1584,1.337876,103.819570274
1585,1.339376,103.819570274
1586,1.340876,103.819570274
1587,1.342376,103.819570274
1588,1.343876,103.819570274
1589,1.345376,103.819570274
1590,1.346876,103.819570274
1591,1.348376,103.819570274
1592,1.349876,103.819570274
1593,1.351376,103.819570274
1594,1.352876,103.819570274
1595,1.354376,103.819570274
1596,1.355876,103.819570274
1597,1.250876,103.821070662
1598,1.252376,103.821070662
1599,1.253876,103.821070662
1600,1.255376,103.821070662
1601,1.256876,103.821070662
1602,1.258376,103.821070662
1603,1.259876,103.821070662
1604,1.261376,103.821070662
1605,1.262876,103.821070662
1606,1.264376,103.821070662
1607,1.265876,103.821070662
1608,1.267376,103.821070662
1609,1.268876,103.821070662
1610,1.270376,103.821070662
1611,1.271876,103.821070662
1612,1.273376,103.821070662
1613,1.274876,103.821070662
1614,1.276376,103.821070662
1615,1.277876,103.821070662
1616,1.279376,103.821070662
1617,1.280876,103.821070662
1618,1.282376,103.821070662
1619,1.283876,103.821070662
1620,1.285376,103.821070662
1621,1.286876,103.821070662
1622,1.288376,103.821070662
1623,1.289876,103.821070662
1624,1.291376,103.821070662
1625,1.292876,103.821070662
1626,1.294376,103.821070662
1627,1.295876,103.821070662
1628,1.297376,103.821070662
1629,1.298876,103.821070662
1630,1.300376,103.821070662
1631,1.301876,103.821070662
1632,1.303376,103.821070662
1633,1.304876,103.821070662
1634,1.306376,103.821070662
1635,1.307876,103.821070662
1636,1.309376,103.821070662
1637,1.310876,103.821070662
1638,1.312376,103.821070662
1639,1.313876,103.821070662
1640,1.315376,103.821070662
1641,1.316876,103.821070662
1642,1.318376,103.821070662
1643,1.319876,103.821070662
1644,1.321376,103.821070662
1645,1.322876,103.821070662
1646,1.324376,103.821070662
1647,1.325876,103.821070662
1648,1.327376,103.821070662
1649,1.328876,103.821070662
1650,1.330376,103.821070662
1651,1.331876,103.821070662
1652,1.333376,103.821070662
1653,1.334876,103.821070662
1654,1.336376,103.821070662
1655,1.337876,103.821070662
1656,1.339376,103.821070662
1657,1.340876,103.821070662
1658,1.342376,103.821070662
1659,1.343876,103.821070662
1660,1.345376,103.821070662
1661,1.346876,103.821070662
1662,1.348376,103.821070662
1663,1.349876,103.821070662
1664,1.351376,103.821070662
1665,1.352876,103.821070662
1666,1.354376,103.821070662
1667,1.355876,103.821070662
1668,1.249376,103.82257105
1669,1.250876,103.82257105
1670,1.252376,103.82257105
1671,1.253876,103.82257105
1672,1.255376,103.82257105
1673,1.256876,103.82257105
1674,1.258376,103.82257105
1675,1.259876,103.82257105
1676,1.261376,103.82257105
1677,1.262876,103.82257105
1678,1.264376,103.82257105
1679,1.265876,103.82257105
1680,1.267376,103.82257105
1681,1.268876,103.82257105
1682,1.270376,103.82257105
1683,1.271876,103.82257105
1684,1.273376,103.82257105
1685,1.274876,103.82257105
1686,1.276376,103.82257105
1687,1.277876,103.82257105
1688,1.279376,103.82257105
1689,1.280876,103.82257105
1690,1.282376,103.82257105
1691,1.283876,103.82257105
1692,1.285376,103.82257105
1693,1.286876,103.82257105
1694,1.288376,103.82257105
1695,1.289876,103.82257105
1696,1.291376,103.82257105
1697,1.292876,103.82257105
1698,1.294376,103.82257105
1699,1.295876,103.82257105
1700,1.297376,103.82257105
1701,1.298876,103.82257105
1702,1.300376,103.82257105
1703,1.301876,103.82257105
1704,1.303376,103.82257105
1705,1.304876,103.82257105
1706,1.306376,103.82257105
1707,1.307876,103.82257105
1708,1.309376,103.82257105
1709,1.310876,103.82257105
1710,1.312376,103.82257105
1711,1.313876,103.82257105
1712,1.315376,103.82257105
1713,1.316876,103.82257105
1714,1.318376,103.82257105
1715,1.319876,103.82257105
1716,1.321376,103.82257105
1717,1.322876,103.82257105
1718,1.324376,103.82257105
1719,1.325876,103.82257105
1720,1.327376,103.82257105
1721,1.328876,103.82257105
1722,1.330376,103.82257105
1723,1.331876,103.82257105
1724,1.333376,103.82257105
1725,1.334876,103.82257105
1726,1.336376,103.82257105
1727,1.337876,103.82257105
1728,1.339376,103.82257105
1729,1.340876,103.82257105
1730,1.342376,103.82257105
1731,1.343876,103.82257105
1732,1.345376,103.82257105
1733,1.346876,103.82257105
1734,1.348376,103.82257105
1735,1.349876,103.82257105
1736,1.351376,103.82257105
1737,1.352876,103.82257105
1738,1.354376,103.82257105
1739,1.355876,103.82257105
1740,1.249376,103.824071437
1741,1.250876,103.824071437
1742,1.252376,103.824071437
1743,1.253876,103.824071437
1744,1.255376,103.824071437
1745,1.256876,103.824071437
1746,1.258376,103.824071437
1747,1.259876,103.824071437
1748,1.261376,103.824071437
1749,1.262876,103.824071437
1750,1.264376,103.824071437
1751,1.265876,103.824071437
1752,1.267376,103.824071437
1753,1.268876,103.824071437
1754,1.270376,103.824071437
1755,1.271876,103.824071437
1756,1.273376,103.824071437
1757,1.274876,103.824071437
1758,1.276376,103.824071437
1759,1.277876,103.824071437
1760,1.279376,103.824071437
1761,1.280876,103.824071437
1762,1.282376,103.824071437
1763,1.283876,103.824071437
1764,1.285376,103.824071437
1765,1.286876,103.824071437
1766,1.288376,103.824071437
1767,1.289876,103.824071437
1768,1.291376,103.824071437
1769,1.292876,103.824071437
1770,1.294376,103.824071437
1771,1.295876,103.824071437
1772,1.297376,103.824071437
1773,1.298876,103.824071437
1774,1.300376,103.824071437
1775,1.301876,103.824071437
1776,1.303376,103.824071437
1777,1.304876,103.824071437
1778,1.306376,103.824071437
1779,1.307876,103.824071437
1780,1.309376,103.824071437
1781,1.310876,103.824071437
1782,1.312376,103.824071437
1783,1.313876,103.824071437
1784,1.315376,103.824071437
1785,1.316876,103.824071437
1786,1.318376,103.824071437
1787,1.319876,103.824071437
1788,1.321376,103.824071437
1789,1.322876,103.824071437
1790,1.324376,103.824071437
1791,1.325876,103.824071437
1792,1.327376,103.824071437
1793,1.328876,103.824071437
1794,1.330376,103.824071437
1795,1.331876,103.824071437
1796,1.333376,103.824071437
1797,1.334876,103.824071437
1798,1.336376,103.824071437
1799,1.337876,103.824071437
1800,1.339376,103.824071437
1801,1.340876,103.824071437
1802,1.342376,103.824071437
1803,1.343876,103.824071437
1804,1.345376,103.824071437
1805,1.346876,103.824071437
1806,1.348376,103.824071437
1807,1.349876,103.824071437
1808,1.351376,103.824071437
1809,1.352876,103.824071437
1810,1.354376,103.824071437
1811,1.355876,103.824071437
1812,1.249376,103.825571825
1813,1.250876,103.825571825
1814,1.252376,103.825571825
1815,1.253876,103.825571825
1816,1.255376,103.825571825
1817,1.256876,103.825571825
1818,1.258376,103.825571825
1819,1.259876,103.825571825
1820,1.261376,103.825571825
1821,1.262876,103.825571825
1822,1.264376,103.825571825
1823,1.265876,103.825571825
1824,1.267376,103.825571825
1825,1.268876,103.825571825
1826,1.270376,103.825571825
1827,1.271876,103.825571825
1828,1.273376,103.825571825
1829,1.274876,103.825571825
1830,1.276376,103.825571825
1831,1.277876,103.825571825
1832,1.279376,103.825571825
1833,1.280876,103.825571825
1834,1.282376,103.825571825
1835,1.283876,103.825571825
1836,1.285376,103.825571825
1837,1.286876,103.825571825
1838,1.288376,103.825571825
1839,1.289876,103.825571825
1840,1.291376,103.825571825
1841,1.292876,103.825571825
1842,1.294376,103.825571825
1843,1.295876,103.825571825
1844,1.297376,103.825571825
1845,1.298876,103.825571825
1846,1.300376,103.825571825
1847,1.301876,103.825571825
1848,1.303376,103.825571825
1849,1.304876,103.825571825
1850,1.306376,103.825571825
1851,1.307876,103.825571825
1852,1.309376,103.825571825
1853,1.310876,103.825571825
1854,1.312376,103.825571825
1855,1.313876,103.825571825
1856,1.315376,103.825571825
1857,1.316876,103.825571825
1858,1.318376,103.825571825
1859,1.319876,103.825571825
1860,1.321376,103.825571825
1861,1.322876,103.825571825
1862,1.324376,103.825571825
1863,1.325876,103.825571825
1864,1.327376,103.825571825
1865,1.328876,103.825571825
1866,1.330376,103.825571825
1867,1.331876,103.825571825
1868,1.333376,103.825571825
1869,1.334876,103.825571825
1870,1.336376,103.825571825
1871,1.337876,103.825571825
1872,1.339376,103.825571825
1873,1.340876,103.825571825
1874,1.342376,103.825571825
1875,1.343876,103.825571825
1876,1.345376,103.825571825
1877,1.346876,103.825571825
1878,1.348376,103.825571825
1879,1.349876,103.825571825
1880,1.351376,103.825571825
1881,1.352876,103.825571825
1882,1.354376,103.825571825
1883,1.355876,103.825571825
1884,1.249376,103.827072213
1885,1.250876,103.827072213
1886,1.252376,103.827072213
1887,1.253876,103.827072213
1888,1.255376,103.827072213
1889,1.256876,103.827072213
1890,1.258376,103.827072213
1891,1.259876,103.827072213
1892,1.261376,103.827072213
1893,1.262876,103.827072213
1894,1.264376,103.827072213
1895,1.265876,103.827072213
1896,1.267376,103.827072213
1897,1.268876,103.827072213
1898,1.270376,103.827072213
1899,1.271876,103.827072213
1900,1.273376,103.827072213
1901,1.274876,103.827072213
1902,1.276376,103.827072213
1903,1.277876,103.827072213
1904,1.279376,103.827072213
1905,1.280876,103.827072213
1906,1.282376,103.827072213
1907,1.283876,103.827072213
1908,1.285376,103.827072213
1909,1.286876,103.827072213
1910,1.288376,103.827072213
1911,1.289876,103.827072213
1912,1.291376,103.827072213
1913,1.292876,103.827072213
1914,1.294376,103.827072213
1915,1.295876,103.827072213
1916,1.297376,103.827072213
1917,1.298876,103.827072213
1918,1.300376,103.827072213
1919,1.301876,103.827072213
1920,1.303376,103.827072213
1921,1.304876,103.827072213
1922,1.306376,103.827072213
1923,1.307876,103.827072213
1924,1.309376,103.827072213
1925,1.310876,103.827072213
1926,1.312376,103.827072213
1927,1.313876,103.827072213
1928,1.315376,103.827072213
1929,1.316876,103.827072213
1930,1.318376,103.827072213
1931,1.319876,103.827072213
1932,1.321376,103.827072213
1933,1.322876,103.827072213
1934,1.324376,103.827072213
1935,1.325876,103.827072213
1936,1.327376,103.827072213
1937,1.328876,103.827072213
1938,1.330376,103.827072213
1939,1.331876,103.827072213
1940,1.333376,103.827072213
1941,1.334876,103.827072213
1942,1.336376,103.827072213
1943,1.337876,103.827072213
1944,1.339376,103.827072213
1945,1.340876,103.827072213
1946,1.342376,103.827072213
1947,1.343876,103.827072213
1948,1.345376,103.827072213
1949,1.346876,103.827072213
1950,1.348376,103.827072213
1951,1.349876,103.827072213
1952,1.351376,103.827072213
1953,1.352876,103.827072213
1954,1.354376,103.827072213
1955,1.355876,103.827072213
1956,1.249376,103.828572601
1957,1.250876,103.828572601
1958,1.252376,103.828572601
1959,1.253876,103.828572601
1960,1.255376,103.828572601
1961,1.256876,103.828572601
1962,1.258376,103.828572601
1963,1.259876,103.828572601
1964,1.261376,103.828572601
1965,1.262876,103.828572601
1966,1.264376,103.828572601
1967,1.265876,103.828572601
1968,1.267376,103.828572601
1969,1.268876,103.828572601
1970,1.270376,103.828572601
1971,1.271876,103.828572601
1972,1.273376,103.828572601
1973,1.274876,103.828572601
1974,1.276376,103.828572601
1975,1.277876,103.828572601
1976,1.279376,103.828572601
1977,1.280876,103.828572601
1978,1.282376,103.828572601
1979,1.283876,103.828572601
1980,1.285376,103.828572601
1981,1.286876,103.828572601
1982,1.288376,103.828572601
1983,1.289876,103.828572601
1984,1.291376,103.828572601
1985,1.292876,103.828572601
1986,1.294376,103.828572601
1987,1.295876,103.828572601
1988,1.297376,103.828572601
1989,1.298876,103.828572601
1990,1.300376,103.828572601
1991,1.301876,103.828572601
1992,1.303376,103.828572601
1993,1.304876,103.828572601
1994,1.306376,103.828572601
1995,1.307876,103.828572601
1996,1.309376,103.828572601
1997,1.310876,103.828572601
1998,1.312376,103.828572601
1999,1.313876,103.828572601
2000,1.315376,103.828572601
2001,1.316876,103.828572601
2002,1.318376,103.828572601
2003,1.319876,103.828572601
2004,1.321376,103.828572601
2005,1.322876,103.828572601
2006,1.324376,103.828572601
2007,1.325876,103.828572601
2008,1.327376,103.828572601
2009,1.328876,103.828572601
2010,1.330376,103.828572601
2011,1.331876,103.828572601
2012,1.333376,103.828572601
2013,1.334876,103.828572601
2014,1.336376,103.828572601
2015,1.337876,103.828572601
2016,1.339376,103.828572601
2017,1.340876,103.828572601
2018,1.342376,103.828572601
2019,1.343876,103.828572601
2020,1.345376,103.828572601
2021,1.346876,103.828572601
2022,1.348376,103.828572601
2023,1.349876,103.828572601
2024,1.351376,103.828572601
2025,1.352876,103.828572601
2026,1.354376,103.828572601
2027,1.355876,103.828572601
2028,1.249376,103.830072989
2029,1.250876,103.830072989
2030,1.252376,103.830072989
2031,1.253876,103.830072989
2032,1.255376,103.830072989
2033,1.256876,103.830072989
2034,1.258376,103.830072989
2035,1.259876,103.830072989
2036,1.261376,103.830072989
2037,1.262876,103.830072989
2038,1.264376,103.830072989
2039,1.265876,103.830072989
2040,1.267376,103.830072989
2041,1.268876,103.830072989
2042,1.270376,103.830072989
2043,1.271876,103.830072989
2044,1.273376,103.830072989
2045,1.274876,103.830072989
2046,1.276376,103.830072989
2047,1.277876,103.830072989
2048,1.279376,103.830072989
2049,1.280876,103.830072989
2050,1.282376,103.830072989
2051,1.283876,103.830072989
2052,1.285376,103.830072989
2053,1.286876,103.830072989
2054,1.288376,103.830072989
2055,1.289876,103.830072989
2056,1.291376,103.830072989
2057,1.292876,103.830072989
2058,1.294376,103.830072989
2059,1.295876,103.830072989
2060,1.297376,103.830072989
2061,1.298876,103.830072989
2062,1.300376,103.830072989
2063,1.301876,103.830072989
2064,1.303376,103.830072989
2065,1.304876,103.830072989
2066,1.306376,103.830072989
2067,1.307876,103.830072989
