,lat,lng,dir,city,D1,D2,M
5561,42.346631,-71.1094802279,0,boston,,,
5562,42.346631,-71.1094802279,1,boston,,,
5563,42.346631,-71.1094802279,2,boston,,,
5564,42.346631,-71.1094802279,3,boston,,,
5565,42.346631,-71.1135396665,0,boston,,,
5566,42.346631,-71.1135396665,1,boston,,,
5567,42.346631,-71.1135396665,2,boston,,,
5568,42.346631,-71.1135396665,3,boston,,,
5569,42.346631,-71.1155693858,0,boston,,,
5570,42.346631,-71.1155693858,1,boston,#0b0505,#574a30,#685d51
5571,42.346631,-71.1155693858,2,boston,,,
5572,42.346631,-71.1155693858,3,boston,#3c2305,#4e3518,#63666b
5573,42.346631,-71.1175991051,0,boston,#9e8a9e,#a1aab3,#1f201d
5574,42.346631,-71.1175991051,1,boston,,,
5575,42.346631,-71.1175991051,2,boston,,,
5576,42.346631,-71.1175991051,3,boston,#2b3441,#8594c2,#776778
5577,42.346631,-71.1196288244,0,boston,#3e4b73,#7c7256,#383c41
5578,42.346631,-71.1196288244,1,boston,#93826a,#756b58,#646870
5579,42.346631,-71.1196288244,2,boston,#14110c,#2c3234,#60666f
5580,42.346631,-71.1196288244,3,boston,#535b25,#24281c,#3c3c2e
5581,42.346631,-71.1216585437,0,boston,,,
5582,42.346631,-71.1216585437,1,boston,,,
5583,42.346631,-71.1216585437,2,boston,,,
5584,42.346631,-71.1216585437,3,boston,,,
5585,42.346631,-71.123688263,0,boston,#3a4e17,#1f241b,#1f241b
5586,42.346631,-71.123688263,1,boston,#2d2b1e,#58523d,#58523d
5587,42.346631,-71.123688263,2,boston,#0e0b00,#5d553f,#524c39
5588,42.346631,-71.123688263,3,boston,#2c3200,#3d3b12,#24271e
5589,42.346631,-71.1257179823,0,boston,#651d20,#8a5d4a,#a97b6b
5590,42.346631,-71.1257179823,1,boston,,,
5591,42.346631,-71.1257179823,2,boston,#300f0f,#8d7f55,#777668
5592,42.346631,-71.1257179823,3,boston,#393e1f,#3c4724,#6e6f63
5593,42.346631,-71.1277477016,0,boston,#241906,#735622,#8a6a54
5594,42.346631,-71.1277477016,1,boston,#211c0d,#6f663a,#546264
5595,42.346631,-71.1277477016,2,boston,,,
5596,42.346631,-71.1277477016,3,boston,#4e1f24,#6c5c2e,#191913
5597,42.346631,-71.1297774209,0,boston,#615710,#453212,#706246
5598,42.346631,-71.1297774209,1,boston,#5b433c,#77869b,#3f494b
5599,42.346631,-71.1297774209,2,boston,,,
5600,42.346631,-71.1297774209,3,boston,#4d380b,#150a03,#6a5e45
5601,42.346631,-71.1318071402,0,boston,#755b45,#554832,#554832
5602,42.346631,-71.1318071402,1,boston,,,
5603,42.346631,-71.1318071402,2,boston,,,
5604,42.346631,-71.1318071402,3,boston,#392405,#3b2e0c,#161510
5605,42.346631,-71.1338368595,0,boston,#3a2723,#8f7b5c,#3a2723
5606,42.346631,-71.1338368595,1,boston,#271d17,#3e2f25,#584f43
5607,42.346631,-71.1338368595,2,boston,#001720,#674e34,#1f161a
5608,42.346631,-71.1338368595,3,boston,#898267,#494039,#2a2526
5609,42.346631,-71.1358665788,0,boston,#674119,#322514,#bb9f80
5610,42.346631,-71.1358665788,1,boston,#291309,#7c623e,#ab8a62
5611,42.346631,-71.1358665788,2,boston,#54400b,#4a2d12,#4e3428
5612,42.346631,-71.1358665788,3,boston,#311000,#856641,#5c4130
5613,42.346631,-71.1378962981,0,boston,,,
5614,42.346631,-71.1378962981,1,boston,,,
5615,42.346631,-71.1378962981,2,boston,#627228,#7e8542,#777364
5616,42.346631,-71.1378962981,3,boston,#596213,#1e2a08,#635238
5617,42.346631,-71.1399260174,0,boston,#a87d67,#826352,#6c716d
5618,42.346631,-71.1399260174,1,boston,#1b1e11,#151e1f,#6f7a7f
5619,42.346631,-71.1399260174,2,boston,#29261f,#c3ae9c,#29261f
5620,42.346631,-71.1399260174,3,boston,#c7a78d,#38342e,#38342e
5621,42.346631,-71.1419557367,0,boston,#3c381a,#635f2b,#8a644d
5622,42.346631,-71.1419557367,1,boston,#482e17,#644222,#856245
5623,42.346631,-71.1419557367,2,boston,,,
5624,42.346631,-71.1419557367,3,boston,#0c1907,#4b2d1b,#8c6953
5625,42.346631,-71.143985456,0,boston,,,
5626,42.346631,-71.143985456,1,boston,,,
5627,42.346631,-71.143985456,2,boston,,,
5628,42.346631,-71.143985456,3,boston,,,
5629,42.346631,-71.1460151753,0,boston,,,
5630,42.346631,-71.1460151753,1,boston,,,
5631,42.346631,-71.1460151753,2,boston,,,
5632,42.346631,-71.1460151753,3,boston,,,
5633,42.346631,-71.1480448946,0,boston,,,
5634,42.346631,-71.1480448946,1,boston,#4e59a7,#415088,#3c3132
5635,42.346631,-71.1480448946,2,boston,#8f7735,#3a2f2f,#3a2f2f
5636,42.346631,-71.1480448946,3,boston,#917658,#a08e6c,#917658
5637,42.346631,-71.1500746139,0,boston,#172137,#0e0c11,#5c5c4d
5638,42.346631,-71.1500746139,1,boston,#1d1b11,#545246,#777469
5639,42.346631,-71.1500746139,2,boston,#36352a,#444337,#626057
5640,42.346631,-71.1500746139,3,boston,#140f04,#261d18,#645f4c
5641,42.346631,-71.1521043332,0,boston,#291c0c,#4c3118,#6b6b60
5642,42.346631,-71.1521043332,1,boston,#946c49,#977f63,#946c49
5643,42.346631,-71.1521043332,2,boston,#352f12,#6b5f40,#889497
5644,42.346631,-71.1521043332,3,boston,#554a24,#222512,#6a6658
5645,42.346631,-71.1541340525,0,boston,#ac917a,#746255,#ac917a
5646,42.346631,-71.1541340525,1,boston,#100400,#12292d,#2c1e21
5647,42.346631,-71.1541340525,2,boston,#583925,#684b40,#2e2124
5648,42.346631,-71.1541340525,3,boston,#516679,#3d5457,#d7bca2
5649,42.346631,-71.1561637718,0,boston,,,
5650,42.346631,-71.1561637718,1,boston,,,
5651,42.346631,-71.1561637718,2,boston,#5a4f33,#34331d,#988f7a
5652,42.346631,-71.1561637718,3,boston,#383c1e,#7e6843,#958a74
5653,42.346631,-71.1581934911,0,boston,,,
5654,42.346631,-71.1581934911,1,boston,,,
5655,42.346631,-71.1581934911,2,boston,,,
5656,42.346631,-71.1581934911,3,boston,#161b13,#c29493,#444138
5657,42.346631,-71.1602232105,0,boston,#4d592f,#0d100a,#56594f
5658,42.346631,-71.1602232105,1,boston,#58573a,#292b38,#37342e
5659,42.346631,-71.1602232105,2,boston,#141913,#8a6f7e,#71736f
5660,42.346631,-71.1602232105,3,boston,#440c1b,#1f2722,#484c44
5661,42.346631,-71.1622529298,0,boston,,,
5662,42.346631,-71.1622529298,1,boston,#2f5659,#43552c,#2d2623
5663,42.346631,-71.1622529298,2,boston,#28130c,#20100e,#4e3132
5664,42.346631,-71.1622529298,3,boston,,,
5665,42.348131,-71.0323508943,0,boston,#66859e,#e5d5b7,#e5d5b7
5666,42.348131,-71.0323508943,1,boston,,,
5667,42.348131,-71.0323508943,2,boston,,,
5668,42.348131,-71.0323508943,3,boston,#2a1209,#712f4c,#a6a39a
5669,42.348131,-71.0343806136,0,boston,,,
5670,42.348131,-71.0343806136,1,boston,#242419,#453a32,#453a32
5671,42.348131,-71.0343806136,2,boston,#4f1b21,#234255,#35484f
5672,42.348131,-71.0343806136,3,boston,#394319,#295067,#2a475a
5673,42.348131,-71.0364103329,0,boston,#275177,#7f5730,#a3a5a0
5674,42.348131,-71.0364103329,1,boston,#4f4d20,#50718f,#50718f
5675,42.348131,-71.0364103329,2,boston,,,
5676,42.348131,-71.0364103329,3,boston,#673a22,#724c38,#726559
5677,42.348131,-71.0384400523,0,boston,#bf9d6b,#2b4149,#5d5c4f
5678,42.348131,-71.0384400523,1,boston,#345f69,#556583,#606055
5679,42.348131,-71.0384400523,2,boston,#77929c,#87a0a9,#797974
5680,42.348131,-71.0384400523,3,boston,#111618,#839fb1,#615e54
5681,42.348131,-71.0404697716,0,boston,#24392d,#6a564a,#6a564a
5682,42.348131,-71.0404697716,1,boston,#913936,#2c2f1f,#6f7679
5683,42.348131,-71.0404697716,2,boston,#1b2711,#503528,#3f4947
5684,42.348131,-71.0404697716,3,boston,#4e5833,#1e2617,#4d5957
5685,42.348131,-71.0424994909,0,boston,#302c04,#202718,#212327
5686,42.348131,-71.0424994909,2,boston,#2c1a04,#2a2a0c,#212227
5687,42.348131,-71.0424994909,3,boston,#4d492f,#fefcbf,#25242a
5688,42.348131,-71.0445292102,0,boston,#2d2a0a,#afab82,#25262c
5689,42.348131,-71.0445292102,1,boston,#25252e,#515046,#25252e
5690,42.348131,-71.0445292102,2,boston,#c3dfad,#24252c,#24252c
5691,42.348131,-71.0445292102,3,boston,#52402e,#4c3d38,#22252b
5692,42.348131,-71.0465589295,0,boston,#778356,#bfc486,#27272d
5693,42.348131,-71.0465589295,1,boston,#3c3a20,#323d25,#23262b
5694,42.348131,-71.0465589295,2,boston,#666a43,#b8ce8e,#26272e
5695,42.348131,-71.0465589295,3,boston,#231d0d,#c3cc8e,#25242b
5696,42.348131,-71.0485886488,0,boston,#23262c,#09090b,#23262c
5697,42.348131,-71.0485886488,1,boston,#32444a,#8f9d81,#23242a
5698,42.348131,-71.0485886488,2,boston,#474252,#5a5d51,#25252a
5699,42.348131,-71.0485886488,3,boston,#4c4a31,#16181c,#222329
5700,42.348131,-71.0506183681,0,boston,#1a1c21,#22252a,#22252a
5701,42.348131,-71.0506183681,1,boston,#1c1e10,#23242c,#23242c
5702,42.348131,-71.0506183681,2,boston,#0e0d14,#22252d,#22252d
5703,42.348131,-71.0506183681,3,boston,#1d1a13,#373a27,#24262d
5704,42.348131,-71.0526480874,0,boston,#42260b,#68452c,#a77965
5705,42.348131,-71.0526480874,1,boston,,,
5706,42.348131,-71.0526480874,2,boston,,,
5707,42.348131,-71.0526480874,3,boston,,,
5708,42.348131,-71.056707526,0,boston,#56542b,#585d45,#24262b
5709,42.348131,-71.056707526,1,boston,#1f1d08,#d5d4a1,#25262d
5710,42.348131,-71.056707526,2,boston,#25261c,#23242d,#23242d
5711,42.348131,-71.056707526,3,boston,#383e16,#1a1b10,#25272b
5712,42.348131,-71.0587372453,0,boston,#e7c5a7,#e8d2bd,#7a7f7d
5713,42.348131,-71.0587372453,1,boston,#2c2c27,#57544e,#57544e
5714,42.348131,-71.0587372453,2,boston,#040b1b,#100f0a,#56564d
5715,42.348131,-71.0587372453,3,boston,#141411,#46463c,#57584e
5716,42.348131,-71.0607669646,0,boston,#5f7b96,#7387a5,#6d7069
5717,42.348131,-71.0607669646,1,boston,#182540,#3c392b,#c3beb1
5718,42.348131,-71.0607669646,2,boston,#084c30,#104944,#084c30
5719,42.348131,-71.0607669646,3,boston,#523623,#5b3b27,#676b65
5720,42.348131,-71.0627966839,0,boston,#2a1102,#4e3024,#325350
5721,42.348131,-71.0627966839,1,boston,#411504,#442920,#53403a
5722,42.348131,-71.0627966839,2,boston,#5d212b,#642838,#553e36
5723,42.348131,-71.0627966839,3,boston,#413026,#967367,#413026
5724,42.348131,-71.0648264032,0,boston,#989f4f,#80824e,#78715e
5725,42.348131,-71.0648264032,1,boston,#968e6f,#3f3e30,#3f3e30
5726,42.348131,-71.0648264032,2,boston,#080c03,#0e1f1b,#5f5f57
5727,42.348131,-71.0648264032,3,boston,#605842,#8b9468,#605842
5728,42.348131,-71.0668561225,0,boston,#39211d,#904e56,#847e6d
5729,42.348131,-71.0668561225,1,boston,#17150a,#566136,#494c44
5730,42.348131,-71.0668561225,2,boston,,,
5731,42.348131,-71.0668561225,3,boston,#485029,#18160e,#463f36
5732,42.348131,-71.0688858418,0,boston,#0c261c,#120e1f,#806454
5733,42.348131,-71.0688858418,1,boston,#342c1d,#433425,#5b5140
5734,42.348131,-71.0688858418,2,boston,,,
5735,42.348131,-71.0688858418,3,boston,#260c0b,#597039,#7e5b4e
5736,42.348131,-71.0709155611,0,boston,#504219,#80472a,#83604d
5737,42.348131,-71.0709155611,1,boston,,,
5738,42.348131,-71.0709155611,2,boston,#564b35,#6f654d,#3f3d34
5739,42.348131,-71.0709155611,3,boston,#404716,#58542d,#6f5f54
5740,42.348131,-71.0729452804,0,boston,#200d00,#743b29,#a0a29d
5741,42.348131,-71.0729452804,1,boston,#677550,#7b6256,#9d9e98
5742,42.348131,-71.0729452804,2,boston,#362c1b,#5a4a2f,#362c1b
5743,42.348131,-71.0729452804,3,boston,#1c0608,#36321e,#36321e
5744,42.348131,-71.0749749997,0,boston,#6b8f4d,#9b908b,#252625
5745,42.348131,-71.0749749997,1,boston,#a6dcc4,#383733,#383733
5746,42.348131,-71.0749749997,2,boston,#3c564c,#7dae87,#3e3c35
5747,42.348131,-71.0749749997,3,boston,#89ac83,#474742,#585b55
5748,42.348131,-71.077004719,0,boston,#602f33,#4e748e,#5a5342
5749,42.348131,-71.077004719,1,boston,#4d718a,#737446,#61869f
5750,42.348131,-71.077004719,2,boston,#7b501f,#0c1421,#342b23
5751,42.348131,-71.077004719,3,boston,#15150a,#85beac,#5e5b53
5752,42.348131,-71.0790344383,0,boston,#a9c0d2,#4f4b42,#605c51
5753,42.348131,-71.0790344383,1,boston,#181916,#272a26,#494b44
5754,42.348131,-71.0790344383,2,boston,#375057,#a1ac74,#757167
5755,42.348131,-71.0790344383,3,boston,#324e51,#141a1b,#6e675d
5756,42.348131,-71.0830938769,0,boston,#606927,#7d5141,#423f38
5757,42.348131,-71.0830938769,1,boston,#233f44,#473c2c,#473c2c
5758,42.348131,-71.0830938769,2,boston,#6d5941,#5c8197,#6d5941
5759,42.348131,-71.0830938769,3,boston,#1e2f0f,#365d6c,#080f0e
5760,42.348131,-71.0851235962,0,boston,#280700,#b4851f,#543e30
5761,42.348131,-71.0851235962,1,boston,#323d1a,#453c22,#675444
5762,42.348131,-71.0851235962,2,boston,#5c6934,#3b3c37,#676865
5763,42.348131,-71.0851235962,3,boston,#5e3f32,#3e2923,#3e2923
5764,42.348131,-71.0871533155,0,boston,#2c0d04,#040000,#b7946b
5765,42.348131,-71.0871533155,1,boston,#010000,#2e1205,#b08956
5766,42.348131,-71.0871533155,2,boston,#020000,#541705,#ae895a
5767,42.348131,-71.0871533155,3,boston,#b65f05,#000000,#b78f62
5768,42.348131,-71.0891830348,0,boston,#100903,#533b26,#8b735f
5769,42.348131,-71.0891830348,1,boston,#2e1b11,#5e2f2d,#917760
5770,42.348131,-71.0891830348,2,boston,#433732,#504d46,#433732
5771,42.348131,-71.0891830348,3,boston,#080c10,#2d231e,#776c63
5772,42.348131,-71.0912127541,0,boston,#634430,#4a4840,#b5afa2
5773,42.348131,-71.0912127541,1,boston,#110f04,#a28c61,#9c9786
5774,42.348131,-71.0912127541,2,boston,,,
5775,42.348131,-71.0912127541,3,boston,#262c07,#414821,#696257
5776,42.348131,-71.0932424734,0,boston,#84393f,#39281f,#877a6e
5777,42.348131,-71.0932424734,1,boston,#82895f,#776658,#524d41
5778,42.348131,-71.0932424734,2,boston,#191110,#292a23,#4f5249
5779,42.348131,-71.0932424734,3,boston,#19170a,#3d2821,#3d2821
5780,42.348131,-71.0952721927,0,boston,#61592b,#424121,#678197
5781,42.348131,-71.0952721927,1,boston,#142e2d,#32251a,#8c6e60
5782,42.348131,-71.0952721927,2,boston,#722410,#563813,#3f3125
5783,42.348131,-71.0952721927,3,boston,#010a17,#6f2e20,#66819a
5784,42.348131,-71.097301912,0,boston,#c32d2c,#96302f,#4c2f28
5785,42.348131,-71.097301912,1,boston,#c92b2b,#d93d3b,#7b6c61
5786,42.348131,-71.097301912,2,boston,,,
5787,42.348131,-71.097301912,3,boston,#764f3c,#39271f,#493128
5788,42.348131,-71.0993316314,0,boston,#46491f,#66622f,#46491f
5789,42.348131,-71.0993316314,1,boston,#282216,#7b6351,#535954
5790,42.348131,-71.0993316314,2,boston,#392d26,#677884,#392d26
5791,42.348131,-71.0993316314,3,boston,#3d391e,#583e33,#392b27
5792,42.348131,-71.1013613507,0,boston,#2f2416,#737d53,#918173
5793,42.348131,-71.1013613507,1,boston,#20404c,#1d363f,#8f8071
5794,42.348131,-71.1013613507,2,boston,#293f49,#1e2422,#1e2422
5795,42.348131,-71.1013613507,3,boston,#483d35,#181312,#7a6b62
5796,42.348131,-71.10339107,0,boston,#200d07,#5c3e2a,#866248
5797,42.348131,-71.10339107,1,boston,#261f08,#744f37,#85634c
5798,42.348131,-71.10339107,2,boston,,,
5799,42.348131,-71.10339107,3,boston,,,
5800,42.348131,-71.1054207893,0,boston,#c53428,#ab7c3b,#9d907f
5801,42.348131,-71.1054207893,1,boston,#936227,#ab763d,#54433a
5802,42.348131,-71.1054207893,2,boston,#7a1413,#101318,#59524b
5803,42.348131,-71.1054207893,3,boston,#0c0c34,#4f5a1c,#4e4542
5804,42.348131,-71.1074505086,0,boston,#1f2e31,#151f1d,#917f73
5805,42.348131,-71.1074505086,1,boston,#127652,#5c2526,#887668
5806,42.348131,-71.1074505086,2,boston,#4b1b19,#3e332b,#3e332b
5807,42.348131,-71.1074505086,3,boston,#7c8056,#0b0b08,#998271
5808,42.348131,-71.1094802279,0,boston,,,
5809,42.348131,-71.1094802279,1,boston,,,
5810,42.348131,-71.1094802279,2,boston,,,
5811,42.348131,-71.1094802279,3,boston,,,
5812,42.348131,-71.1115099472,0,boston,,,
5813,42.348131,-71.1115099472,1,boston,,,
5814,42.348131,-71.1115099472,2,boston,,,
5815,42.348131,-71.1115099472,3,boston,#222206,#363c21,#3d422f
5816,42.348131,-71.1135396665,0,boston,#89784e,#313e4a,#64635a
5817,42.348131,-71.1135396665,1,boston,,,
5818,42.348131,-71.1135396665,2,boston,#e4dcc4,#656b67,#88908d
5819,42.348131,-71.1135396665,3,boston,,,
5820,42.348131,-71.1155693858,0,boston,#36450f,#1b384a,#35302b
5821,42.348131,-71.1155693858,1,boston,#4d5c32,#666b3e,#584846
5822,42.348131,-71.1155693858,2,boston,,,
5823,42.348131,-71.1155693858,3,boston,,,
5824,42.348131,-71.1196288244,0,boston,,,
5825,42.348131,-71.1196288244,1,boston,,,
5826,42.348131,-71.1196288244,2,boston,,,
5827,42.348131,-71.1196288244,3,boston,,,
5828,42.348131,-71.1216585437,0,boston,#b86f64,#657845,#b86f64
5829,42.348131,-71.1216585437,1,boston,,,
5830,42.348131,-71.1216585437,2,boston,#586784,#111813,#4b535f
5831,42.348131,-71.1216585437,3,boston,#4f542d,#6e7744,#1d272f
5832,42.348131,-71.123688263,0,boston,#363e00,#845134,#a08470
5833,42.348131,-71.123688263,1,boston,,,
5834,42.348131,-71.123688263,2,boston,#768bb1,#7e93ba,#493c34
5835,42.348131,-71.123688263,3,boston,#0d1c12,#3c5273,#443931
5836,42.348131,-71.1257179823,0,boston,#313914,#152533,#35495a
5837,42.348131,-71.1257179823,1,boston,#4a1708,#502019,#706443
5838,42.348131,-71.1257179823,2,boston,,,
5839,42.348131,-71.1257179823,3,boston,#351c15,#1f2010,#594d34
5840,42.348131,-71.1277477016,0,boston,#5c251b,#4e4025,#413132
5841,42.348131,-71.1277477016,1,boston,#191d05,#403716,#4f3b3a
5842,42.348131,-71.1277477016,2,boston,#3f5566,#4f6171,#42332f
5843,42.348131,-71.1277477016,3,boston,#631b15,#73302b,#452c27
5844,42.348131,-71.1297774209,0,boston,#ba846d,#2c2925,#ba846d
5845,42.348131,-71.1297774209,1,boston,#342424,#5a6781,#342424
5846,42.348131,-71.1297774209,2,boston,#122834,#615636,#777159
5847,42.348131,-71.1297774209,3,boston,#703d2c,#9e5c45,#c08069
5848,42.348131,-71.1318071402,0,boston,#5b6b2d,#995556,#a28a7c
5849,42.348131,-71.1318071402,1,boston,#0e170e,#7c91ae,#3f4138
5850,42.348131,-71.1318071402,2,boston,#57241d,#280f0d,#272f24
5851,42.348131,-71.1318071402,3,boston,,,
5852,42.348131,-71.1338368595,0,boston,#205d3c,#74685c,#74685c
5853,42.348131,-71.1338368595,1,boston,#13110a,#6e889a,#6a665b
5854,42.348131,-71.1338368595,2,boston,#426275,#58717c,#635049
5855,42.348131,-71.1338368595,3,boston,#674b42,#4b3831,#674b42
5856,42.348131,-71.1358665788,0,boston,#160200,#1d1f08,#78715f
5857,42.348131,-71.1358665788,1,boston,,,
5858,42.348131,-71.1358665788,2,boston,#5f573a,#817c5e,#4a4441
5859,42.348131,-71.1358665788,3,boston,#5b4d2e,#7b6148,#635742
5860,42.348131,-71.1378962981,0,boston,#422c24,#566788,#422c24
5861,42.348131,-71.1378962981,1,boston,#587085,#9bb1d0,#5b4c44
5862,42.348131,-71.1378962981,2,boston,#2a4157,#5e534a,#5e534a
5863,42.348131,-71.1378962981,3,boston,#452c23,#937f6b,#452c23
5864,42.348131,-71.1399260174,0,boston,,,
5865,42.348131,-71.1399260174,1,boston,#360000,#023930,#503a30
5866,42.348131,-71.1399260174,2,boston,#0b2d24,#2c7562,#473f37
5867,42.348131,-71.1399260174,3,boston,,,
5868,42.348131,-71.1480448946,0,boston,#422d10,#4c3f29,#786852
5869,42.348131,-71.1480448946,1,boston,#110e0b,#61779b,#7d6055
5870,42.348131,-71.1480448946,2,boston,#1a1611,#756052,#756052
5871,42.348131,-71.1480448946,3,boston,#17120f,#766a5a,#766a5a
5872,42.348131,-71.1500746139,0,boston,#6a2b1f,#93473d,#3f3c35
5873,42.348131,-71.1500746139,1,boston,#912609,#9a311f,#302a25
5874,42.348131,-71.1500746139,2,boston,#7a5d31,#181413,#4d473e
5875,42.348131,-71.1500746139,3,boston,#e2e1f4,#a0a9ae,#454443
5876,42.348131,-71.1521043332,0,boston,#4b250c,#475422,#6b4834
5877,42.348131,-71.1521043332,1,boston,#070b10,#796c56,#5b605d
5878,42.348131,-71.1521043332,2,boston,#4f402e,#1b1a19,#5a5a55
5879,42.348131,-71.1521043332,3,boston,#4e4031,#20221a,#4e4031
5880,42.348131,-71.1541340525,0,boston,,,
5881,42.348131,-71.1541340525,1,boston,,,
5882,42.348131,-71.1541340525,2,boston,,,
5883,42.348131,-71.1541340525,3,boston,#762538,#83313d,#594533
5884,42.348131,-71.1561637718,0,boston,#1d161c,#7b7264,#7b7264
5885,42.348131,-71.1561637718,1,boston,#2d2519,#5b534c,#676057
5886,42.348131,-71.1561637718,2,boston,#a58c6e,#b79a7c,#2c262b
5887,42.348131,-71.1561637718,3,boston,#675842,#908163,#2e2b2d
5888,42.348131,-71.1581934911,0,boston,,,
5889,42.348131,-71.1581934911,1,boston,#151919,#1f2323,#7f8485
5890,42.348131,-71.1581934911,2,boston,#806650,#624f42,#6c5e4e
5891,42.348131,-71.1581934911,3,boston,,,
5892,42.348131,-71.1622529298,0,boston,#2c2922,#58534c,#2c2922
5893,42.348131,-71.1622529298,1,boston,#69713e,#605e41,#5f6d6f
5894,42.348131,-71.1622529298,2,boston,#6d4d46,#1e2b28,#1e2b28
5895,42.348131,-71.1622529298,3,boston,#283210,#8b6b59,#474740
5896,42.349631,-71.030321175,0,boston,,,
5897,42.349631,-71.030321175,1,boston,#2b3800,#0c2d3f,#0c2d3f
5898,42.349631,-71.030321175,2,boston,#0b2f32,#1d464c,#8c8372
5899,42.349631,-71.030321175,3,boston,#1d3e42,#273e35,#9e9d91
5900,42.349631,-71.0384400523,0,boston,#800c1d,#6d1520,#2f2818
5901,42.349631,-71.0384400523,1,boston,,,
5902,42.349631,-71.0384400523,2,boston,#462718,#3d4524,#373b2f
5903,42.349631,-71.0384400523,3,boston,#1e1300,#0c1b24,#39311f
5904,42.349631,-71.0404697716,0,boston,#041b1f,#b13b49,#aea596
5905,42.349631,-71.0404697716,1,boston,,,
5906,42.349631,-71.0404697716,2,boston,#2b4b65,#4a582e,#584c40
5907,42.349631,-71.0404697716,3,boston,#522c1d,#3d6486,#20211d
5908,42.349631,-71.0424994909,0,boston,#997324,#7c4721,#d5bcad
5909,42.349631,-71.0424994909,1,boston,#433417,#53371f,#6c594e
5910,42.349631,-71.0424994909,2,boston,#caad74,#698fa7,#76666c
5911,42.349631,-71.0424994909,3,boston,#bb9b5b,#7e5e48,#d2bcad
5912,42.349631,-71.0445292102,0,boston,,,
5913,42.349631,-71.0445292102,1,boston,#1e6f46,#554018,#594d44
5914,42.349631,-71.0445292102,2,boston,#100b01,#7b3a15,#4f554d
5915,42.349631,-71.0445292102,3,boston,,,
5916,42.349631,-71.0465589295,0,boston,#c18032,#daa255,#433832
5917,42.349631,-71.0465589295,1,boston,,,
5918,42.349631,-71.0465589295,2,boston,,,
5919,42.349631,-71.0465589295,3,boston,#38210b,#49331d,#362b20
5920,42.349631,-71.0485886488,0,boston,#54473a,#435553,#afaba0
5921,42.349631,-71.0485886488,1,boston,#3a5857,#384e4a,#b1ada1
5922,42.349631,-71.0485886488,2,boston,#513a31,#32434d,#695d4c
5923,42.349631,-71.0485886488,3,boston,#0e2831,#2f485a,#61594b
5924,42.349631,-71.0506183681,0,boston,#6386a4,#5e443c,#5e443c
5925,42.349631,-71.0506183681,1,boston,#46708d,#6f4b3b,#6f4b3b
5926,42.349631,-71.0506183681,2,boston,#031e33,#6a4838,#6a4838
5927,42.349631,-71.0506183681,3,boston,#b2795d,#a4c2d8,#d8c4b2
5928,42.349631,-71.056707526,0,boston,#402b34,#151710,#222329
5929,42.349631,-71.056707526,1,boston,#121607,#363e5e,#2b2d2f
5930,42.349631,-71.056707526,2,boston,#5b472f,#2c2e47,#23232b
5931,42.349631,-71.056707526,3,boston,#b7b487,#22232c,#22232c
5932,42.349631,-71.0587372453,0,boston,#cb9079,#604e41,#604e41
5933,42.349631,-71.0587372453,1,boston,#683e2a,#18243b,#635045
5934,42.349631,-71.0587372453,2,boston,#3e2c16,#4c2d2b,#675849
5935,42.349631,-71.0587372453,3,boston,,,
5936,42.349631,-71.0607669646,0,boston,#676930,#2a4c53,#21221c
5937,42.349631,-71.0607669646,1,boston,#b5434f,#7e3134,#b5434f
5938,42.349631,-71.0607669646,2,boston,#70141c,#3a0c12,#ac2a30
5939,42.349631,-71.0607669646,3,boston,#3c6176,#362d20,#5b4c44
5940,42.349631,-71.0627966839,0,boston,#412110,#342724,#342724
5941,42.349631,-71.0627966839,1,boston,#190100,#556b88,#3c2f2d
5942,42.349631,-71.0627966839,2,boston,#966e56,#7f604d,#7f604d
5943,42.349631,-71.0627966839,3,boston,#1f0704,#8f6954,#8f6954
5944,42.349631,-71.0648264032,0,boston,#262e44,#313d58,#282119
5945,42.349631,-71.0648264032,1,boston,#6b320b,#774a1a,#373229
5946,42.349631,-71.0648264032,2,boston,#5a3600,#ce8141,#352412
5947,42.349631,-71.0648264032,3,boston,#845b2a,#694726,#24190e
5948,42.349631,-71.0668561225,0,boston,#af977e,#ccb4a1,#ccb4a1
5949,42.349631,-71.0668561225,1,boston,#502c23,#676931,#b7a18e
5950,42.349631,-71.0668561225,2,boston,#111107,#322d1c,#555647
5951,42.349631,-71.0668561225,3,boston,#5d4529,#433220,#6d5d4c
5952,42.349631,-71.0688858418,0,boston,#2d495a,#556f99,#44352b
5953,42.349631,-71.0688858418,1,boston,#6ebbc2,#7a5a47,#536c6e
5954,42.349631,-71.0688858418,2,boston,#1b2b2a,#6f97a1,#1b2b2a
5955,42.349631,-71.0688858418,3,boston,#2c4654,#594938,#2c4654
5956,42.349631,-71.0709155611,0,boston,#e38040,#984f30,#000000
5957,42.349631,-71.0709155611,1,boston,#df702f,#999227,#000000
5958,42.349631,-71.0709155611,2,boston,#cb471a,#eb7a24,#010000
5959,42.349631,-71.0709155611,3,boston,#833311,#bc5d26,#765840
5960,42.349631,-71.0729452804,0,boston,#592c28,#371a21,#433f35
5961,42.349631,-71.0729452804,1,boston,#565016,#56442a,#7d705a
5962,42.349631,-71.0729452804,2,boston,#171910,#81735b,#81735b
5963,42.349631,-71.0729452804,3,boston,#4f7287,#262319,#5f5647
5964,42.349631,-71.0749749997,0,boston,#27241a,#2a343d,#2a343d
