OBJECTID,POSTCODE,PC_NAME,city,label,lat,lng
5694,,,Boston,Fenway,42.34186702,-71.09615169
5695,,,Boston,Fenway,42.34001103,-71.09552939
5696,,,Boston,Fenway,42.34488613,-71.09173123
5697,,,Boston,Fenway,42.34221221,-71.09281394
5698,,,Boston,Fenway,42.34874208,-71.10090231
5699,,,Boston,Fenway,42.34152724,-71.0900027
5700,2446,BROOKLINE,MA,BROOKLINE_02446,42.35039292,-71.10852112
5701,,,Boston,Fenway,42.35083907,-71.1071955
5702,,,Boston,Fenway,42.33792236,-71.09137587
5703,,,Boston,Back Bay,42.34253263,-71.08483559
5704,,,Boston,Fenway,42.34995474,-71.10160036
5705,,,Boston,Fenway,42.34289267,-71.08816961
5706,,,Boston,Fenway,42.35110838,-71.10158607
5707,,,Boston,Fenway,42.34751839,-71.09734879
5708,,,Boston,Fenway,42.34504713,-71.09743157
5709,,,Boston,Fenway,42.3492273,-71.10332041
5710,,,Boston,Fenway,42.34624827,-71.09313748
5711,,,Boston,Fenway,42.34385698,-71.08712604
5712,,,Boston,Fenway,42.34316766,-71.09328775
5713,,,Boston,Fenway,42.34174307,-71.10133619
5714,,,Boston,Fenway,42.34439968,-71.09641041
5715,,,Boston,Fenway,42.35185488,-71.10833532
5716,,,Boston,Fenway,42.34866107,-71.09863496
5717,,,Boston,Fenway,42.337711,-71.09157872
5718,,,Boston,Fenway,42.3469439,-71.09798462
5719,,,Boston,Fenway,42.34369436,-71.09002734
5720,,,Boston,Fenway,42.34395771,-71.08871821
5721,,,Boston,Fenway,42.34883221,-71.09427212
5722,,,Boston,Fenway,42.34415906,-71.09202697
5723,,,Boston,Fenway,42.34426534,-71.09386113
5724,,,Boston,Fenway,42.34172025,-71.08931801
5725,,,Boston,Fenway,42.34825926,-71.09250574
5726,,,Boston,Fenway,42.34597614,-71.09804273
5727,,,Boston,Fenway,42.34011183,-71.0892163
5728,,,Boston,Fenway,42.35151587,-71.10292782
5729,,,Boston,Fenway,42.3481946,-71.09753627
5730,2446,BROOKLINE,MA,BROOKLINE_02446,42.34998145,-71.10865992
5731,,,Boston,Fenway,42.33973828,-71.09391168
5732,,,Boston,Longwood Medical Area,42.33917803,-71.09831636
5733,,,Boston,Fenway,42.35090525,-71.10313406
5734,,,Boston,Fenway,42.33894902,-71.08833433
5735,,,Boston,Fenway,42.34728655,-71.09986148
5736,,,Boston,Longwood Medical Area,42.34327304,-71.10365163
5737,,,Boston,Fenway,42.34143595,-71.08435515
5738,,,Boston,Fenway,42.33971752,-71.09597866
5739,,,Boston,Roxbury,42.33878505,-71.08687537
5740,,,Boston,Roxbury,42.33666988,-71.09005176
5741,,,Boston,Fenway,42.34083233,-71.0921883
5742,,,Boston,Longwood Medical Area,42.34342429,-71.1034382
5743,,,Boston,Fenway,42.350386,-71.09304227
5744,,,Boston,Mission Hill,42.33745956,-71.09400435
5745,,,Boston,Fenway,42.34746485,-71.10487391
5746,,,Boston,Fenway,42.34753957,-71.09295405
5747,,,Boston,Fenway,42.34064719,-71.09088361
5748,,,Boston,Fenway,42.3437228,-71.09668456
5749,,,Boston,Fenway,42.34268495,-71.09967545
5750,,,Boston,Fenway,42.34287126,-71.08934619
5751,,,Boston,Fenway,42.34708399,-71.10412596
5752,,,Boston,Fenway,42.34499277,-71.10374939
5753,,,Boston,Fenway,42.34165003,-71.09242873
5754,,,Boston,Fenway,42.34644284,-71.09404793
5755,,,Boston,Fenway,42.34566507,-71.090348
5756,,,Boston,Fenway,42.34769385,-71.09438077
5757,,,Boston,Fenway,42.34877623,-71.09364735
5758,,,Boston,Fenway,42.33882046,-71.09211369
5759,,,Boston,Fenway,42.34851965,-71.09847257
5760,,,Boston,Fenway,42.34206502,-71.09314724
5761,,,Boston,Fenway,42.34524408,-71.10520406
5762,,,Boston,Fenway,42.34568235,-71.10036518
5763,,,Boston,Fenway,42.34940526,-71.0978957
5764,,,Boston,Fenway,42.35056671,-71.10258337
5765,,,Boston,Fenway,42.33819073,-71.09258889
5766,,,Boston,Fenway,42.34900319,-71.09589665
5767,,,Boston,Fenway,42.34628955,-71.1039522
5768,,,Boston,Brighton,42.34699054,-71.14686052
5769,2445,BROOKLINE,MA,BROOKLINE_02445,42.33238397,-71.1544222
5770,,,Boston,Brighton,42.3316417,-71.15682072
5771,,,Boston,Brighton,42.34696851,-71.15595004
5772,,,Boston,Brighton,42.34569503,-71.16141649
5773,,,Boston,Brighton,42.34520588,-71.15805654
5774,,,Boston,Brighton,42.33811125,-71.15445859
5775,,,Boston,Brighton,42.35622108,-71.15501325
5776,,,Boston,Brighton,42.34957051,-71.15143909
5777,,,Boston,Brighton,42.35784288,-71.14792091
5778,,,Boston,Brighton,42.35820355,-71.15818574
5779,2472,WATERTOWN,MA,WATERTOWN_02472,42.36295963,-71.14489952
5780,,,Boston,Brighton,42.36243091,-71.1421177
5781,,,Boston,Brighton,42.35592173,-71.15620289
5782,,,Boston,Brighton,42.35536615,-71.15444656
5783,,,Boston,Brighton,42.36293698,-71.13923831
5784,2472,WATERTOWN,MA,WATERTOWN_02472,42.36035959,-71.1500084
5785,,,Boston,Brighton,42.35976297,-71.14971048
5786,,,Boston,Brighton,42.34629551,-71.14795213
5787,,,Boston,Brighton,42.35199151,-71.14663441
5788,,,Boston,Brighton,42.36056227,-71.14495938
5789,,,Boston,Brighton,42.35605447,-71.14269913
5790,,,Boston,Brighton,42.3551691,-71.15688959
5791,,,Boston,Brighton,42.33972271,-71.14552664
5792,,,Boston,Brighton,42.35666882,-71.14986892
5793,,,Boston,Brighton,42.35314434,-71.15541068
5794,,,Boston,Brighton,42.34446455,-71.14763288
5795,,,Boston,Brighton,42.34480924,-71.14212687
5796,,,Boston,Brighton,42.35083492,-71.15894825
5797,,,Boston,Brighton,42.35054723,-71.15341018
5798,,,Boston,Brighton,42.35539779,-71.13983097
5799,,,Boston,Brighton,42.34380822,-71.14555771
5800,,,Boston,Brighton,42.35961434,-71.14557913
5801,,,Boston,Brighton,42.35606477,-71.15083611
5802,,,Boston,Brighton,42.33910087,-71.15332253
5803,2445,BROOKLINE,MA,BROOKLINE_02445,42.33680688,-71.14802831
5804,,,Boston,Brighton,42.35609157,-71.14133584
5805,,,Boston,Brighton,42.34688651,-71.15290704
5806,,,Boston,Brighton,42.35147635,-71.15389983
5807,,,Boston,Brighton,42.36330201,-71.13607318
5808,,,Boston,Brighton,42.3653515,-71.13674273
5809,,,Boston,Brighton,42.36030638,-71.14681285
5810,,,Boston,Brighton,42.34339965,-71.14019962
5811,,,Boston,Brighton,42.34009266,-71.16057621
5812,,,Boston,Brighton,42.34428414,-71.15362224
5813,,,Boston,Brighton,42.35207133,-71.16121601
5814,,,Boston,Brighton,42.3597492,-71.1461931
5815,,,Boston,Brighton,42.36082916,-71.13741417
5816,,,Boston,Brighton,42.34137761,-71.14684415
5817,,,Boston,Brighton,42.33852831,-71.14834407
5818,,,Boston,Brighton,42.34795655,-71.14984594
5819,,,Boston,Brighton,42.35235556,-71.15650796
5820,2445,BROOKLINE,MA,BROOKLINE_02445,42.33541921,-71.15026548
5821,,,Boston,Brighton,42.36027152,-71.14012771
5822,,,Boston,Brighton,42.35619765,-71.14661924
5823,,,Boston,Brighton,42.33886235,-71.15065255
5824,,,Boston,Brighton,42.34124782,-71.15705076
5825,,,Boston,Brighton,42.36269322,-71.14291419
5826,,,Boston,Brighton,42.34242159,-71.15936432
5827,,,Boston,Brighton,42.35014638,-71.16178117
5828,2445,BROOKLINE,MA,BROOKLINE_02445,42.33087967,-71.15635344
5829,,,Boston,Brighton,42.34987892,-71.1532516
5830,,,Boston,Brighton,42.35589918,-71.15014529
5831,,,Boston,Brighton,42.35740609,-71.14638582
5832,,,Boston,Brighton,42.36328638,-71.14195812
5833,,,Boston,Brighton,42.35938929,-71.15249929
5834,,,Boston,Brighton,42.35377107,-71.1619224
5835,,,Boston,Brighton,42.34145477,-71.1414695
5836,,,Boston,Brighton,42.34454791,-71.14663716
5837,,,Boston,Brighton,42.35533069,-71.15773849
5838,,,Boston,Brighton,42.36223105,-71.14016352
5839,,,Boston,Brighton,42.35604044,-71.16027861
5840,,,Boston,Brighton,42.33891265,-71.1498459
5841,,,Boston,Brighton,42.33960544,-71.1464879
5842,,,Boston,Brighton,42.34580704,-71.15549324
5843,,,Boston,Brighton,42.34489,-71.15334803
5844,,,Boston,Brighton,42.35131538,-71.15794953
5845,,,Boston,Brighton,42.34200321,-71.14348383
5846,,,Boston,Brighton,42.36433946,-71.14396046
5847,,,Boston,Brighton,42.34036482,-71.14908005
5848,,,Boston,Brighton,42.36202818,-71.14555218
5849,,,Boston,Brighton,42.35669901,-71.15364671
5850,,,Boston,Brighton,42.34967079,-71.14772218
5851,,,Boston,Brighton,42.3486705,-71.16197823
5852,,,Boston,Brighton,42.3462395,-71.14168127
5853,,,Boston,Brighton,42.35537154,-71.14986147
5854,,,Boston,Brighton,42.36067727,-71.13837496
5855,,,Boston,Brighton,42.35063916,-71.15640612
5856,,,Boston,Brighton,42.33337032,-71.15426924
5857,,,Boston,Brighton,42.35441675,-71.1418321
5858,,,Boston,Brighton,42.34829514,-71.15116249
5859,,,Boston,Brighton,42.33465346,-71.15421538
5860,,,Boston,Brighton,42.36056674,-71.13759132
5861,,,Boston,Brighton,42.35509881,-71.13886547
5862,,,Boston,Brighton,42.35549482,-71.148179
5863,,,Boston,Brighton,42.35298564,-71.15474804
5864,,,Boston,Brighton,42.35621907,-71.15423989
5865,,,Boston,Brighton,42.34670475,-71.14932281
5866,,,Boston,Brighton,42.34526064,-71.13935049
5867,,,Boston,Brighton,42.33897843,-71.15471197
5868,,,Boston,Brighton,42.35067602,-71.1487514
5869,,,Boston,Brighton,42.34684467,-71.15052295
5870,,,Boston,Brighton,42.35511492,-71.14851561
5871,,,Boston,Brighton,42.35971025,-71.14931066
5872,,,Boston,Brighton,42.35502182,-71.14121783
5873,,,Boston,Brighton,42.35915803,-71.14246138
5874,,,Boston,Brighton,42.35768392,-71.15618085
5875,,,Boston,Brighton,42.35612249,-71.14428225
5876,,,Boston,Brighton,42.34855274,-71.16010029
5877,,,Boston,Brighton,42.33218495,-71.15585385
5878,,,Boston,Brighton,42.358746,-71.14242233
5879,,,Boston,Brighton,42.34166845,-71.15156675
5880,,,Boston,Brighton,42.35027708,-71.15491649
5881,,,Boston,Brighton,42.34311476,-71.15464509
5882,,,Boston,Brighton,42.34590131,-71.14317018
5883,,,Boston,Brighton,42.34409449,-71.15686998
5884,,,Boston,Brighton,42.337647,-71.15899148
5885,,,Boston,Brighton,42.35425755,-71.14902392
5886,,,Boston,Brighton,42.34584928,-71.13823059
5887,,,Boston,Brighton,42.35497935,-71.14442216
5888,,,Boston,Brighton,42.34838323,-71.15107796
5889,,,Boston,Brighton,42.35033653,-71.16064819
5890,,,Boston,Brighton,42.35405745,-71.14888784
5891,,,Boston,Brighton,42.33698323,-71.14914222
5892,,,Boston,Brighton,42.34658947,-71.15699262
5893,,,Boston,Brighton,42.35441889,-71.14049213
5894,,,Boston,Brighton,42.34285298,-71.14629843
5895,,,Boston,Brighton,42.35857156,-71.14756368
5896,,,Boston,Brighton,42.33951899,-71.14662318
5897,,,Boston,Brighton,42.34278535,-71.15059566
5898,,,Boston,Brighton,42.34305245,-71.14765165
5899,,,Boston,Brighton,42.3454046,-71.160838
5900,,,Boston,Brighton,42.35977945,-71.13860426
5901,,,Boston,Brighton,42.35470468,-71.14828405
5902,,,Boston,Brighton,42.34438886,-71.14823155
5903,,,Boston,Brighton,42.33783585,-71.15374819
5904,,,Boston,Brighton,42.3380785,-71.15467868
5905,,,Boston,Brighton,42.35037916,-71.16093673
5906,,,Boston,Brighton,42.34843229,-71.15981645
5907,2472,WATERTOWN,MA,WATERTOWN_02472,42.35971866,-71.15338569
5908,,,Boston,Brighton,42.34110643,-71.14804139
5909,,,Boston,Brighton,42.34639755,-71.14661825
5910,,,Boston,Brighton,42.35415717,-71.15507433
5911,,,Boston,Brighton,42.35541054,-71.16057414
5912,,,Boston,Brighton,42.33588491,-71.15326235
5913,,,Boston,Brighton,42.34798636,-71.15227801
5914,,,Boston,Brighton,42.35806071,-71.15114433
5915,,,Boston,Brighton,42.35423603,-71.16072236
5916,,,Boston,Brighton,42.35415748,-71.15232914
5917,,,Boston,Brighton,42.35631019,-71.14561525
5918,,,Boston,Brighton,42.3391834,-71.16027572
5919,,,Boston,Brighton,42.3456073,-71.15806311
5920,,,Boston,Brighton,42.35814638,-71.14500132
5921,,,Boston,Brighton,42.34281795,-71.15244284
5922,,,Boston,Brighton,42.34566793,-71.15368484
5923,,,Boston,Brighton,42.34274188,-71.14119834
5924,,,Boston,Brighton,42.34412294,-71.13881397
5925,,,Boston,Brighton,42.34429189,-71.1518637
5926,,,Boston,Brighton,42.3432492,-71.15935654
5927,,,Boston,Brighton,42.34042214,-71.15226551
5928,,,Boston,Brighton,42.34276757,-71.14586171
5929,,,Boston,Brighton,42.3546846,-71.15602122
5930,,,Boston,Brighton,42.3383824,-71.15181519
5931,,,Boston,Brighton,42.3512442,-71.15325735
5932,,,Boston,Brighton,42.35405402,-71.15534982
5933,,,Boston,Brighton,42.36022391,-71.14340372
5934,,,Boston,Brighton,42.3482429,-71.14278043
5935,,,Boston,Brighton,42.34422599,-71.142862
5936,,,Boston,Brighton,42.35709362,-71.15511827
5937,2446,BROOKLINE,MA,BROOKLINE_02446,42.34262767,-71.13965326
5938,,,Boston,Brighton,42.35948613,-71.1404287
5939,,,Boston,Brighton,42.34517319,-71.14683983
5940,,,Boston,Brighton,42.35103038,-71.15093251
5941,,,Boston,Brighton,42.3403668,-71.15817723
5942,,,Boston,Brighton,42.36101996,-71.14482079
5943,,,Boston,Brighton,42.35306486,-71.15507134
5944,,,Boston,Brighton,42.35516865,-71.13932136
5945,,,Boston,Brighton,42.34856305,-71.15793779
5946,,,Boston,Brighton,42.36257377,-71.14061865
5947,,,Boston,Brighton,42.35725385,-71.16000094
5948,,,Boston,Brighton,42.3609362,-71.13758627
5949,,,Boston,Brighton,42.36274861,-71.14483167
5950,,,Boston,Brighton,42.35986419,-71.14448811
5951,,,Boston,Brighton,42.3579717,-71.14007415
5952,,,Boston,Brighton,42.35590241,-71.14289205
5953,,,Boston,Brighton,42.34635835,-71.15490001
5954,2472,WATERTOWN,MA,WATERTOWN_02472,42.36067559,-71.14801836
5955,,,Boston,Brighton,42.36179264,-71.1390265
5956,,,Boston,Brighton,42.35687226,-71.13874124
5957,,,Boston,Brighton,42.35764378,-71.15129264
5958,,,Boston,Brighton,42.3420096,-71.15318892
5959,,,Boston,Brighton,42.34621787,-71.13802523
5960,,,Boston,Brighton,42.34476671,-71.15635394
5961,,,Boston,Brighton,42.36181244,-71.14356283
5962,,,Boston,Brighton,42.34563476,-71.1522055
5963,,,Boston,Brighton,42.3582293,-71.14992186
5964,,,Boston,Brighton,42.34530987,-71.16039327
5965,,,Boston,Brighton,42.34935142,-71.14365065
5966,,,Boston,Brighton,42.35194248,-71.14760959
5967,,,Boston,Brighton,42.35476743,-71.1400971
5968,,,Boston,Brighton,42.349481,-71.15532722
5969,,,Boston,Brighton,42.35398709,-71.15517702
5970,,,Boston,Brighton,42.34337951,-71.15571107
5971,,,Boston,Brighton,42.35665943,-71.15589645
5972,,,Boston,Brighton,42.35233867,-71.15438922
5973,,,Boston,Brighton,42.34078357,-71.15619636
5974,,,Boston,Brighton,42.34755336,-71.14297163
5975,,,Boston,Brighton,42.33510347,-71.15077339
5976,,,Boston,Brighton,42.35338277,-71.16134097
5977,,,Boston,Brighton,42.33473262,-71.15382949
5978,,,Boston,Brighton,42.3335402,-71.15378557
5979,,,Boston,Brighton,42.36254032,-71.13797735
5980,,,Boston,Brighton,42.3372711,-71.14826758
5981,,,Boston,Brighton,42.35859036,-71.15410522
5982,,,Boston,Brighton,42.35065744,-71.15597766
5983,,,Boston,Brighton,42.35591594,-71.14428976
5984,,,Boston,Brighton,42.34805537,-71.15691888
5985,,,Boston,Brighton,42.33438749,-71.15277055
5986,,,Boston,Brighton,42.35942224,-71.14645765
5987,,,Boston,Brighton,42.36094094,-71.1417367
5988,,,Boston,Brighton,42.34585571,-71.13653404
5989,,,Boston,Brighton,42.34301046,-71.14263382
5990,,,Boston,Brighton,42.35487607,-71.15770311
5991,,,Boston,Brighton,42.34726545,-71.14713779
5992,,,Boston,Brighton,42.34692543,-71.14935001
5993,,,Boston,Brighton,42.34067726,-71.14922304
5994,,,Boston,Brighton,42.3562253,-71.1531612
5995,,,Boston,Brighton,42.36146976,-71.13731677
5996,,,Boston,Brighton,42.34885961,-71.15692683
5997,,,Boston,Brighton,42.34582841,-71.15430041
5998,,,Boston,Brighton,42.3413099,-71.15285054
5999,,,Boston,Brighton,42.35682527,-71.16089559
6000,,,Boston,Brighton,42.3575818,-71.14040516
6001,,,Boston,Brighton,42.34699886,-71.15437621
6002,,,Boston,Brighton,42.34147724,-71.14532103
6003,,,Boston,Brighton,42.35364592,-71.15062543
6004,,,Boston,Brighton,42.34155603,-71.15109251
6005,,,Boston,Brighton,42.35692012,-71.14497078
6006,,,Boston,Brighton,42.34454464,-71.15787233
6007,,,Boston,Brighton,42.35129584,-71.15560773
6008,2446,BROOKLINE,MA,BROOKLINE_02446,42.34563619,-71.13621297
6009,,,Boston,Brighton,42.35683864,-71.15274176
6010,,,Boston,Brighton,42.35435299,-71.15836999
6011,,,Boston,Brighton,42.35257278,-71.15354041
6012,,,Boston,Brighton,42.35836495,-71.15300076
6013,,,Boston,Brighton,42.34432096,-71.15410938
6014,,,Boston,Brighton,42.35672154,-71.14960158
6015,,,Boston,Brighton,42.35582136,-71.15029574
6016,,,Boston,Brighton,42.35555228,-71.14320099
6017,,,Boston,Brighton,42.3465735,-71.14928676
6018,,,Boston,Dorchester,42.31797275,-71.06529123
6019,,,Boston,Dorchester,42.30972881,-71.05642304
6020,,,Boston,Dorchester,42.30942721,-71.07170098
6021,,,Boston,Dorchester,42.31142265,-71.05641828
6022,,,Boston,Dorchester,42.30472874,-71.08402812
6023,,,Boston,Dorchester,42.31247376,-71.06678353
6024,,,Boston,Dorchester,42.31860205,-71.05515351
6025,,,Boston,Dorchester,42.32677328,-71.06133114
6026,,,Boston,Dorchester,42.30399591,-71.06314048
6027,,,Boston,Dorchester,42.31475255,-71.05052812
6028,,,Boston,Dorchester,42.30500289,-71.0608173
6029,,,Boston,Dorchester,42.31617961,-71.0411474
6030,,,Boston,Dorchester,42.32285118,-71.06694655
6031,,,Boston,Roxbury,42.3102099,-71.08193359
6032,,,Boston,Dorchester,42.3105931,-71.05374505
6033,,,Boston,Dorchester,42.31342264,-71.06017406
6034,,,Boston,Dorchester,42.30450322,-71.07234876
6035,,,Boston,Dorchester,42.30051556,-71.08476321
6036,,,Boston,Dorchester,42.31438036,-71.0439335
6037,,,Boston,Dorchester,42.32334541,-71.06476569
6038,,,Boston,Dorchester,42.30886646,-71.08223524
6039,,,Boston,Dorchester,42.30151216,-71.08418071
6040,,,Boston,Dorchester,42.3174507,-71.05038891
6041,,,Boston,Dorchester,42.31118944,-71.05861215
6042,,,Boston,Dorchester,42.30215948,-71.07263562
6043,,,Boston,Dorchester,42.31234086,-71.0509819
6044,,,Boston,Dorchester,42.30668472,-71.07463935
6045,,,Boston,Dorchester,42.30539835,-71.07101876
6046,,,Boston,Dorchester,42.32269103,-71.06483823
6047,,,Boston,Dorchester,42.31611231,-71.04578313
6048,,,Boston,Dorchester,42.31012638,-71.07923173
6049,,,Boston,Dorchester,42.30198788,-71.0754589
6050,,,Boston,Dorchester,42.33038846,-71.06145774
6051,,,Boston,Dorchester,42.31256803,-71.06039158
6052,,,Boston,Dorchester,42.31554219,-71.06298208
6053,,,Boston,Dorchester,42.30666649,-71.07420589
6054,,,Boston,Dorchester,42.29923127,-71.07993968
6055,,,Boston,Dorchester,42.31621693,-71.07042395
6056,,,Boston,Dorchester,42.32004249,-71.04907296
6057,,,Boston,Dorchester,42.3080199,-71.07297431
6058,,,Boston,Dorchester,42.30602029,-71.0600504
6059,,,Boston,Dorchester,42.30720941,-71.07085116
6060,,,Boston,Dorchester,42.32835574,-71.06482218
6061,,,Boston,Dorchester,42.30220279,-71.07566432
6062,,,Boston,Dorchester,42.31189585,-71.05791198
6063,,,Boston,Dorchester,42.30511572,-71.06328424
6064,,,Boston,Dorchester,42.3000871,-71.07388708
6065,,,Boston,Dorchester,42.31842103,-71.04372033
6066,,,Boston,Dorchester,42.30982609,-71.07839432
6067,,,Boston,Dorchester,42.31700808,-71.03753504
6068,,,Boston,Dorchester,42.3081647,-71.07284772
6069,,,Boston,Dorchester,42.30372153,-71.06124272
6070,,,Boston,Dorchester,42.31371202,-71.05028923
6071,,,Boston,Dorchester,42.3138418,-71.04811503
6072,,,Boston,Dorchester,42.31576071,-71.06138906
6073,,,Boston,Dorchester,42.30752192,-71.06324077
6074,,,Boston,Dorchester,42.32070267,-71.06246415
6075,,,Boston,Dorchester,42.31243474,-71.04927963
6076,,,Boston,Dorchester,42.32203443,-71.04512966
6077,,,Boston,Dorchester,42.31794651,-71.06065189
6078,,,Boston,Dorchester,42.32680041,-71.05842265
6079,,,Boston,Dorchester,42.3069677,-71.07729923
6080,,,Boston,Dorchester,42.31752655,-71.05879859
6081,,,Boston,Dorchester,42.31304823,-71.07126292
6082,,,Boston,Dorchester,42.30331455,-71.0720534
6083,,,Boston,Dorchester,42.30557279,-71.08078998
6084,,,Boston,Dorchester,42.31531991,-71.04507757
6085,,,Boston,Dorchester,42.30961929,-71.05815954
6086,,,Boston,Dorchester,42.31948322,-71.06726485
6087,,,Boston,Dorchester,42.31634865,-71.04641585
6088,,,Boston,Dorchester,42.3065668,-71.07577866
6089,,,Boston,Dorchester,42.31161706,-71.06990577
6090,,,Boston,Dorchester,42.32171238,-71.05825386
6091,,,Boston,Roxbury,42.30211146,-71.08554469
6092,,,Boston,Dorchester,42.31674477,-71.06866639
6093,,,Boston,Dorchester,42.32549046,-71.05805764
6094,,,Boston,Dorchester,42.31995173,-71.04950272
6095,,,Boston,Dorchester,42.31554123,-71.0420228
6096,,,Boston,Dorchester,42.3222967,-71.06595162
6097,,,Boston,Dorchester,42.30383607,-71.05903486
6098,,,Boston,Dorchester,42.31653411,-71.06040496
6099,,,Boston,Dorchester,42.31157963,-71.07478243
6100,,,Boston,Dorchester,42.31487306,-71.05642426
6101,,,Boston,Dorchester,42.31769441,-71.06081414
6102,,,Boston,Dorchester,42.325127,-71.05688703
6103,,,Boston,Roxbury,42.31919345,-71.07024685
6104,,,Boston,Dorchester,42.30435724,-71.08116443
6105,,,Boston,Dorchester,42.32808778,-71.06286019
6106,,,Boston,Dorchester,42.31934518,-71.0559872
6107,,,Boston,Dorchester,42.30894727,-71.06226123
6108,,,Boston,Dorchester,42.30709935,-71.05391965
6109,,,Boston,Dorchester,42.30038465,-71.08283702
6110,,,Boston,Dorchester,42.31322262,-71.057239
6111,,,Boston,Dorchester,42.30839648,-71.06720275
6112,,,Boston,Dorchester,42.31848722,-71.05166338
6113,,,Boston,Dorchester,42.32166114,-71.05854601
6114,,,Boston,Dorchester,42.31167442,-71.05005997
6115,,,Boston,Dorchester,42.31449546,-71.07191457
6116,,,Boston,Dorchester,42.31805399,-71.03930308
6117,,,Boston,Dorchester,42.31188542,-71.04731507
6118,,,Boston,Dorchester,42.31126726,-71.07388843
6119,,,Boston,Dorchester,42.31045747,-71.04701458
6120,,,Boston,Dorchester,42.31831311,-71.05809085
6121,,,Boston,Dorchester,42.32623743,-71.05753211
6122,,,Boston,Dorchester,42.30972936,-71.04952238
6123,,,Boston,Dorchester,42.32086518,-71.07078952
6124,,,Boston,Dorchester,42.29999973,-71.08272406
6125,,,Boston,Dorchester,42.31840812,-71.06067289
6126,,,Boston,Dorchester,42.31225138,-71.06599807
6127,,,Boston,Dorchester,42.3076941,-71.06524004
6128,,,Boston,Dorchester,42.30549041,-71.0684212
6129,,,Boston,Dorchester,42.30704748,-71.07516499
6130,,,Boston,Dorchester,42.30750337,-71.06353478
6131,,,Boston,Dorchester,42.30515926,-71.08359513
6132,,,Boston,Dorchester,42.31817783,-71.04810492
6133,,,Boston,Dorchester,42.30371408,-71.0639852
6134,,,Boston,Dorchester,42.30726976,-71.05670869
6135,,,Boston,Dorchester,42.31190155,-71.06117018
6136,,,Boston,Dorchester,42.32001892,-71.06118839
6137,,,Boston,Dorchester,42.31126323,-71.06559323
6138,,,Boston,Dorchester,42.30897,-71.08177489
6139,,,Boston,Dorchester,42.30517435,-71.08066954
6140,,,Boston,Dorchester,42.31356324,-71.05282312
6141,,,Boston,Dorchester,42.31029237,-71.06716452
6142,,,Boston,Dorchester,42.30539529,-71.07137006
6143,,,Boston,Dorchester,42.32334491,-71.05755907
6144,,,Boston,Dorchester,42.30517447,-71.06236255
6145,,,Boston,Dorchester,42.30905258,-71.07132715
6146,,,Boston,Dorchester,42.3158039,-71.05781486
6147,,,Boston,Dorchester,42.30217338,-71.07700915
6148,,,Boston,Dorchester,42.30485584,-71.07122825
6149,,,Boston,Dorchester,42.32963332,-71.06022704
6150,,,Boston,Dorchester,42.31461836,-71.07184253
6151,,,Boston,Roxbury,42.3137517,-71.07869476
6152,,,Boston,Dorchester,42.31850948,-71.06217604
6153,,,Boston,Dorchester,42.31169442,-71.07008292
6154,,,Boston,Dorchester,42.32203817,-71.06344459
6155,,,Boston,Dorchester,42.3074092,-71.06830756
6156,,,Boston,Dorchester,42.30559113,-71.06310282
6157,,,Boston,Dorchester,42.3032683,-71.06528999
6158,,,Boston,Dorchester,42.3218304,-71.05999911
6159,,,Boston,Dorchester,42.3171966,-71.05046259
6160,,,Boston,Dorchester,42.32478782,-71.06243836
6161,,,Boston,Dorchester,42.30631375,-71.06718721
6162,,,Boston,Dorchester,42.30905203,-71.04898436
6163,,,Boston,Dorchester,42.30878116,-71.06993234
6164,,,Boston,Roxbury,42.31190935,-71.08055136
6165,,,Boston,Dorchester,42.33046102,-71.06249784
6166,,,Boston,Dorchester,42.30972823,-71.06151711
6167,,,Boston,Dorchester,42.31843927,-71.06523599
6168,,,Boston,Dorchester,42.30662196,-71.06220029
6169,,,Boston,Dorchester,42.31323711,-71.05663421
6170,,,Boston,Dorchester,42.30785398,-71.07068758
6171,,,Boston,Dorchester,42.3177058,-71.05831742
6172,,,Boston,Dorchester,42.32181668,-71.04355168
6173,,,Boston,Dorchester,42.30883956,-71.05421458
6174,,,Boston,Dorchester,42.30463197,-71.08311145
6175,,,Boston,Dorchester,42.31116982,-71.04639909
6176,,,Boston,Dorchester,42.30086437,-71.0722188
6177,,,Boston,Dorchester,42.31247851,-71.06090003
6178,,,Boston,Dorchester,42.31633739,-71.06966413
6179,,,Boston,Roxbury,42.32122467,-71.0681274
6180,,,Boston,Dorchester,42.31369879,-71.06628682
6181,,,Boston,Dorchester,42.31914285,-71.06718116
6182,,,Boston,Dorchester,42.30444705,-71.08045621
6183,,,Boston,Dorchester,42.30432149,-71.06679579
6184,,,Boston,Dorchester,42.32049285,-71.06555375
6185,,,Boston,Roxbury,42.30539951,-71.08414097
6186,,,Boston,Dorchester,42.30485095,-71.06616171
6187,,,Boston,Dorchester,42.32585675,-71.05656946
6188,,,Boston,Dorchester,42.32157117,-71.04275641
6189,,,Boston,Dorchester,42.32146848,-71.04321994
6190,,,Boston,Dorchester,42.31896527,-71.06317409
6191,,,Boston,Dorchester,42.31781887,-71.03974609
6192,,,Boston,Dorchester,42.30983773,-71.05697761
6193,,,Boston,Dorchester,42.31077313,-71.06842578
6194,,,Boston,Dorchester,42.32031887,-71.05041924
6195,,,Boston,Dorchester,42.30656761,-71.054482
6196,,,Boston,Dorchester,42.30366408,-71.07132117
6197,,,Boston,Dorchester,42.32590599,-71.06216878
