,lat,lng,dir,city,sky,tree
2604,40.724283,-73.9472903091,1,newyork,220,62877
2605,40.724283,-73.9472903091,2,newyork,5973,81566
2606,40.724283,-73.9472903091,3,newyork,0,66866
2607,40.724283,-73.9492702713,0,newyork,15668,9
2608,40.724283,-73.9492702713,1,newyork,29635,256
2609,40.724283,-73.9492702713,2,newyork,2153,6
2610,40.724283,-73.9492702713,3,newyork,33943,7
2611,40.724283,-73.9532301956,0,newyork,27080,6155
2612,40.724283,-73.9532301956,1,newyork,12418,18132
2613,40.724283,-73.9532301956,2,newyork,22230,31089
2614,40.724283,-73.9532301956,3,newyork,2275,14565
2615,40.724283,-73.9552101577,0,newyork,59529,330
2616,40.724283,-73.9552101577,1,newyork,73454,888
2617,40.724283,-73.9552101577,2,newyork,75901,460
2618,40.724283,-73.9552101577,3,newyork,69633,53
2619,40.724283,-73.9571901199,0,newyork,42140,271
2620,40.724283,-73.9571901199,1,newyork,48611,700
2621,40.724283,-73.9571901199,2,newyork,30511,456
2622,40.724283,-73.9571901199,3,newyork,43658,3236
2623,40.724283,-73.9611500442,0,newyork,25125,7171
2624,40.724283,-73.9611500442,1,newyork,20869,378
2625,40.724283,-73.9611500442,2,newyork,34983,707
2626,40.724283,-73.9611500442,3,newyork,30551,1243
2627,40.724283,-73.973029817,0,newyork,44320,11915
2628,40.724283,-73.973029817,1,newyork,39499,48118
2629,40.724283,-73.973029817,2,newyork,7115,28098
2630,40.724283,-73.973029817,3,newyork,16985,788
2631,40.724283,-73.9750097792,0,newyork,26566,2081
2632,40.724283,-73.9750097792,1,newyork,16248,2499
2633,40.724283,-73.9750097792,2,newyork,24516,28177
2634,40.724283,-73.9750097792,3,newyork,9354,4
2635,40.724283,-73.9769897413,0,newyork,13401,33679
2636,40.724283,-73.9769897413,1,newyork,10473,54045
2637,40.724283,-73.9769897413,2,newyork,3,88495
2638,40.724283,-73.9769897413,3,newyork,11149,84464
2639,40.724283,-73.9789697035,0,newyork,1318,7970
2640,40.724283,-73.9789697035,1,newyork,1877,4819
2641,40.724283,-73.9789697035,2,newyork,10579,4198
2642,40.724283,-73.9789697035,3,newyork,1765,17058
2643,40.724283,-73.9809496656,0,newyork,3817,59264
2644,40.724283,-73.9809496656,1,newyork,9738,50566
2645,40.724283,-73.9809496656,2,newyork,919,39335
2646,40.724283,-73.9809496656,3,newyork,17999,33940
2647,40.724283,-73.9829296278,0,newyork,1578,27702
2648,40.724283,-73.9829296278,1,newyork,654,97310
2649,40.724283,-73.9829296278,2,newyork,7127,15287
2650,40.724283,-73.9829296278,3,newyork,20203,7024
2651,40.724283,-73.9849095899,0,newyork,25224,46154
2652,40.724283,-73.9849095899,1,newyork,26362,4701
2653,40.724283,-73.9849095899,2,newyork,40096,8323
2654,40.724283,-73.9849095899,3,newyork,17724,8691
2655,40.724283,-73.9868895521,0,newyork,21170,13632
2656,40.724283,-73.9868895521,1,newyork,22588,2653
2657,40.724283,-73.9868895521,2,newyork,5910,23657
2658,40.724283,-73.9868895521,3,newyork,22343,52531
2659,40.724283,-73.9888695142,0,newyork,11283,65918
2660,40.724283,-73.9888695142,1,newyork,3853,54283
2661,40.724283,-73.9888695142,2,newyork,636,25124
2662,40.724283,-73.9888695142,3,newyork,10186,31567
2663,40.724283,-73.9908494763,0,newyork,29510,3971
2664,40.724283,-73.9908494763,1,newyork,27872,19754
2665,40.724283,-73.9908494763,2,newyork,23409,38523
2666,40.724283,-73.9908494763,3,newyork,20501,12702
2667,40.724283,-73.9928294385,0,newyork,30561,30225
2668,40.724283,-73.9928294385,1,newyork,36181,18195
2669,40.724283,-73.9928294385,2,newyork,28809,330
2670,40.724283,-73.9928294385,3,newyork,34186,6589
2671,40.724283,-73.9967893628,0,newyork,7611,118
2672,40.724283,-73.9967893628,1,newyork,0,2197
2673,40.724283,-73.9967893628,2,newyork,11367,722
2674,40.724283,-73.9967893628,3,newyork,321,149
2675,40.724283,-73.9987693249,0,newyork,10709,468
2676,40.724283,-73.9987693249,1,newyork,1445,294
2677,40.724283,-73.9987693249,2,newyork,10070,195
2678,40.724283,-73.9987693249,3,newyork,0,2152
2679,40.724283,-74.0007492871,0,newyork,10853,8911
2680,40.724283,-74.0007492871,1,newyork,993,10702
2681,40.724283,-74.0007492871,2,newyork,10874,23713
2682,40.724283,-74.0007492871,3,newyork,153,34051
2683,40.724283,-74.0047092114,0,newyork,34461,17918
2684,40.724283,-74.0047092114,1,newyork,52396,6999
2685,40.724283,-74.0047092114,2,newyork,18812,15992
2686,40.724283,-74.0047092114,3,newyork,10584,5980
2687,40.724283,-74.0066891735,0,newyork,0,89699
2688,40.724283,-74.0066891735,1,newyork,24142,61397
2689,40.724283,-74.0066891735,2,newyork,3162,66724
2690,40.724283,-74.0066891735,3,newyork,28646,31235
2691,40.724283,-74.0086691356,0,newyork,20140,2628
2692,40.724283,-74.0086691356,1,newyork,8042,1408
2693,40.724283,-74.0086691356,2,newyork,18685,8801
2694,40.724283,-74.0086691356,3,newyork,30635,9583
2695,40.724283,-74.0106490978,0,newyork,1338,28287
2696,40.724283,-74.0106490978,1,newyork,14890,33766
2697,40.724283,-74.0106490978,2,newyork,0,4892
2698,40.724283,-74.0106490978,3,newyork,18746,8392
2699,40.725783,-73.903731142,0,newyork,47956,60420
2700,40.725783,-73.903731142,1,newyork,53062,37969
2701,40.725783,-73.903731142,2,newyork,24444,25289
2702,40.725783,-73.903731142,3,newyork,15807,25040
2703,40.725783,-73.9057111041,0,newyork,37045,71211
2704,40.725783,-73.9057111041,1,newyork,53260,21327
2705,40.725783,-73.9057111041,2,newyork,44805,3110
2706,40.725783,-73.9057111041,3,newyork,52866,25454
2707,40.725783,-73.9076910662,0,newyork,36105,17914
2708,40.725783,-73.9076910662,1,newyork,57432,4120
2709,40.725783,-73.9076910662,2,newyork,25186,81
2710,40.725783,-73.9076910662,3,newyork,46124,8654
2711,40.725783,-73.9096710284,0,newyork,63797,1915
2712,40.725783,-73.9096710284,1,newyork,77405,1168
2713,40.725783,-73.9096710284,2,newyork,71124,964
2714,40.725783,-73.9096710284,3,newyork,45025,497
2715,40.725783,-73.917590877,0,newyork,26380,15
2716,40.725783,-73.917590877,1,newyork,50410,3404
2717,40.725783,-73.917590877,2,newyork,75169,12845
2718,40.725783,-73.917590877,3,newyork,68097,8685
2719,40.725783,-73.9195708391,0,newyork,77166,5871
2720,40.725783,-73.9195708391,1,newyork,58839,6401
2721,40.725783,-73.9195708391,2,newyork,59961,766
2722,40.725783,-73.9195708391,3,newyork,66487,2401
2723,40.725783,-73.931450612,0,newyork,13549,5336
2724,40.725783,-73.931450612,1,newyork,30140,6591
2725,40.725783,-73.931450612,2,newyork,61554,6149
2726,40.725783,-73.931450612,3,newyork,41774,11017
2727,40.725783,-73.9334305741,0,newyork,69073,3367
2728,40.725783,-73.9334305741,1,newyork,51227,2380
2729,40.725783,-73.9334305741,2,newyork,46095,1334
2730,40.725783,-73.9334305741,3,newyork,60718,258
2731,40.725783,-73.9354105363,0,newyork,67175,851
2732,40.725783,-73.9354105363,1,newyork,73010,3018
2733,40.725783,-73.9354105363,2,newyork,71660,1038
2734,40.725783,-73.9354105363,3,newyork,64167,432
2735,40.725783,-73.9373904984,0,newyork,32736,41595
2736,40.725783,-73.9373904984,1,newyork,168,62193
2737,40.725783,-73.9373904984,2,newyork,33030,53125
2738,40.725783,-73.9373904984,3,newyork,28121,41934
2739,40.725783,-73.9393704606,0,newyork,31770,4226
2740,40.725783,-73.9393704606,1,newyork,16041,37514
2741,40.725783,-73.9393704606,2,newyork,21373,38800
2742,40.725783,-73.9393704606,3,newyork,2419,25690
2743,40.725783,-73.9413504227,0,newyork,16265,25596
2744,40.725783,-73.9413504227,1,newyork,41766,1778
2745,40.725783,-73.9413504227,2,newyork,694,4111
2746,40.725783,-73.9413504227,3,newyork,39218,1857
2747,40.725783,-73.9433303849,0,newyork,0,165
2748,40.725783,-73.9433303849,1,newyork,30181,36505
2749,40.725783,-73.9433303849,2,newyork,0,92030
2750,40.725783,-73.9433303849,3,newyork,13958,46866
2751,40.725783,-73.945310347,0,newyork,37564,35367
2752,40.725783,-73.945310347,1,newyork,6906,262
2753,40.725783,-73.945310347,2,newyork,39254,1788
2754,40.725783,-73.945310347,3,newyork,3044,34144
2755,40.725783,-73.9472903091,0,newyork,14341,86372
2756,40.725783,-73.9472903091,1,newyork,2995,82660
2757,40.725783,-73.9472903091,2,newyork,27335,18199
2758,40.725783,-73.9472903091,3,newyork,2473,25800
2759,40.725783,-73.9492702713,0,newyork,59328,1852
2760,40.725783,-73.9492702713,1,newyork,66220,4533
2761,40.725783,-73.9492702713,2,newyork,37302,17538
2762,40.725783,-73.9492702713,3,newyork,4184,4748
2763,40.725783,-73.9512502334,0,newyork,5529,17154
2764,40.725783,-73.9512502334,1,newyork,46683,3606
2765,40.725783,-73.9512502334,2,newyork,13872,20364
2766,40.725783,-73.9512502334,3,newyork,21127,27314
2767,40.725783,-73.9532301956,0,newyork,37130,6234
2768,40.725783,-73.9532301956,1,newyork,6705,284
2769,40.725783,-73.9532301956,2,newyork,29985,8128
2770,40.725783,-73.9532301956,3,newyork,10261,198
2771,40.725783,-73.9552101577,0,newyork,53298,1306
2772,40.725783,-73.9552101577,1,newyork,55828,1623
2773,40.725783,-73.9552101577,2,newyork,39474,20
2774,40.725783,-73.9552101577,3,newyork,2888,42
2775,40.725783,-73.9571901199,0,newyork,54192,0
2776,40.725783,-73.9571901199,1,newyork,63001,49
2777,40.725783,-73.9571901199,2,newyork,50823,0
2778,40.725783,-73.9571901199,3,newyork,61117,89
2779,40.725783,-73.959170082,0,newyork,68241,10965
2780,40.725783,-73.959170082,1,newyork,58381,4615
2781,40.725783,-73.959170082,2,newyork,14920,1193
2782,40.725783,-73.959170082,3,newyork,64405,6344
2783,40.725783,-73.973029817,0,newyork,33624,9868
2784,40.725783,-73.973029817,1,newyork,67350,20423
2785,40.725783,-73.973029817,2,newyork,54549,36544
2786,40.725783,-73.973029817,3,newyork,9178,53697
2787,40.725783,-73.9750097792,0,newyork,49830,4982
2788,40.725783,-73.9750097792,1,newyork,33,42138
2789,40.725783,-73.9750097792,2,newyork,28150,35842
2790,40.725783,-73.9750097792,3,newyork,57384,1985
2791,40.725783,-73.9769897413,0,newyork,20232,3334
2792,40.725783,-73.9769897413,1,newyork,32671,8514
2793,40.725783,-73.9769897413,2,newyork,133,18918
2794,40.725783,-73.9769897413,3,newyork,28663,1322
2795,40.725783,-73.9789697035,0,newyork,0,27124
2796,40.725783,-73.9789697035,1,newyork,7600,28833
2797,40.725783,-73.9789697035,2,newyork,2203,48789
2798,40.725783,-73.9789697035,3,newyork,4594,38099
2799,40.725783,-73.9809496656,0,newyork,26966,36585
2800,40.725783,-73.9809496656,1,newyork,18755,4065
2801,40.725783,-73.9809496656,2,newyork,32793,9496
2802,40.725783,-73.9809496656,3,newyork,40796,54984
2803,40.725783,-73.9829296278,0,newyork,6058,90934
2804,40.725783,-73.9829296278,1,newyork,4126,93150
2805,40.725783,-73.9829296278,2,newyork,37,48965
2806,40.725783,-73.9829296278,3,newyork,18729,59900
2807,40.725783,-73.9849095899,0,newyork,0,90830
2808,40.725783,-73.9849095899,1,newyork,14443,65793
2809,40.725783,-73.9849095899,2,newyork,5767,90903
2810,40.725783,-73.9849095899,3,newyork,15934,76093
2811,40.725783,-73.9868895521,0,newyork,4160,70329
2812,40.725783,-73.9868895521,1,newyork,17759,47416
2813,40.725783,-73.9868895521,2,newyork,26480,31550
2814,40.725783,-73.9868895521,3,newyork,31377,42107
2815,40.725783,-73.9888695142,0,newyork,1,36770
2816,40.725783,-73.9888695142,1,newyork,16402,21864
2817,40.725783,-73.9888695142,2,newyork,2640,19740
2818,40.725783,-73.9888695142,3,newyork,15500,18261
2819,40.725783,-73.9908494763,0,newyork,0,12692
2820,40.725783,-73.9908494763,1,newyork,22461,8607
2821,40.725783,-73.9908494763,2,newyork,18463,41385
2822,40.725783,-73.9908494763,3,newyork,13432,16581
2823,40.725783,-73.9948094006,0,newyork,27214,573
2824,40.725783,-73.9948094006,1,newyork,16217,151
2825,40.725783,-73.9948094006,2,newyork,20265,609
2826,40.725783,-73.9948094006,3,newyork,8355,495
2827,40.725783,-73.9987693249,0,newyork,13035,5970
2828,40.725783,-73.9987693249,1,newyork,584,1021
2829,40.725783,-73.9987693249,2,newyork,10282,409
2830,40.725783,-73.9987693249,3,newyork,0,31
2831,40.725783,-74.0007492871,0,newyork,25000,19454
2832,40.725783,-74.0007492871,1,newyork,12169,4768
2833,40.725783,-74.0007492871,2,newyork,5615,23847
2834,40.725783,-74.0007492871,3,newyork,25280,21904
2835,40.725783,-74.0047092114,0,newyork,0,25
2836,40.725783,-74.0047092114,1,newyork,31365,4073
2837,40.725783,-74.0047092114,2,newyork,4925,84
2838,40.725783,-74.0047092114,3,newyork,11138,702
2839,40.725783,-74.0066891735,0,newyork,7324,3038
2840,40.725783,-74.0066891735,1,newyork,7906,50
2841,40.725783,-74.0066891735,2,newyork,8603,883
2842,40.725783,-74.0066891735,3,newyork,14202,370
2843,40.725783,-74.0086691356,0,newyork,20,16958
2844,40.725783,-74.0086691356,1,newyork,9762,11169
2845,40.725783,-74.0086691356,2,newyork,0,0
2846,40.725783,-74.0086691356,3,newyork,20615,1979
2847,40.725783,-74.0106490978,0,newyork,46660,3497
2848,40.725783,-74.0106490978,1,newyork,20806,4579
2849,40.725783,-74.0106490978,2,newyork,38394,75503
2850,40.725783,-74.0106490978,3,newyork,34069,68762
2851,40.725783,-74.0126290599,0,newyork,73587,2410
2852,40.725783,-74.0126290599,1,newyork,62752,9784
2853,40.725783,-74.0126290599,2,newyork,77246,7490
2854,40.725783,-74.0126290599,3,newyork,82324,6725
2855,40.725783,-74.0245088328,0,newyork,80500,3068
2856,40.725783,-74.0245088328,1,newyork,85050,2996
2857,40.725783,-74.0245088328,2,newyork,79854,4999
2858,40.725783,-74.0245088328,3,newyork,89913,2134
2859,40.727283,-73.903731142,0,newyork,4761,93436
2860,40.727283,-73.903731142,1,newyork,13294,83815
2861,40.727283,-73.903731142,2,newyork,46792,43221
2862,40.727283,-73.903731142,3,newyork,38302,48191
2863,40.727283,-73.9057111041,0,newyork,47007,48272
2864,40.727283,-73.9057111041,1,newyork,38673,61047
2865,40.727283,-73.9057111041,2,newyork,1601,156119
2866,40.727283,-73.9057111041,3,newyork,24127,90088
2867,40.727283,-73.9076910662,0,newyork,66585,5895
2868,40.727283,-73.9076910662,1,newyork,62348,9280
2869,40.727283,-73.9076910662,2,newyork,33058,379
2870,40.727283,-73.9076910662,3,newyork,30176,664
2871,40.727283,-73.9116509905,0,newyork,74132,958
2872,40.727283,-73.9116509905,1,newyork,59175,10216
2873,40.727283,-73.9116509905,2,newyork,56506,6171
2874,40.727283,-73.9116509905,3,newyork,69216,341
2875,40.727283,-73.917590877,0,newyork,66726,2165
2876,40.727283,-73.917590877,1,newyork,9853,12
2877,40.727283,-73.917590877,2,newyork,56145,3370
2878,40.727283,-73.917590877,3,newyork,73433,1863
2879,40.727283,-73.9195708391,0,newyork,70801,5937
2880,40.727283,-73.9195708391,1,newyork,71209,9683
2881,40.727283,-73.9195708391,2,newyork,65633,10049
2882,40.727283,-73.9195708391,3,newyork,49319,0
2883,40.727283,-73.9235307634,0,newyork,41714,39405
2884,40.727283,-73.9235307634,1,newyork,42945,47747
2885,40.727283,-73.9235307634,2,newyork,75323,29441
2886,40.727283,-73.9235307634,3,newyork,67935,25692
2887,40.727283,-73.9294706498,0,newyork,70928,3722
2888,40.727283,-73.9294706498,1,newyork,78187,12414
2889,40.727283,-73.9294706498,2,newyork,80055,6762
2890,40.727283,-73.9294706498,3,newyork,80041,2224
2891,40.727283,-73.9334305741,0,newyork,56613,1817
2892,40.727283,-73.9334305741,1,newyork,63474,2506
2893,40.727283,-73.9334305741,2,newyork,71934,3989
2894,40.727283,-73.9334305741,3,newyork,50250,987
2895,40.727283,-73.9354105363,0,newyork,43374,5707
2896,40.727283,-73.9354105363,1,newyork,47915,13369
2897,40.727283,-73.9354105363,2,newyork,36018,42844
2898,40.727283,-73.9354105363,3,newyork,59214,22530
2899,40.727283,-73.9373904984,0,newyork,30600,35824
2900,40.727283,-73.9373904984,1,newyork,21241,39114
2901,40.727283,-73.9373904984,2,newyork,23543,58945
2902,40.727283,-73.9373904984,3,newyork,19269,51387
2903,40.727283,-73.9393704606,0,newyork,61695,315
2904,40.727283,-73.9393704606,1,newyork,58326,81
2905,40.727283,-73.9393704606,2,newyork,51128,2719
2906,40.727283,-73.9393704606,3,newyork,31267,282
2907,40.727283,-73.9413504227,0,newyork,41625,1400
2908,40.727283,-73.9413504227,1,newyork,19148,141
2909,40.727283,-73.9413504227,2,newyork,61013,1575
2910,40.727283,-73.9413504227,3,newyork,52083,0
2911,40.727283,-73.9433303849,0,newyork,18280,37946
2912,40.727283,-73.9433303849,1,newyork,0,65672
2913,40.727283,-73.9433303849,2,newyork,601,88003
2914,40.727283,-73.9433303849,3,newyork,18,79644
2915,40.727283,-73.945310347,0,newyork,17623,48090
2916,40.727283,-73.945310347,1,newyork,21806,52857
2917,40.727283,-73.945310347,2,newyork,15199,47561
2918,40.727283,-73.945310347,3,newyork,35491,35404
2919,40.727283,-73.9472903091,0,newyork,11791,60860
2920,40.727283,-73.9472903091,1,newyork,210,43179
2921,40.727283,-73.9472903091,2,newyork,16763,36007
2922,40.727283,-73.9472903091,3,newyork,382,47006
2923,40.727283,-73.9492702713,0,newyork,42073,41191
2924,40.727283,-73.9492702713,1,newyork,22047,38695
2925,40.727283,-73.9492702713,2,newyork,35310,43170
2926,40.727283,-73.9492702713,3,newyork,29491,77639
2927,40.727283,-73.9532301956,0,newyork,28217,157
2928,40.727283,-73.9532301956,1,newyork,19786,1
2929,40.727283,-73.9532301956,2,newyork,40391,312
2930,40.727283,-73.9532301956,3,newyork,228,5
2931,40.727283,-73.9552101577,0,newyork,12492,4212
2932,40.727283,-73.9552101577,1,newyork,27565,24879
2933,40.727283,-73.9552101577,2,newyork,9863,17
2934,40.727283,-73.9552101577,3,newyork,36013,2910
2935,40.727283,-73.9571901199,0,newyork,36355,11290
2936,40.727283,-73.9571901199,1,newyork,38902,4695
2937,40.727283,-73.9571901199,2,newyork,55997,4304
2938,40.727283,-73.9571901199,3,newyork,0,488
2939,40.727283,-73.959170082,0,newyork,49527,24664
2940,40.727283,-73.959170082,1,newyork,25694,29153
2941,40.727283,-73.959170082,2,newyork,63806,10476
2942,40.727283,-73.959170082,3,newyork,78571,1398
2943,40.727283,-73.9750097792,0,newyork,22733,25433
2944,40.727283,-73.9750097792,1,newyork,36462,6759
2945,40.727283,-73.9750097792,2,newyork,18355,49533
2946,40.727283,-73.9750097792,3,newyork,29669,47734
2947,40.727283,-73.9769897413,0,newyork,1992,23302
2948,40.727283,-73.9769897413,1,newyork,17492,26752
2949,40.727283,-73.9769897413,2,newyork,4882,2473
2950,40.727283,-73.9769897413,3,newyork,32431,16963
2951,40.727283,-73.9789697035,0,newyork,1918,21223
2952,40.727283,-73.9789697035,1,newyork,4184,65868
2953,40.727283,-73.9789697035,2,newyork,0,36371
2954,40.727283,-73.9789697035,3,newyork,11268,37460
2955,40.727283,-73.9809496656,0,newyork,9080,20032
2956,40.727283,-73.9809496656,1,newyork,437,53232
2957,40.727283,-73.9809496656,2,newyork,133,93520
2958,40.727283,-73.9809496656,3,newyork,12205,84768
2959,40.727283,-73.9829296278,0,newyork,451,17874
2960,40.727283,-73.9829296278,1,newyork,26601,17164
2961,40.727283,-73.9829296278,2,newyork,15350,10643
2962,40.727283,-73.9829296278,3,newyork,3037,59731
2963,40.727283,-73.9908494763,0,newyork,555,63712
2964,40.727283,-73.9908494763,1,newyork,12723,43901
2965,40.727283,-73.9908494763,2,newyork,10045,37747
2966,40.727283,-73.9908494763,3,newyork,8240,44187
2967,40.727283,-73.9967893628,0,newyork,12,62424
2968,40.727283,-73.9967893628,1,newyork,9648,61526
2969,40.727283,-73.9967893628,2,newyork,26177,56231
2970,40.727283,-73.9967893628,3,newyork,29897,56483
2971,40.727283,-73.9987693249,0,newyork,21403,61119
2972,40.727283,-73.9987693249,1,newyork,5319,82637
2973,40.727283,-73.9987693249,2,newyork,1234,76286
2974,40.727283,-73.9987693249,3,newyork,0,60802
2975,40.727283,-74.0007492871,0,newyork,34434,37378
2976,40.727283,-74.0007492871,1,newyork,41628,11716
2977,40.727283,-74.0007492871,2,newyork,13731,2075
2978,40.727283,-74.0007492871,3,newyork,29879,28130
2979,40.727283,-74.0027292492,0,newyork,18103,23894
2980,40.727283,-74.0027292492,1,newyork,1920,5445
2981,40.727283,-74.0027292492,2,newyork,7787,26003
2982,40.727283,-74.0027292492,3,newyork,374,41256
2983,40.727283,-74.0047092114,0,newyork,574,10435
2984,40.727283,-74.0047092114,1,newyork,17322,23892
2985,40.727283,-74.0047092114,2,newyork,0,839
2986,40.727283,-74.0047092114,3,newyork,9070,7139
2987,40.727283,-74.0066891735,0,newyork,0,0
2988,40.727283,-74.0066891735,1,newyork,11862,1250
2989,40.727283,-74.0066891735,2,newyork,0,3404
2990,40.727283,-74.0066891735,3,newyork,7921,180
2991,40.727283,-74.0086691356,0,newyork,25227,4557
2992,40.727283,-74.0086691356,1,newyork,8809,2970
2993,40.727283,-74.0086691356,2,newyork,0,15632
2994,40.727283,-74.0086691356,3,newyork,38356,208
2995,40.727283,-74.0106490978,0,newyork,45251,11534
2996,40.727283,-74.0106490978,1,newyork,2750,0
2997,40.727283,-74.0106490978,2,newyork,38957,12612
2998,40.727283,-74.0106490978,3,newyork,62177,45744
2999,40.727283,-74.0245088328,0,newyork,81366,3526
3000,40.727283,-74.0245088328,1,newyork,70299,2734
3001,40.727283,-74.0245088328,2,newyork,82086,2086
3002,40.727283,-74.0245088328,3,newyork,89656,2223
3003,40.727283,-74.0304487192,0,newyork,82409,14236
3004,40.727283,-74.0304487192,1,newyork,44190,21877
3005,40.727283,-74.0304487192,2,newyork,13391,22878
3006,40.727283,-74.0304487192,3,newyork,41099,11864
3007,40.727283,-74.0324286814,0,newyork,14056,14803
3008,40.727283,-74.0324286814,1,newyork,5448,43969
3009,40.727283,-74.0324286814,2,newyork,22476,20133
3010,40.727283,-74.0324286814,3,newyork,11179,5706
3011,40.728783,-73.9017511798,0,newyork,21153,75254
3012,40.728783,-73.9017511798,1,newyork,47848,28882
3013,40.728783,-73.9017511798,2,newyork,57122,35863
3014,40.728783,-73.9017511798,3,newyork,39052,43738
3015,40.728783,-73.903731142,0,newyork,48744,44972
3016,40.728783,-73.903731142,1,newyork,16387,73273
3017,40.728783,-73.903731142,2,newyork,5122,86260
3018,40.728783,-73.903731142,3,newyork,57085,35262
3019,40.728783,-73.9057111041,0,newyork,70778,11280
3020,40.728783,-73.9057111041,1,newyork,70180,7384
3021,40.728783,-73.9057111041,2,newyork,72844,14028
3022,40.728783,-73.9057111041,3,newyork,69627,12643
3023,40.728783,-73.9076910662,0,newyork,55462,80
3024,40.728783,-73.9076910662,1,newyork,60901,3113
3025,40.728783,-73.9076910662,2,newyork,61334,3453
3026,40.728783,-73.9076910662,3,newyork,55771,5539
3027,40.728783,-73.9096710284,0,newyork,9351,10840
3028,40.728783,-73.9096710284,1,newyork,28525,4259
3029,40.728783,-73.9096710284,2,newyork,76563,3771
3030,40.728783,-73.9096710284,3,newyork,64782,8272
3031,40.728783,-73.9116509905,0,newyork,48738,20475
3032,40.728783,-73.9116509905,1,newyork,57359,2026
3033,40.728783,-73.9116509905,2,newyork,65159,4017
3034,40.728783,-73.9116509905,3,newyork,51933,22795
3035,40.728783,-73.917590877,0,newyork,59342,23745
3036,40.728783,-73.917590877,1,newyork,56235,36612
3037,40.728783,-73.917590877,2,newyork,45174,35622
3038,40.728783,-73.917590877,3,newyork,62930,0
3039,40.728783,-73.9195708391,0,newyork,45716,6805
3040,40.728783,-73.9195708391,1,newyork,61662,2456
3041,40.728783,-73.9195708391,2,newyork,57555,21290
3042,40.728783,-73.9195708391,3,newyork,38335,45888
3043,40.728783,-73.9255107256,0,newyork,37587,1176
3044,40.728783,-73.9255107256,1,newyork,16638,41032
3045,40.728783,-73.9255107256,2,newyork,58953,26704
3046,40.728783,-73.9255107256,3,newyork,53734,25489
3047,40.728783,-73.9274906877,0,newyork,77616,5599
3048,40.728783,-73.9274906877,1,newyork,85158,27633
3049,40.728783,-73.9274906877,2,newyork,88161,24118
3050,40.728783,-73.9274906877,3,newyork,82389,6185
3051,40.728783,-73.931450612,0,newyork,29411,90553
3052,40.728783,-73.931450612,1,newyork,48003,44383
3053,40.728783,-73.931450612,2,newyork,67784,24297
3054,40.728783,-73.931450612,3,newyork,73155,16662
3055,40.728783,-73.9373904984,0,newyork,70314,6037
3056,40.728783,-73.9373904984,1,newyork,50674,1488
3057,40.728783,-73.9373904984,2,newyork,52203,4492
3058,40.728783,-73.9373904984,3,newyork,74014,1745
3059,40.728783,-73.9433303849,0,newyork,86023,2003
3060,40.728783,-73.9433303849,1,newyork,84865,219
3061,40.728783,-73.9433303849,2,newyork,48085,818
3062,40.728783,-73.9433303849,3,newyork,63247,320
3063,40.728783,-73.945310347,0,newyork,59463,6391
3064,40.728783,-73.945310347,1,newyork,51797,10945
3065,40.728783,-73.945310347,2,newyork,51137,228
3066,40.728783,-73.945310347,3,newyork,13741,76
3067,40.728783,-73.9472903091,0,newyork,33171,31297
3068,40.728783,-73.9472903091,1,newyork,48738,9533
3069,40.728783,-73.9472903091,2,newyork,22292,0
3070,40.728783,-73.9472903091,3,newyork,37025,16805
3071,40.728783,-73.9492702713,0,newyork,38475,7856
3072,40.728783,-73.9492702713,1,newyork,16454,52
3073,40.728783,-73.9492702713,2,newyork,41657,4003
3074,40.728783,-73.9492702713,3,newyork,13994,1204
3075,40.728783,-73.9512502334,0,newyork,12491,574
3076,40.728783,-73.9512502334,1,newyork,26904,554
3077,40.728783,-73.9512502334,2,newyork,11355,22274
3078,40.728783,-73.9512502334,3,newyork,34825,9105
3079,40.728783,-73.9552101577,0,newyork,0,20218
3080,40.728783,-73.9552101577,1,newyork,24975,7744
3081,40.728783,-73.9552101577,2,newyork,0,4068
3082,40.728783,-73.9552101577,3,newyork,17788,30061
3083,40.728783,-73.9571901199,0,newyork,33972,16975
3084,40.728783,-73.9571901199,1,newyork,97,9686
3085,40.728783,-73.9571901199,2,newyork,40931,27662
3086,40.728783,-73.9571901199,3,newyork,30983,52248
3087,40.728783,-73.959170082,0,newyork,41323,838
3088,40.728783,-73.959170082,1,newyork,31403,3712
3089,40.728783,-73.959170082,2,newyork,15334,55
3090,40.728783,-73.959170082,3,newyork,0,2708
3091,40.728783,-73.9710498549,0,newyork,79562,6210
3092,40.728783,-73.9710498549,1,newyork,83664,3076
3093,40.728783,-73.9710498549,2,newyork,65863,2527
3094,40.728783,-73.9710498549,3,newyork,57384,9191
3095,40.728783,-73.9750097792,0,newyork,37186,4820
3096,40.728783,-73.9750097792,1,newyork,35833,17832
3097,40.728783,-73.9750097792,2,newyork,37601,528
3098,40.728783,-73.9750097792,3,newyork,20444,20595
3099,40.728783,-73.9789697035,0,newyork,1371,15271
3100,40.728783,-73.9789697035,1,newyork,23435,38525
3101,40.728783,-73.9789697035,2,newyork,10782,13180
3102,40.728783,-73.9789697035,3,newyork,18438,15050
3103,40.728783,-73.9809496656,0,newyork,8720,47710
3104,40.728783,-73.9809496656,1,newyork,18635,11950
3105,40.728783,-73.9809496656,2,newyork,606,33316
3106,40.728783,-73.9809496656,3,newyork,22678,26535
3107,40.728783,-73.9829296278,0,newyork,12893,13689
3108,40.728783,-73.9829296278,1,newyork,31969,19024
3109,40.728783,-73.9829296278,2,newyork,2220,48755
