,lat,lng,dir,city,sky,tree
216,42.303131,-71.1074505086,0,boston,28705,69187
217,42.303131,-71.1074505086,1,boston,8278,113919
218,42.303131,-71.1074505086,2,boston,150,133121
219,42.303131,-71.1074505086,3,boston,47,149971
220,42.303131,-71.1135396665,0,boston,35784,47411
221,42.303131,-71.1135396665,1,boston,8566,94686
222,42.303131,-71.1135396665,2,boston,4723,65570
223,42.303131,-71.1135396665,3,boston,33722,18086
224,42.303131,-71.1155693858,0,boston,19704,60122
225,42.303131,-71.1155693858,1,boston,36103,21321
226,42.303131,-71.1155693858,2,boston,34234,39554
227,42.303131,-71.1155693858,3,boston,963,76701
228,42.303131,-71.1175991051,0,boston,8869,94577
229,42.303131,-71.1175991051,1,boston,13286,84620
230,42.303131,-71.1175991051,2,boston,1006,133984
231,42.303131,-71.1175991051,3,boston,2449,128144
232,42.303131,-71.1196288244,0,boston,16342,79760
233,42.303131,-71.1196288244,1,boston,17862,77695
234,42.303131,-71.1196288244,2,boston,27846,80290
235,42.303131,-71.1196288244,3,boston,7356,105747
236,42.304631,-71.056707526,0,boston,4589,60
237,42.304631,-71.056707526,1,boston,69152,1978
238,42.304631,-71.056707526,2,boston,54777,13405
239,42.304631,-71.056707526,3,boston,31426,1952
240,42.304631,-71.0587372453,0,boston,45104,12010
241,42.304631,-71.0587372453,1,boston,30313,2325
242,42.304631,-71.0587372453,2,boston,27405,2738
243,42.304631,-71.0587372453,3,boston,28570,38513
244,42.304631,-71.0607669646,0,boston,22085,20940
245,42.304631,-71.0607669646,1,boston,18663,63274
246,42.304631,-71.0607669646,2,boston,3078,101587
247,42.304631,-71.0607669646,3,boston,19628,23273
248,42.304631,-71.0648264032,0,boston,36670,23418
249,42.304631,-71.0648264032,1,boston,11,66668
250,42.304631,-71.0648264032,2,boston,32435,15625
251,42.304631,-71.0648264032,3,boston,30838,12893
252,42.304631,-71.0668561225,0,boston,41758,17896
253,42.304631,-71.0668561225,1,boston,4744,20682
254,42.304631,-71.0668561225,2,boston,23748,27290
255,42.304631,-71.0668561225,3,boston,27533,7191
256,42.304631,-71.0688858418,0,boston,64341,16069
257,42.304631,-71.0688858418,1,boston,50493,43898
258,42.304631,-71.0688858418,2,boston,16222,53541
259,42.304631,-71.0688858418,3,boston,7460,5127
260,42.304631,-71.0709155611,0,boston,47034,4942
261,42.304631,-71.0709155611,1,boston,35538,10035
262,42.304631,-71.0709155611,2,boston,42303,19336
263,42.304631,-71.0709155611,3,boston,24746,18326
264,42.304631,-71.0729452804,0,boston,11021,7127
265,42.304631,-71.0729452804,1,boston,35543,17540
266,42.304631,-71.0729452804,2,boston,41409,46067
267,42.304631,-71.0729452804,3,boston,52476,24239
268,42.304631,-71.0749749997,0,boston,42262,55350
269,42.304631,-71.0749749997,1,boston,22601,62151
270,42.304631,-71.0749749997,2,boston,43832,43160
271,42.304631,-71.0749749997,3,boston,41890,33050
272,42.304631,-71.077004719,0,boston,0,71961
273,42.304631,-71.077004719,1,boston,29361,45237
274,42.304631,-71.077004719,2,boston,30870,62471
275,42.304631,-71.077004719,3,boston,27346,53503
276,42.304631,-71.0790344383,0,boston,28727,22582
277,42.304631,-71.0790344383,1,boston,14649,70402
278,42.304631,-71.0790344383,2,boston,38767,40313
279,42.304631,-71.0790344383,3,boston,34771,10756
280,42.304631,-71.0810641576,0,boston,36704,18230
281,42.304631,-71.0810641576,1,boston,33935,41328
282,42.304631,-71.0810641576,2,boston,34757,46716
283,42.304631,-71.0810641576,3,boston,34022,42631
284,42.304631,-71.0830938769,0,boston,37387,32661
285,42.304631,-71.0830938769,1,boston,36212,16708
286,42.304631,-71.0830938769,2,boston,33140,15866
287,42.304631,-71.0830938769,3,boston,35502,36777
288,42.304631,-71.0851235962,0,boston,38578,43345
289,42.304631,-71.0851235962,1,boston,54587,3686
290,42.304631,-71.0851235962,2,boston,37590,36215
291,42.304631,-71.0851235962,3,boston,0,100067
292,42.304631,-71.0932424734,0,boston,26175,83978
293,42.304631,-71.0932424734,1,boston,32695,69469
294,42.304631,-71.0932424734,2,boston,38563,77341
295,42.304631,-71.0932424734,3,boston,37345,62927
296,42.304631,-71.0952721927,0,boston,60818,29159
297,42.304631,-71.0952721927,1,boston,38679,64916
298,42.304631,-71.0952721927,2,boston,44067,75711
299,42.304631,-71.0952721927,3,boston,64564,26861
300,42.304631,-71.10339107,0,boston,34321,61256
301,42.304631,-71.10339107,1,boston,175,143717
302,42.304631,-71.10339107,2,boston,13479,86027
303,42.304631,-71.10339107,3,boston,3035,85692
304,42.304631,-71.1054207893,0,boston,25290,54638
305,42.304631,-71.1054207893,1,boston,20325,53224
306,42.304631,-71.1054207893,2,boston,20690,39993
307,42.304631,-71.1054207893,3,boston,23137,21091
308,42.304631,-71.1074505086,0,boston,26009,36508
309,42.304631,-71.1074505086,1,boston,32578,44747
310,42.304631,-71.1074505086,2,boston,19237,33688
311,42.304631,-71.1074505086,3,boston,36525,15748
312,42.304631,-71.1094802279,0,boston,52469,6823
313,42.304631,-71.1094802279,1,boston,71592,4156
314,42.304631,-71.1094802279,2,boston,76607,5548
315,42.304631,-71.1094802279,3,boston,43117,6596
316,42.304631,-71.1135396665,0,boston,18121,52959
317,42.304631,-71.1135396665,1,boston,29711,38845
318,42.304631,-71.1135396665,2,boston,18481,12814
319,42.304631,-71.1135396665,3,boston,30803,9381
320,42.304631,-71.1155693858,0,boston,50944,32829
321,42.304631,-71.1155693858,1,boston,32872,42967
322,42.304631,-71.1155693858,2,boston,4927,5723
323,42.304631,-71.1155693858,3,boston,26426,63569
324,42.304631,-71.1175991051,0,boston,11258,67033
325,42.304631,-71.1175991051,1,boston,22113,37765
326,42.304631,-71.1175991051,2,boston,6683,40961
327,42.304631,-71.1175991051,3,boston,13299,80835
328,42.304631,-71.1196288244,0,boston,18761,43882
329,42.304631,-71.1196288244,1,boston,19024,57175
330,42.304631,-71.1196288244,2,boston,5891,112235
331,42.304631,-71.1196288244,3,boston,26649,84867
332,42.304631,-71.1216585437,0,boston,4982,115433
333,42.304631,-71.1216585437,1,boston,153,162246
334,42.304631,-71.1216585437,2,boston,4104,121443
335,42.304631,-71.1216585437,3,boston,2253,130060
336,42.306131,-71.056707526,0,boston,63972,14526
337,42.306131,-71.056707526,1,boston,60344,8523
338,42.306131,-71.056707526,2,boston,62830,492
339,42.306131,-71.056707526,3,boston,64318,1381
340,42.306131,-71.0587372453,0,boston,63363,1663
341,42.306131,-71.0587372453,1,boston,13093,164
342,42.306131,-71.0587372453,2,boston,47351,2630
343,42.306131,-71.0587372453,3,boston,62673,5559
344,42.306131,-71.0607669646,0,boston,5,12603
345,42.306131,-71.0607669646,1,boston,41983,4974
346,42.306131,-71.0607669646,2,boston,16196,22521
347,42.306131,-71.0607669646,3,boston,5949,42401
348,42.306131,-71.0627966839,0,boston,20544,37549
349,42.306131,-71.0627966839,1,boston,5638,8382
350,42.306131,-71.0627966839,2,boston,29324,23369
351,42.306131,-71.0627966839,3,boston,1704,57771
352,42.306131,-71.0648264032,0,boston,25643,43411
353,42.306131,-71.0648264032,1,boston,24704,14803
354,42.306131,-71.0648264032,2,boston,38117,14254
355,42.306131,-71.0648264032,3,boston,10015,42993
356,42.306131,-71.0668561225,0,boston,33474,2337
357,42.306131,-71.0668561225,1,boston,17518,11809
358,42.306131,-71.0668561225,2,boston,37038,26070
359,42.306131,-71.0668561225,3,boston,26465,4071
360,42.306131,-71.0688858418,0,boston,35257,4882
361,42.306131,-71.0688858418,1,boston,24393,4560
362,42.306131,-71.0688858418,2,boston,30621,53330
363,42.306131,-71.0688858418,3,boston,10659,21342
364,42.306131,-71.0709155611,0,boston,10028,22895
365,42.306131,-71.0709155611,1,boston,35831,13731
366,42.306131,-71.0709155611,2,boston,18209,25585
367,42.306131,-71.0709155611,3,boston,15934,60600
368,42.306131,-71.0729452804,0,boston,14602,61204
369,42.306131,-71.0729452804,1,boston,19036,76340
370,42.306131,-71.0729452804,2,boston,381,102024
371,42.306131,-71.0729452804,3,boston,35431,39580
372,42.306131,-71.0749749997,0,boston,56627,34257
373,42.306131,-71.0749749997,1,boston,27483,73767
374,42.306131,-71.0749749997,2,boston,30793,18969
375,42.306131,-71.0749749997,3,boston,45493,44518
376,42.306131,-71.077004719,0,boston,53213,18097
377,42.306131,-71.077004719,1,boston,47096,37409
378,42.306131,-71.077004719,2,boston,38318,31710
379,42.306131,-71.077004719,3,boston,46916,23400
380,42.306131,-71.0790344383,0,boston,4392,51075
381,42.306131,-71.0790344383,1,boston,33313,54769
382,42.306131,-71.0790344383,2,boston,47713,27459
383,42.306131,-71.0790344383,3,boston,45935,40922
384,42.306131,-71.0810641576,0,boston,19467,17335
385,42.306131,-71.0810641576,1,boston,25061,76838
386,42.306131,-71.0810641576,2,boston,34291,55075
387,42.306131,-71.0810641576,3,boston,42911,2570
388,42.306131,-71.0830938769,0,boston,40249,33239
389,42.306131,-71.0830938769,1,boston,33977,58901
390,42.306131,-71.0830938769,2,boston,16130,47898
391,42.306131,-71.0830938769,3,boston,47134,37092
392,42.306131,-71.0851235962,0,boston,26859,9262
393,42.306131,-71.0851235962,1,boston,30280,2691
394,42.306131,-71.0851235962,2,boston,35180,9524
395,42.306131,-71.0851235962,3,boston,42043,19659
396,42.306131,-71.0871533155,0,boston,39459,51955
397,42.306131,-71.0871533155,1,boston,42301,25943
398,42.306131,-71.0871533155,2,boston,12043,99532
399,42.306131,-71.0871533155,3,boston,23692,77565
400,42.306131,-71.0952721927,0,boston,17419,80681
401,42.306131,-71.0952721927,1,boston,7607,99294
402,42.306131,-71.0952721927,2,boston,25480,74962
403,42.306131,-71.0952721927,3,boston,12434,96508
404,42.306131,-71.1054207893,0,boston,21979,73708
405,42.306131,-71.1054207893,1,boston,893,88351
406,42.306131,-71.1054207893,2,boston,730,95212
407,42.306131,-71.1054207893,3,boston,12952,89969
408,42.306131,-71.1074505086,0,boston,59964,17550
409,42.306131,-71.1074505086,1,boston,28088,61838
410,42.306131,-71.1074505086,2,boston,34298,60504
411,42.306131,-71.1074505086,3,boston,61291,11951
412,42.306131,-71.1094802279,0,boston,13852,11890
413,42.306131,-71.1094802279,1,boston,7486,36260
414,42.306131,-71.1094802279,2,boston,1196,121176
415,42.306131,-71.1094802279,3,boston,33755,62426
416,42.306131,-71.1115099472,0,boston,40873,56113
417,42.306131,-71.1115099472,1,boston,31151,45863
418,42.306131,-71.1115099472,2,boston,43398,50095
419,42.306131,-71.1115099472,3,boston,45907,25762
420,42.306131,-71.1135396665,0,boston,25296,53528
421,42.306131,-71.1135396665,1,boston,40357,27385
422,42.306131,-71.1135396665,2,boston,7197,89482
423,42.306131,-71.1135396665,3,boston,46046,31901
424,42.306131,-71.1155693858,0,boston,15033,107557
425,42.306131,-71.1155693858,1,boston,9361,46684
426,42.306131,-71.1155693858,2,boston,2986,56994
427,42.306131,-71.1155693858,3,boston,51851,28545
428,42.306131,-71.1175991051,0,boston,6584,88315
429,42.306131,-71.1175991051,1,boston,29002,52249
430,42.306131,-71.1175991051,2,boston,14149,95467
431,42.306131,-71.1175991051,3,boston,15734,77505
432,42.306131,-71.1196288244,0,boston,23976,78941
433,42.306131,-71.1196288244,1,boston,49848,35864
434,42.306131,-71.1196288244,2,boston,32575,54316
435,42.306131,-71.1196288244,3,boston,10157,102269
436,42.306131,-71.1216585437,0,boston,23177,98298
437,42.306131,-71.1216585437,1,boston,38313,112645
438,42.306131,-71.1216585437,2,boston,53175,77121
439,42.306131,-71.1216585437,3,boston,26785,114187
440,42.306131,-71.123688263,0,boston,35657,62934
441,42.306131,-71.123688263,1,boston,722,88524
442,42.306131,-71.123688263,2,boston,28325,59025
443,42.306131,-71.123688263,3,boston,48875,52991
444,42.306131,-71.1277477016,0,boston,11247,111313
445,42.306131,-71.1277477016,1,boston,6695,124483
446,42.306131,-71.1277477016,2,boston,16432,111784
447,42.306131,-71.1277477016,3,boston,29950,86430
448,42.307631,-71.0526480874,0,boston,9172,120419
449,42.307631,-71.0526480874,1,boston,66673,31187
450,42.307631,-71.0526480874,2,boston,82453,20934
451,42.307631,-71.0526480874,3,boston,43856,62473
452,42.307631,-71.0546778067,0,boston,58715,30120
453,42.307631,-71.0546778067,1,boston,75804,10882
454,42.307631,-71.0546778067,2,boston,68458,3058
455,42.307631,-71.0546778067,3,boston,38342,35281
456,42.307631,-71.056707526,0,boston,71640,23764
457,42.307631,-71.056707526,1,boston,75012,34958
458,42.307631,-71.056707526,2,boston,63999,15042
459,42.307631,-71.056707526,3,boston,33635,42532
460,42.307631,-71.0587372453,0,boston,18984,52093
461,42.307631,-71.0587372453,1,boston,49407,15143
462,42.307631,-71.0587372453,2,boston,30386,63218
463,42.307631,-71.0587372453,3,boston,15188,55110
464,42.307631,-71.0607669646,0,boston,1800,105024
465,42.307631,-71.0607669646,1,boston,22257,58804
466,42.307631,-71.0607669646,2,boston,51470,29493
467,42.307631,-71.0607669646,3,boston,23112,73696
468,42.307631,-71.0627966839,0,boston,58393,32749
469,42.307631,-71.0627966839,1,boston,45738,46691
470,42.307631,-71.0627966839,2,boston,46418,24969
471,42.307631,-71.0627966839,3,boston,51066,22363
472,42.307631,-71.0648264032,0,boston,21882,53149
473,42.307631,-71.0648264032,1,boston,20267,79234
474,42.307631,-71.0648264032,2,boston,19365,43533
475,42.307631,-71.0648264032,3,boston,1719,21289
476,42.307631,-71.0668561225,0,boston,22094,60859
477,42.307631,-71.0668561225,1,boston,16334,38004
478,42.307631,-71.0668561225,2,boston,3938,31017
479,42.307631,-71.0668561225,3,boston,9326,59705
480,42.307631,-71.0688858418,0,boston,38755,5917
481,42.307631,-71.0688858418,1,boston,32377,35536
482,42.307631,-71.0688858418,2,boston,44618,5428
483,42.307631,-71.0688858418,3,boston,42844,9324
484,42.307631,-71.0709155611,0,boston,36274,35724
485,42.307631,-71.0709155611,1,boston,37230,21070
486,42.307631,-71.0709155611,2,boston,44360,40621
487,42.307631,-71.0709155611,3,boston,45971,81646
488,42.307631,-71.0729452804,0,boston,46584,4618
489,42.307631,-71.0729452804,1,boston,54482,14110
490,42.307631,-71.0729452804,2,boston,42950,22794
491,42.307631,-71.0729452804,3,boston,46000,1093
492,42.307631,-71.0749749997,0,boston,67698,25740
493,42.307631,-71.0749749997,1,boston,66139,27368
494,42.307631,-71.0749749997,2,boston,71100,9816
495,42.307631,-71.0749749997,3,boston,39811,12249
496,42.307631,-71.077004719,0,boston,25613,29863
497,42.307631,-71.077004719,1,boston,20198,65127
498,42.307631,-71.077004719,2,boston,27495,75667
499,42.307631,-71.077004719,3,boston,29469,62264
500,42.307631,-71.0790344383,0,boston,13339,122310
501,42.307631,-71.0790344383,1,boston,31996,50081
502,42.307631,-71.0790344383,2,boston,41633,5349
503,42.307631,-71.0790344383,3,boston,13442,113934
504,42.307631,-71.0810641576,0,boston,68353,20714
505,42.307631,-71.0810641576,1,boston,63517,14496
506,42.307631,-71.0810641576,2,boston,26997,9506
507,42.307631,-71.0810641576,3,boston,19732,10983
508,42.307631,-71.0830938769,0,boston,62673,4649
509,42.307631,-71.0830938769,1,boston,37958,431
510,42.307631,-71.0830938769,2,boston,39441,0
511,42.307631,-71.0830938769,3,boston,24592,868
512,42.307631,-71.0851235962,0,boston,5574,67973
513,42.307631,-71.0851235962,1,boston,20973,59597
514,42.307631,-71.0851235962,2,boston,24234,61932
515,42.307631,-71.0851235962,3,boston,1347,120141
516,42.307631,-71.0871533155,0,boston,34497,19026
517,42.307631,-71.0871533155,1,boston,10270,6988
518,42.307631,-71.0871533155,2,boston,28146,5563
519,42.307631,-71.0871533155,3,boston,21647,19628
520,42.307631,-71.0891830348,0,boston,57819,28082
521,42.307631,-71.0891830348,1,boston,64975,20092
522,42.307631,-71.0891830348,2,boston,14084,93361
523,42.307631,-71.0891830348,3,boston,24613,76963
524,42.307631,-71.0912127541,0,boston,17562,71929
525,42.307631,-71.0912127541,1,boston,9973,94847
526,42.307631,-71.0912127541,2,boston,36218,86996
527,42.307631,-71.0912127541,3,boston,16816,85734
528,42.307631,-71.1013613507,0,boston,7743,105165
529,42.307631,-71.1013613507,1,boston,6390,27902
530,42.307631,-71.1013613507,2,boston,12589,62824
531,42.307631,-71.1013613507,3,boston,3359,130056
532,42.307631,-71.10339107,0,boston,256,75045
533,42.307631,-71.10339107,1,boston,24836,30640
534,42.307631,-71.10339107,2,boston,18598,35630
535,42.307631,-71.10339107,3,boston,5447,77084
536,42.307631,-71.1054207893,0,boston,72134,10834
537,42.307631,-71.1054207893,1,boston,58955,31093
538,42.307631,-71.1054207893,2,boston,26175,82168
