,lat,lng,entropy_mean
217,40.707783,-73.9532301956,5.57357619297
218,40.707783,-73.9552101577,5.94871359361
219,40.707783,-73.9571901199,6.09438109331
220,40.707783,-73.9611500442,6.32932312812
221,40.707783,-73.9631300063,5.75702314132
222,40.707783,-73.9651099685,6.11152508929
223,40.707783,-73.9670899306,5.89803855527
224,40.707783,-73.9908494763,5.60369827057
225,40.707783,-73.9967893628,5.69372212877
226,40.707783,-74.0007492871,5.44607009394
227,40.707783,-74.0027292492,5.75778688238
228,40.707783,-74.0047092114,4.89427283217
229,40.707783,-74.0066891735,5.7603264051
230,40.707783,-74.0086691356,5.73290282193
231,40.707783,-74.0106490978,4.19281260356
232,40.707783,-74.0126290599,5.64747695256
233,40.707783,-74.0146090221,5.52705652164
234,40.709283,-73.9195708391,6.0832576381
235,40.709283,-73.9215508013,5.5551471844
236,40.709283,-73.9235307634,5.95033488496
237,40.709283,-73.9255107256,5.51459924192
238,40.709283,-73.9274906877,4.43337805316
239,40.709283,-73.9334305741,5.44679766788
240,40.709283,-73.9354105363,4.98319083511
241,40.709283,-73.9373904984,5.5617531035
242,40.709283,-73.9393704606,5.68702286688
243,40.709283,-73.9413504227,5.45209042169
244,40.709283,-73.9433303849,5.48961660291
245,40.709283,-73.945310347,5.64281267305
246,40.709283,-73.9472903091,5.79421933981
247,40.709283,-73.9492702713,5.95419062037
248,40.709283,-73.9512502334,5.64424487155
249,40.709283,-73.9532301956,5.71577147106
250,40.709283,-73.9552101577,5.70545569127
251,40.709283,-73.9571901199,6.33225790661
252,40.709283,-73.959170082,5.6382428555
253,40.709283,-73.9611500442,5.6202740854
254,40.709283,-73.9631300063,6.14155022614
255,40.709283,-73.9651099685,5.93821453692
256,40.709283,-73.9670899306,5.25931939465
257,40.709283,-73.9690698927,5.72813342576
258,40.709283,-73.9908494763,4.33353628937
259,40.709283,-73.9928294385,5.66466465068
260,40.709283,-73.9948094006,5.35532396738
261,40.709283,-73.9967893628,5.78953335703
262,40.709283,-73.9987693249,5.36734020154
263,40.709283,-74.0007492871,5.36728473601
264,40.709283,-74.0027292492,5.85289311227
265,40.709283,-74.0047092114,5.84090877047
266,40.709283,-74.0066891735,5.30956549024
267,40.709283,-74.0086691356,5.20482870337
268,40.709283,-74.0106490978,6.02486352287
269,40.709283,-74.0126290599,5.14692971632
270,40.709283,-74.0146090221,4.53047415062
271,40.709283,-74.0165889842,6.02302518465
272,40.710783,-73.917590877,6.04565353032
273,40.710783,-73.9195708391,5.64166340759
274,40.710783,-73.9215508013,5.43399323608
275,40.710783,-73.9235307634,5.57464264067
276,40.710783,-73.9255107256,5.45671456309
277,40.710783,-73.9274906877,5.92786124408
278,40.710783,-73.9334305741,5.24602818358
