,lat,lng,_r,_g,_b,color
173,42.309131,-71.1175991051,0.0662525879917,0.337880377754,0.334679543459,#554338
174,42.309131,-71.1196288244,0.950645406226,0.150342465753,0.301341589267,#4c4144
175,42.309131,-71.1216585437,,,,
176,42.309131,-71.123688263,0.277041942605,0.067926225821,0.322875816993,#4e524c
177,42.309131,-71.1257179823,0.426829268293,0.0652866242038,0.351820728291,#535957
178,42.309131,-71.1277477016,0.0976430976431,0.142857142857,0.226470588235,#393631
179,42.309131,-71.1297774209,0.277777777778,0.0215208034433,0.911111111111,#e4e8e3
180,42.309131,-71.1318071402,0.166666666667,0.30303030303,0.129411764706,#212117
181,42.309131,-71.1338368595,0.0666666666667,0.348837209302,0.337254901961,#564438
182,42.310631,-71.0465589295,0.377777777778,0.108982826948,0.329847494553,#4a544d
183,42.310631,-71.0506183681,0.276315789474,0.0193089430894,0.453979238754,#727371
184,42.310631,-71.0526480874,0.547275641026,0.0363255326581,0.477763871506,#757879
185,42.310631,-71.0546778067,0.168785310734,0.0872135994087,0.663235294118,#a8a99a
186,42.310631,-71.056707526,0.222222222222,0.0254237288136,0.694117647059,#afb1ac
187,42.310631,-71.0587372453,0.477295162883,0.332131147541,0.249183006536,#2a3f3c
188,42.310631,-71.0607669646,0.0342723004695,0.185475444096,0.208496732026,#352d2b
189,42.310631,-71.0627966839,0.570009689922,0.172172172172,0.540365111562,#727f89
190,42.310631,-71.0648264032,0.120967741935,0.134296028881,0.452614379085,#736f63
191,42.310631,-71.0668561225,0.60234375,0.186208903113,0.259200603318,#353a42
192,42.310631,-71.0688858418,0.527555555556,0.0506482982172,0.537690631808,#828789
193,42.310631,-71.0709155611,0.456751054852,0.157213930348,0.375350140056,#505f5b
194,42.310631,-71.0729452804,0.301587301587,0.0373665480427,0.200356506239,#313331
195,42.310631,-71.0749749997,0.123519967891,0.225986394558,0.524064171123,#857d67
196,42.310631,-71.077004719,0.0471960357747,0.571369380568,0.420653594771,#6b3f2d
197,42.310631,-71.0790344383,0.12460815047,0.0556088207095,0.789336085311,#c9c6be
198,42.310631,-71.0810641576,0.149143302181,0.154680159017,0.258356676004,#414037
199,42.310631,-71.0830938769,0.112915699923,0.102790364894,0.530423782416,#878279
200,42.310631,-71.0851235962,0.0131086142322,0.089,0.224089635854,#393434
201,42.310631,-71.0871533155,0.0629474419417,0.305147058824,0.266666666667,#43372f
202,42.310631,-71.0891830348,0.291666666667,0.0298507462687,0.363800904977,#5a5c5a
203,42.310631,-71.0912127541,0.300505050505,0.0345233424872,0.428403361345,#6a6d69
204,42.310631,-71.0932424734,0.102055800294,0.203405017921,0.364705882353,#5d554a
205,42.310631,-71.0952721927,,,,
206,42.310631,-71.097301912,0.15625,0.0172786177106,0.907843137255,#e7e7e3
207,42.310631,-71.0993316314,0.608045977011,0.111281657713,0.189251997095,#2a2c30
208,42.310631,-71.1013613507,0.196721311475,0.160949868074,0.14862745098,#24251f
209,42.310631,-71.10339107,0.114856429463,0.169523809524,0.411764705882,#696357
210,42.310631,-71.1054207893,0.546239837398,0.0899122807018,0.484945164506,#70787b
211,42.310631,-71.1074505086,0.0393939393939,0.308988764045,0.698039215686,#b2887b
212,42.310631,-71.1094802279,0.416666666667,0.0656565656566,0.258823529412,#3d413f
213,42.310631,-71.1115099472,0.133720930233,0.0993071593533,0.37734204793,#605e56
214,42.310631,-71.1135396665,0.106060606061,0.110552763819,0.780392156863,#c7bfb1
215,42.310631,-71.1155693858,0.00713121434393,0.286615276804,0.223843137255,#392928
216,42.310631,-71.1175991051,0.10101010101,0.130361173815,0.463267973856,#767066
217,42.310631,-71.1196288244,0.0868544600939,0.0477792732167,0.2081232493,#353332
218,42.310631,-71.1216585437,0.131350681537,0.145326850351,0.659893048128,#a8a38f
219,42.310631,-71.123688263,0.627314814815,0.0658135283364,0.204295051354,#303134
220,42.310631,-71.1257179823,0.218390804598,0.0239867659222,0.948235294118,#f0f1ec
221,42.310631,-71.1277477016,0.491013071895,0.0566352026652,0.672642390289,#a1abaa
222,42.310631,-71.1297774209,0.19696969697,0.0270769230769,0.531045751634,#868783
223,42.310631,-71.1318071402,0.558479532164,0.182108626198,0.613725490196,#80929c
224,42.310631,-71.1358665788,,,,
225,42.312131,-71.0465589295,0.634615384615,0.0186113099499,0.913071895425,#e4e5e8
226,42.312131,-71.0485886488,0.109775641026,0.268387096774,0.239938080495,#3d372c
227,42.312131,-71.0506183681,0.577651515152,0.118678354686,0.223680241327,#323539
228,42.312131,-71.0526480874,0.120879120879,0.115044247788,0.443137254902,#716d64
229,42.312131,-71.0546778067,0.267489711934,0.084568803508,0.368242983468,#595d55
230,42.312131,-71.056707526,0.154320987654,0.0499383477189,0.205186590765,#343431
231,42.312131,-71.0587372453,0.0928571428571,0.0921322023984,0.496586782861,#7e7972
232,42.312131,-71.0607669646,0.603651354535,0.240441801189,0.40136402387,#4d5766
233,42.312131,-71.0627966839,0.15625,0.109846998823,0.232466940264,#3b3a34
234,42.312131,-71.0648264032,0.153775322284,0.108124253286,0.305335157319,#4d4d45
235,42.312131,-71.0668561225,0.16235059761,0.317922735909,0.238159879336,#3c3c29
236,42.312131,-71.0688858418,0.0973364669017,0.212590557082,0.784901960784,#c8b69d
237,42.312131,-71.0709155611,0.175059952038,0.0372654155496,0.495845795945,#7e7e79
238,42.312131,-71.0729452804,0.142379290285,0.112111132851,0.534483660131,#888679
239,42.312131,-71.0749749997,0.0373530527114,0.407180081065,0.720483938256,#b77d6c
240,42.312131,-71.077004719,0.625,0.0724637681159,0.154621848739,#242527
241,42.312131,-71.0790344383,0.142230576441,0.0903379181525,0.34468832309,#57564f
242,42.312131,-71.0810641576,0.048773690078,0.378082191781,0.364859669358,#5d4439
243,42.312131,-71.0830938769,0.0679611650485,0.206965840589,0.243954248366,#3e3631
244,42.312131,-71.0851235962,0.150584795322,0.212093023256,0.383244206774,#615f4d
245,42.312131,-71.0871533155,0.0909090909091,0.0867052023121,0.392776057792,#64605b
246,42.312131,-71.0891830348,0.295833333333,0.0338123415046,0.33137254902,#525451
247,42.312131,-71.0912127541,0.40990990991,0.012271973466,0.422268907563,#6a6b6a
248,42.312131,-71.0932424734,0.166666666667,0.0374015748031,0.796862745098,#cbcbc3
249,42.312131,-71.097301912,0.12617370892,0.134025483719,0.46165577342,#757165
250,42.312131,-71.0993316314,0.177458033573,0.0422235722965,0.46106442577,#757570
251,42.312131,-71.1013613507,0.143719806763,0.0125374761515,0.899264705882,#e5e4e2
252,42.312131,-71.10339107,0.110963160231,0.130563282337,0.51265597148,#827d71
253,42.312131,-71.1054207893,0.158489096573,0.0932258767153,0.486592474828,#7c7b70
254,42.312131,-71.1074505086,0.325203252033,0.0964705882353,0.238095238095,#373c36
255,42.312131,-71.1094802279,0.107772435897,0.15110788231,0.385574229692,#625d53
256,42.312131,-71.1115099472,0.419772256729,0.0672655107583,0.341319073084,#515754
257,42.312131,-71.1135396665,0.0335873553486,0.502874175005,0.323151014792,#523128
258,42.312131,-71.1155693858,0.667495854063,0.0905813429473,0.300067613252,#45454c
259,42.312131,-71.1175991051,0.613970588235,0.0677290836653,0.262483660131,#3e3f42
260,42.312131,-71.1196288244,0.279935275081,0.032771237671,0.513562091503,#80827e
261,42.312131,-71.1216585437,0.141904761905,0.0466169419286,0.35906264945,#5b5a57
262,42.312131,-71.123688263,0.382407407407,0.0437424058323,0.520556609741,#7e8480
263,42.312131,-71.1257179823,0.0363475177305,0.125920964501,0.254560954817,#403a38
264,42.312131,-71.1277477016,0.190476190476,0.0867768595041,0.189803921569,#2f302c
265,42.312131,-71.1297774209,0.594444444444,0.189873417722,0.619607843137,#808d9e
266,42.312131,-71.1318071402,,,,
267,42.312131,-71.1338368595,,,,
268,42.312131,-71.1358665788,,,,
269,42.313631,-71.0424994909,0.184210526316,0.115853658537,0.321568627451,#515148
270,42.313631,-71.0465589295,0.0714285714286,0.0909090909091,0.301960784314,#4d4946
271,42.313631,-71.0526480874,0.101383125864,0.204757858963,0.397903989182,#655d50
272,42.313631,-71.0546778067,0.0868544600939,0.115431513345,0.50780873753,#817a72
273,42.313631,-71.056707526,0.338541666667,0.00672080649678,0.875245098039,#dddfdd
274,42.313631,-71.0587372453,0.254022988506,0.0172639599952,0.539954998393,#888987
275,42.313631,-71.0607669646,0.129537953795,0.0775729646697,0.425490196078,#6c6a64
276,42.313631,-71.0627966839,0.0357142857143,0.0822320117474,0.148366013072,#252322
277,42.313631,-71.0648264032,0.0424418604651,0.225013082156,0.202543720191,#332a28
278,42.313631,-71.0668561225,0.35261707989,0.034670487106,0.414735591206,#666966
279,42.313631,-71.0688858418,0.149437412096,0.0715579710145,0.432941176471,#6e6d66
280,42.313631,-71.0709155611,0.548523206751,0.183294663573,0.211274509804,#2c3235
281,42.313631,-71.0729452804,0.13058419244,0.100915522264,0.401001251564,#66645b
282,42.313631,-71.0749749997,0.0747164409206,0.377949806468,0.330608875129,#544234
283,42.313631,-71.077004719,0.382911392405,0.0301930059239,0.513039215686,#7e8280
284,42.313631,-71.0790344383,0.0603808033385,0.401381909548,0.346840958606,#584134
285,42.313631,-71.0810641576,0.128764278297,0.0958351992835,0.452941176471,#737068
286,42.313631,-71.0830938769,0.198198198198,0.0509817430245,0.325266106443,#52524e
287,42.313631,-71.0851235962,0.422413793103,0.0830945558739,0.342156862745,#505753
288,42.313631,-71.0871533155,0.17726737338,0.231209150327,0.15,#25261d
289,42.313631,-71.0891830348,,,,
290,42.313631,-71.0912127541,0.0432965563357,0.552967276761,0.261873638344,#42271d
291,42.313631,-71.0932424734,0.243421052632,0.0442460702503,0.388612368024,#61635e
292,42.313631,-71.0952721927,0.0610687022901,0.326276463263,0.18523644752,#2f251f
293,42.313631,-71.097301912,0.148641153633,0.074491819534,0.465282583622,#76756d
294,42.313631,-71.0993316314,0.106735159817,0.225482625483,0.331202046036,#544d41
295,42.313631,-71.1013613507,0.0534298038124,0.400836586726,0.453636938646,#735445
296,42.313631,-71.10339107,0.150132275132,0.0317220543807,0.502466793169,#807f7c
297,42.313631,-71.1054207893,0.62091503268,0.108280254777,0.167914438503,#26272a
298,42.313631,-71.1074505086,0.104166666667,0.036231884058,0.309243697479,#4e4d4c
299,42.313631,-71.1094802279,0.637387387387,0.0730864197531,0.233564013841,#37373b
300,42.313631,-71.1115099472,0.116959064327,0.212121212121,0.368823529412,#5e584a
301,42.313631,-71.1135396665,0.139697950378,0.0671958247255,0.409848484848,#686761
302,42.313631,-71.1155693858,0.0921052631579,0.087962962963,0.423529411765,#6c6762
303,42.313631,-71.1175991051,0.121794871795,0.0606060606061,0.240336134454,#3d3c39
304,42.313631,-71.1196288244,0.0666666666667,0.357142857143,0.439215686275,#705847
305,42.313631,-71.1216585437,,,,
306,42.313631,-71.123688263,0.676029962547,0.0633226609747,0.479283887468,#72727a
307,42.313631,-71.1277477016,0.255555555556,0.126050420168,0.466666666667,#6f7768
308,42.313631,-71.1297774209,0.0438596491228,0.372549019608,0.3,#4c3730
309,42.313631,-71.1318071402,0.09375,0.5,0.125490196078,#201910
310,42.313631,-71.1378962981,,,,
311,42.313631,-71.1399260174,0.474747474747,0.0509259259259,0.149480968858,#242625
312,42.315131,-71.0384400523,0.305555555556,0.130434782609,0.180392156863,#292e28
313,42.315131,-71.0404697716,0.0620525059666,0.322680015402,0.339477124183,#56453a
314,42.315131,-71.0445292102,,,,
315,42.315131,-71.0465589295,0.0597269624573,0.325917686318,0.503641456583,#806556
316,42.315131,-71.0485886488,0.0362554112554,0.334419109663,0.300980392157,#4c3833
317,42.315131,-71.0526480874,0.157333333333,0.0508171396048,0.581100874085,#94938c
318,42.315131,-71.0546778067,0.179824561404,0.0295673825086,0.536170212766,#888884
319,42.315131,-71.056707526,0.0703463203463,0.502446982055,0.184917043741,#2f2117
320,42.315131,-71.0587372453,0.485698569857,0.0703832752613,0.422058823529,#646b6a
321,42.315131,-71.0607669646,0.10725010725,0.257711442786,0.262745098039,#433c31
322,42.315131,-71.0627966839,0.0512218963832,0.389536212017,0.252422145329,#402e27
323,42.315131,-71.0648264032,0.0792682926829,0.109698996656,0.209383753501,#35322f
324,42.315131,-71.0668561225,0.0341321713871,0.306886561177,0.279302832244,#473531
325,42.315131,-71.0688858418,0.585775335775,0.23615916955,0.503703703704,#627080
326,42.315131,-71.0709155611,0.130775577558,0.0721686316542,0.392016806723,#63625c
327,42.315131,-71.0729452804,0.0625415834997,0.13986599665,0.286674669868,#49423e
328,42.315131,-71.0749749997,0.104719764012,0.0159334461365,0.817993079585,#d0cfcd
329,42.315131,-71.077004719,0.155893536122,0.0394302848576,0.523137254902,#858580
330,42.315131,-71.0790344383,0.00048309178744,0.15,0.334059549746,#554848
331,42.315131,-71.0810641576,0.262604280015,0.137760455704,0.428865316618,#646d5e
332,42.315131,-71.0830938769,0.141912669127,0.0962187111663,0.538785270206,#89877c
333,42.315131,-71.0851235962,0.202875399361,0.0557038618971,0.333868092692,#545550
334,42.315131,-71.0871533155,0.510912698413,0.036308623298,0.523416289593,#808585
335,42.315131,-71.0891830348,0.0887096774194,0.179363548698,0.162666666667,#292622
336,42.315131,-71.0912127541,0.587356321839,0.0399009356081,0.419146482122,#66686a
337,42.315131,-71.0932424734,0.0767934196332,0.389659520807,0.414640522876,#695340
338,42.315131,-71.0952721927,0.0693029273815,0.288534229315,0.318315508021,#514339
339,42.315131,-71.097301912,0.158333333333,0.0385356454721,0.092513368984,#171716
340,42.315131,-71.0993316314,0.105842336935,0.131201764057,0.389031862745,#635e56
341,42.315131,-71.1013613507,0.310062893082,0.0450833616876,0.377884924462,#5c605c
342,42.315131,-71.10339107,0.13947740113,0.0957792207792,0.250980392157,#403f39
343,42.315131,-71.1054207893,0.100600600601,0.266027561414,0.385005767013,#625748
344,42.315131,-71.1074505086,0.104938271605,0.12426035503,0.298235294118,#4c4842
345,42.315131,-71.1094802279,0.138368705784,0.147134459956,0.318642083699,#514f45
346,42.315131,-71.1115099472,0.0714285714286,0.046511627907,0.147549019608,#252423
347,42.315131,-71.1135396665,0.792682926829,0.0478413068845,0.160037348273,#282628
348,42.315131,-71.1155693858,0.593137254902,0.162162162162,0.224242424242,#2f3439
