,lat,lng,tree,sky
387,41.841604,-87.6505207622,52491.75,40559.0
388,41.841604,-87.6525352779,20605.25,45269.0
389,41.841604,-87.6545497935,28000.75,50527.0
390,41.841604,-87.6565643092,24143.25,44214.5
391,41.841604,-87.6585788249,2789.25,53198.5
392,41.841604,-87.6605933406,10331.0,79140.0
393,41.841604,-87.6626078563,34619.25,44254.25
394,41.841604,-87.664622372,43916.75,59513.75
395,41.841604,-87.6666368877,21731.25,60350.75
396,41.841604,-87.6686514034,15414.5,64948.25
397,41.841604,-87.6807384976,42518.25,62294.5
398,41.841604,-87.6827530133,26736.5,56987.75
399,41.841604,-87.684767529,52793.25,39776.5
400,41.841604,-87.6908110761,73296.75,43016.25
401,41.841604,-87.6928255918,63491.75,49682.75
402,41.841604,-87.6948401075,39747.5,34411.0
403,41.841604,-87.7008836546,68161.75,39791.25
404,41.843104,-87.6102304482,32469.5,62762.75
405,41.843104,-87.6142594796,54845.0,13490.5
406,41.843104,-87.6162739953,36341.75,47742.0
407,41.843104,-87.618288511,56312.5,42823.5
408,41.843104,-87.6203030267,64307.5,23967.75
409,41.843104,-87.6243320581,8622.5,60984.25
410,41.843104,-87.6263465738,38370.25,40299.5
411,41.843104,-87.6283610895,55925.5,32476.75
412,41.843104,-87.6303756052,18526.75,60735.75
413,41.843104,-87.6323901209,18622.75,9172.75
414,41.843104,-87.6344046366,66690.0,9442.75
415,41.843104,-87.6364191523,12388.5,41307.0
416,41.843104,-87.638433668,31498.25,41872.25
417,41.843104,-87.6404481837,64145.25,10817.25
418,41.843104,-87.6424626994,53981.0,26059.75
419,41.843104,-87.6444772151,63640.75,21071.0
420,41.843104,-87.6464917308,19140.75,58473.25
421,41.843104,-87.6485062465,53436.75,82281.25
422,41.843104,-87.6525352779,47090.75,41432.5
423,41.843104,-87.6545497935,13724.25,60404.25
424,41.843104,-87.6565643092,12199.5,65731.0
425,41.843104,-87.6585788249,14700.25,49508.5
426,41.843104,-87.6605933406,23553.25,36584.0
427,41.843104,-87.6626078563,48938.75,55925.25
428,41.843104,-87.664622372,18471.25,73865.5
429,41.843104,-87.6807384976,24374.0,56919.75
430,41.843104,-87.6827530133,9861.5,71120.25
431,41.843104,-87.684767529,4312.75,63459.75
432,41.843104,-87.6908110761,99457.25,18568.25
