,0,1
9042,17276,18527
9043,13325,22165
9044,390,8286
9045,6985,7996
9046,14816,19776
9047,1618,24441
9048,19444,23029
9049,14171,16083
9050,13797,20687
9051,4544,9745
9052,3215,24288
9053,7642,9439
9054,17500,18447
9055,18136,20809
9056,9871,10126
9057,18645,18699
9058,18094,19181
9059,1488,7683
9060,19206,19409
9061,10546,11758
9062,405,20324
9063,10019,21800
9064,10221,20786
9065,14947,19806
9066,5284,20860
9067,11736,22289
9068,19548,21965
9069,5116,8874
9070,8641,22194
9071,17858,18626
9072,3392,3443
9073,8365,14852
9074,3102,18971
9075,22355,24289
9076,966,10811
9077,961,4418
9078,9507,20151
9079,20023,23583
9080,7706,23586
9081,10106,10729
9082,5357,13239
9083,6534,20011
9084,795,3248
9085,504,7810
9086,3954,7823
9087,2105,21379
9088,15027,16573
9089,12693,21213
9090,17926,21189
9091,6918,9324
9092,8445,20645
9093,1079,17408
9094,4886,21043
9095,21070,21878
9096,9229,23621
9097,20749,20851
9098,11637,22269
9099,1540,1581
9100,2253,10852
9101,8069,15948
9102,867,4807
9103,11235,24380
9104,4580,10963
9105,3684,11602
9106,5188,24470
9107,767,3720
9108,3409,6298
9109,18093,23262
9110,5115,21847
9111,10235,15308
9112,19630,21857
9113,4966,10565
9114,4102,7115
9115,12110,12591
9116,8247,22087
9117,11578,15607
9118,5775,7264
9119,9145,15953
9120,16920,22179
9121,1641,13440
9122,12005,24660
9123,17988,18841
9124,16406,19794
9125,9591,15135
9126,10703,24015
9127,775,6626
9128,418,18074
9129,4077,4722
9130,20937,20978
9131,19738,22649
9132,1666,2514
9133,1592,6575
9134,132,5236
9135,13069,15765
9136,8581,21689
9137,3052,16435
9138,352,6840
9139,17574,20333
9140,3936,16579
9141,1853,20449
9142,13609,21334
9143,12670,14251
9144,699,6828
9145,14139,15343
9146,14943,25005
9147,2930,5542
9148,254,2806
9149,17151,20119
9150,19323,21062
9151,18369,19256
9152,596,10026
9153,5080,11374
9154,7544,9252
9155,19053,21452
9156,10011,11461
9157,19030,20901
9158,665,22453
9159,20013,22765
9160,10096,23740
9161,3830,18733
9162,20093,22989
9163,9909,25412
9164,3892,19282
9165,10231,11287
9166,1496,6878
9167,2744,19501
9168,1089,10650
9169,2918,5416
9170,17232,18137
9171,1958,23318
9172,9367,23408
9173,18496,24375
9174,4578,24702
9175,17530,20600
9176,19404,20904
9177,4634,14299
9178,19585,19614
9179,6169,24732
9180,7679,19982
9181,5056,20003
9182,1232,20540
9183,16592,21098
9184,21388,22297
9185,2052,17369
9186,15113,18963
9187,14915,20214
9188,954,21248
9189,2486,18982
9190,1917,4356
9191,12123,20666
9192,7185,22305
9193,3159,21465
9194,12949,23140
9195,7732,16416
9196,17854,19679
9197,3788,19791
9198,989,19058
9199,16031,16596
9200,17952,21111
9201,4310,24703
9202,20757,22997
9203,17781,20205
9204,19378,24187
9205,15005,22072
9206,17116,17970
9207,15459,16650
9208,4494,5007
9209,10023,12212
9210,3705,20552
9211,19894,22092
9212,1648,20724
9213,17168,22488
9214,1825,19733
9215,7265,8324
9216,7457,15056
9217,19407,20058
9218,8457,10105
9219,23853,25647
9220,12735,13125
9221,19515,23292
9222,2707,18002
9223,11463,20914
9224,19068,19708
9225,531,19964
9226,18633,23013
9227,1011,21971
9228,17756,25327
9229,14205,21076
9230,10887,20152
9231,6622,10989
9232,6677,6922
9233,17632,21618
9234,4109,21727
9235,14413,18366
9236,19300,20848
9237,17227,21078
9238,5742,22962
9239,12616,24494
9240,17564,21990
9241,160,4530
9242,19996,20102
9243,1601,4481
9244,21099,23510
9245,15818,19367
9246,1941,9389
9247,17548,20746
9248,16903,20095
9249,18115,22047
9250,17784,20255
9251,21136,21835
9252,6847,23677
9253,659,2956
9254,4809,20522
9255,15869,24557
9256,139,493
9257,20450,21288
9258,3699,21321
9259,11932,12133
9260,4719,18424
9261,1074,10333
9262,814,862
9263,2992,24382
9264,3106,14317
9265,2327,7183
9266,17994,22566
9267,450,6242
9268,12138,18127
9269,7358,13975
9270,6,19755
9271,6421,23660
9272,17286,19413
9273,17498,22170
9274,18320,20448
9275,18540,19820
9276,12627,16692
9277,17273,21450
9278,17729,19801
9279,12147,14118
9280,859,19719
9281,685,686
9282,4030,11964
9283,18351,22402
9284,18694,20257
9285,765,12651
9286,165,2425
9287,5928,13037
9288,22561,25158
9289,18761,22387
9290,4801,11145
9291,7707,15562
9292,6826,20352
9293,18423,18444
9294,6315,18900
9295,6352,12216
9296,2334,19124
9297,20350,24941
9298,17442,18748
9299,1092,6419
9300,20496,21640
9301,6317,21537
9302,2319,22950
9303,1385,2369
9304,21722,23954
9305,17508,20661
9306,12625,21226
9307,7120,17769
9308,17505,25337
9309,20444,21613
9310,13817,15951
9311,4423,21832
9312,4324,24372
9313,14719,20685
9314,292,5029
9315,17915,22500
9316,14584,15296
9317,6770,7555
9318,135,341
9319,11070,22499
9320,14288,23218
9321,11158,15414
9322,16875,21692
9323,3113,22683
9324,18634,19079
9325,8672,12553
9326,19727,20362
9327,6445,24346
9328,14648,22334
9329,18330,22637
9330,12636,24522
9331,4048,21434
9332,20351,21329
9333,3445,25748
9334,7336,14347
9335,17601,20308
9336,3124,25069
9337,6954,16043
9338,8977,14755
9339,7110,19903
9340,20791,22615
9341,19907,20143
9342,7748,17490
9343,213,19123
9344,15779,21392
9345,16821,24195
9346,10104,22048
9347,31,25558
9348,17534,20584
9349,17215,19163
9350,17418,21600
9351,16182,22173
9352,20494,21641
9353,18360,21384
9354,13837,23700
9355,8418,19751
9356,19247,22013
9357,17379,22332
9358,192,8741
9359,568,5803
9360,4992,19725
9361,18960,20233
9362,18352,21495
9363,19111,19577
9364,376,9256
9365,22554,23305
9366,18436,20591
9367,18767,22987
9368,12252,17391
9369,7327,20960
9370,3411,18790
9371,19356,21091
9372,3091,23163
9373,5128,23269
9374,10253,23953
9375,17819,21573
9376,17434,21937
9377,2490,6395
9378,1722,21005
9379,6977,21079
9380,21829,24054
9381,3193,10981
9382,13344,25108
9383,20490,23871
9384,2062,22669
9385,15975,22272
9386,9293,19658
9387,20032,22644
9388,17284,21682
9389,16709,16789
9390,18682,18875
9391,136,22253
9392,6471,11045
9393,857,8059
9394,17430,17706
9395,11764,20325
9396,3755,5009
9397,22423,25149
9398,19201,20647
9399,3864,6751
9400,20626,21714
9401,4799,17912
9402,19088,22921
9403,16129,24940
9404,5994,23694
9405,14496,15721
9406,19568,25536
9407,4365,23238
9408,2852,3832
9409,6239,17099
9410,3018,4096
9411,10361,10875
9412,8322,20495
9413,6129,19034
9414,7796,19364
9415,10203,22639
9416,9316,9382
9417,2229,23779
9418,9473,19606
9419,3637,23400
9420,12776,20509
9421,1084,18974
9422,20298,21159
9423,19091,21806
9424,6227,18905
9425,1476,9708
9426,19449,19873
9427,16124,21753
9428,19359,22406
9429,19026,20850
9430,6704,25929
9431,11777,24609
9432,8239,20706
9433,15328,19528
9434,10406,22660
9435,22606,24920
9436,3433,22804
9437,16036,21729
9438,18061,20623
9439,9526,9937
9440,18793,20474
9441,9897,23040
9442,8722,17971
9443,1920,2634
9444,20426,22145
9445,8651,12544
9446,8569,22385
9447,18775,20927
9448,15593,24505
9449,15299,20985
9450,6680,13278
9451,13701,15706
9452,19153,21970
9453,847,7869
9454,22980,23571
9455,12744,18489
9456,13034,20089
9457,6067,23379
9458,7895,19635
9459,21298,24516
9460,17900,20222
9461,7671,11726
9462,12165,14808
9463,20550,21451
9464,19401,21483
9465,20183,22543
9466,10491,15455
9467,18976,24885
9468,3522,3926
9469,6904,22345
9470,10292,23956
9471,782,2474
9472,17390,19374
9473,4214,12679
9474,2505,23808
9475,9366,23678
9476,17552,20049
9477,7013,22973
9478,5228,7479
9479,3094,3116
9480,264,866
9481,20022,24540
9482,333,5596
9483,18796,19937
9484,13022,14963
9485,18949,22711
9486,17865,19542
9487,19040,19363
9488,13816,21559
9489,18921,22676
9490,12841,22826
9491,16608,23645
9492,5140,22556
9493,4472,22655
9494,7090,21679
9495,12717,22638
9496,17611,21515
9497,18059,24156
9498,3152,18304
9499,11080,22442
9500,9193,20035
9501,5371,22288
9502,18132,23373
9503,18252,22531
9504,10762,20945
9505,1887,20084
9506,16734,21116
9507,12161,24196
9508,19402,20859
9509,3412,20345
9510,1852,23585
9511,7776,19626
9512,15673,25507
9513,8943,9815
9514,19307,24351
9515,4288,14734
9516,2885,4237
9517,4779,19797
9518,14851,18191
9519,18022,24623
9520,13452,17457
9521,19622,19723
9522,6688,7575
9523,8274,23809
9524,433,5392
9525,6138,17951
9526,13488,18849
9527,2283,5223
9528,18025,18332
9529,19892,20258
9530,9271,10020
9531,18155,24096
9532,8432,21554
9533,9214,24598
9534,13161,23909
9535,19709,21595
9536,13927,15623
9537,6459,21903
9538,18756,19574
9539,14858,15473
9540,18989,23548
9541,19860,24165
9542,15679,20689
9543,22777,23592
9544,4397,9855
9545,20348,22162
9546,17511,18685
9547,20123,23757
9548,20836,22128
9549,9552,15415
9550,17400,19332
9551,3689,7594
9552,17243,24488
9553,7243,8429
9554,3319,12195
9555,1274,8972
9556,14802,16899
9557,20170,23509
9558,7109,13933
9559,2437,21724
9560,16567,20769
9561,14807,15844
9562,19046,19533
9563,9160,25654
9564,17876,21089
9565,138,9527
9566,5740,18053
9567,8403,16785
9568,14969,16882
9569,3077,8733
9570,1236,25010
9571,14342,21004
9572,10578,22685
9573,20189,24503
9574,20217,21327
9575,19704,22445
9576,18464,23521
9577,9634,20999
9578,18730,18907
9579,18668,20358
9580,15585,16921
9581,843,7702
9582,9840,19310
9583,17367,21629
9584,4376,8762
9585,17497,18293
9586,2807,22130
9587,20568,23243
9588,5101,21513
9589,321,20644
9590,4071,24606
9591,485,12139
9592,11957,23214
9593,17037,21203
9594,21711,23751
9595,244,17576
9596,4667,5069
9597,16131,23770
9598,9347,15604
9599,17732,17755
9600,1279,24802
9601,2533,26061
9602,5722,21429
9603,18852,23095
9604,6726,13852
9605,255,1610
9606,18261,19429
9607,18397,22169
9608,7003,10159
9609,16122,22398
9610,2112,3071
9611,17759,24376
9612,18307,19225
9613,11256,23388
9614,2166,24757
9615,17866,23439
9616,22095,22974
9617,4805,23229
9618,9088,18952
9619,18544,18995
9620,20458,23917
9621,17630,18282
9622,10634,23536
9623,7346,15399
9624,11038,21916
9625,6134,9080
9626,18438,18789
9627,20492,22793
9628,18863,20934
9629,18108,23746
9630,12567,22019
9631,16382,18817
9632,20116,21180
9633,2665,22529
9634,9695,19222
9635,10341,11462
9636,8616,22995
9637,5225,15923
9638,21809,23482
9639,10973,12035
9640,18595,20525
9641,21918,22600
9642,1487,22953
9643,21978,22220
9644,8823,9865
9645,3390,19543
9646,2087,13869
9647,17874,18876
9648,17591,22536
9649,13238,14028
9650,5576,25119
9651,18182,22674
9652,17635,20518
9653,18452,23142
9654,6669,18228
9655,18602,21973
9656,19289,24141
9657,17741,17748
9658,12578,17392
9659,8685,22523
9660,3164,20157
9661,20441,24959
9662,8522,9496
9663,16687,20542
9664,3994,19593
9665,7550,19742
9666,762,13364
9667,19540,23553
9668,20241,22384
9669,10781,13894
9670,9630,21974
9671,15827,19988
9672,20267,21720
9673,2494,3383
9674,19115,23413
9675,16292,24585
9676,6605,25660
9677,19777,21042
9678,5312,15283
9679,8592,22926
9680,19664,20100
9681,19434,20045
9682,5081,19485
9683,22177,23172
9684,12896,15677
9685,17377,22801
9686,6700,17109
9687,13765,14396
9688,20378,20559
9689,17467,22993
9690,18218,22114
9691,1965,10826
9692,6051,24723
9693,18848,22874
9694,9961,23251
9695,1758,2799
9696,19128,22225
9697,18847,22235
9698,4333,21053
9699,16837,21708
9700,696,15733
9701,3027,16924
9702,4978,21938
9703,11950,24561
9704,19837,21496
9705,1650,2795
9706,18288,18611
9707,5024,6365
9708,9807,20076
9709,17663,22212
9710,16148,25260
9711,20085,21055
9712,16204,23324
9713,17374,20437
9714,20269,22267
9715,20632,22386
9716,1658,23950
9717,19081,20307
9718,1833,10642
9719,3189,7974
9720,10990,19786
9721,6539,13479
9722,5684,23572
9723,17674,22409
9724,15241,23638
9725,18643,23008
9726,23570,24144
9727,12608,12700
9728,6618,23666
9729,19105,23513
9730,17959,21790
9731,20254,21355
9732,399,22544
9733,18534,21883
9734,3436,19345
9735,7469,22591
9736,9616,19503
9737,18291,22336
9738,18825,23559
9739,18151,19898
9740,1985,4339
9741,21909,23747
9742,3321,20344
9743,7949,20164
9744,22420,23300
9745,15544,15911
9746,9743,24301
9747,22045,24902
9748,18732,20513
9749,2054,24570
9750,12900,14119
9751,2617,22879
9752,8775,9378
9753,12617,25695
9754,19919,20092
9755,20815,21691
9756,24806,24964
9757,915,10532
9758,20050,25886
9759,9724,16891
9760,8897,9993
9761,15144,24271
9762,18551,19329
9763,18606,22198
9764,18781,20681
9765,19255,20020
9766,7693,20511
9767,2640,12561
9768,21382,21821
9769,19055,20070
9770,6771,24188
9771,22927,24491
9772,21622,22018
9773,1026,22871
9774,1871,18597
9775,18173,18459
9776,10408,15531
9777,17230,21889
9778,20865,22841
9779,18987,20881
9780,18584,20598
9781,17918,22093
9782,12974,14644
9783,15165,25147
9784,2436,23944
9785,2723,21587
9786,18,5869
9787,17462,18035
9788,2868,20251
9789,410,15603
9790,18166,20948
9791,18887,22190
9792,17651,20223
9793,11597,20674
9794,18561,20260
9795,10107,21064
9796,7628,22208
9797,18592,20852
9798,12073,20561
9799,16286,24899
9800,3979,21360
9801,20615,20765
9802,6076,7747
9803,18249,21164
9804,20988,21310
9805,19521,19811
9806,732,19979
9807,18028,19916
9808,16048,18338
9809,18374,21498
9810,17722,21008
9811,21210,22247
9812,340,12367
9813,8389,8957
9814,18962,23634
9815,19422,23739
9816,20722,23670
9817,20139,22828
9818,19939,22707
9819,4863,24447
9820,21709,22132
9821,22530,24893
9822,18461,20237
9823,17974,20301
9824,22821,23462
9825,22239,23897
9826,10365,17471
9827,21547,22116
9828,20783,25372
9829,19946,20665
9830,14179,20477
9831,17836,20184
9832,20188,22394
9833,5339,19279
9834,21240,22309
9835,7645,21209
9836,23051,23688
9837,3061,7330
9838,1757,1986
9839,19325,25498
9840,21145,22786
9841,17517,18821
9842,13140,20841
9843,17312,19753
9844,17416,19826
9845,3826,13563
9846,20895,24509
9847,2943,23815
9848,17590,19010
9849,9390,18154
9850,4486,21470
9851,18358,23367
9852,21544,23705
9853,15635,23868
9854,5800,6672
9855,16755,25557
9856,21241,23920
9857,3653,19218
9858,3253,25288
9859,8932,22719
9860,18145,21685
9861,9729,24103
9862,17506,19164
9863,20688,21630
9864,10533,24256
9865,19789,20596
9866,3010,10225
9867,18877,19752
9868,10145,24536
9869,18202,25850
9870,17247,22084
9871,904,25720
9872,8780,20132
9873,1426,3724
9874,17421,21557
9875,21223,24286
9876,12592,16006
9877,112,20112
9878,8372,10907
9879,20990,24401
9880,9260,25172
9881,20180,21508
9882,7800,19004
9883,7960,8388
9884,4412,10571
9885,7267,14887
9886,5405,17169
9887,8720,20356
9888,21364,22234
9889,4312,12070
9890,8142,16331
9891,18201,23990
9892,19962,22316
9893,304,20281
9894,17488,19147
9895,19913,25810
9896,17108,18915
9897,16548,22103
9898,21373,21822
9899,16904,22363
9900,18356,23821
9901,20177,20899
9902,4414,6058
9903,6962,24203
9904,429,22576
9905,17699,20272
9906,12966,23720
9907,1142,22357
9908,8934,11652
9909,10830,21101
9910,18222,19487
9911,2302,22894
9912,15933,16110
9913,15431,24027
9914,11126,14569
9915,9087,26655
9916,18975,21769
9917,2650,24226
9918,21171,22022
9919,8784,10055
9920,3021,25826
9921,17238,22967
9922,17973,24871
9923,18214,22634
9924,19296,20005
9925,18539,19250
9926,10379,21280
9927,9276,24337
9928,10252,21866
9929,20361,24767
9930,10847,21774
9931,3868,15382
9932,8506,11313
9933,20939,23283
9934,2241,14380
9935,18244,24695
9936,19019,19221
9937,819,15428
9938,4656,17480
9939,344,18967
9940,18638,19634
9941,19305,24259
9942,1637,25862
9943,20546,20989
9944,4971,24867
9945,10493,18601
9946,19930,21337
9947,20976,24292
9948,4188,22651
9949,18409,25771
9950,19747,23733
9951,21068,22379
9952,3525,3631
9953,17730,23955
9954,14295,25093
9955,14574,25205
9956,16667,22528
9957,20286,21022
9958,19092,19701
9959,1314,23255
9960,17786,19130
9961,9111,10537
9962,3008,14252
9963,22642,24340
9964,21902,23822
9965,20136,20289
9966,9478,24999
9967,18312,23057
9968,19438,22588
9969,19871,23420
9970,16347,23419
9971,44,6456
9972,17121,25049
9973,17986,18928
9974,23138,23891
9975,5865,20262
9976,20789,25854
9977,14992,15390
9978,22313,24158
9979,7005,25422
9980,21010,24500
9981,20067,21605
9982,245,438
9983,17431,22490
9984,15567,18493
9985,22835,23160
9986,9812,13263
9987,3141,12130
9988,16809,22467
9989,12474,25097
9990,16094,24011
9991,2968,21882
9992,11308,22959
9993,6578,21653
9994,3256,21726
9995,19161,21308
9996,17683,25831
9997,21888,22396
9998,1453,25469
9999,18072,22934
10000,17633,20807
10001,1065,3680
10002,5318,16935
10003,17394,20404
10004,18442,20012
10005,20072,21124
10006,16536,19314
10007,18208,20133
10008,18467,19818
10009,18134,21616
10010,829,1316
10011,5838,26009
10012,18973,21881
10013,2147,23759
10014,1838,24761
10015,16464,24246
10016,18725,23308
10017,6297,24280
10018,19405,21445
10019,1851,14993
10020,836,15042
10021,1345,10392
10022,24414,24436
10023,21491,24163
10024,20846,21795
10025,17687,18576
10026,2562,9578
10027,20207,20338
10028,17359,18167
10029,19550,22938
10030,10072,11207
10031,13168,21243
10032,6374,25952
10033,9716,23627
10034,18211,24593
10035,17103,20686
10036,19891,20424
10037,18026,22851
10038,20808,22180
10039,21302,23368
10040,20009,20213
10041,661,20321
10042,1357,21834
10043,18446,22533
10044,19421,22905
10045,90,2237
10046,19103,21781
10047,21322,22819
10048,20882,22738
10049,4185,21301
10050,10915,21184
10051,2354,5899
10052,2109,20943
10053,5882,14337
10054,18114,22495
10055,6291,23943
10056,22096,23003
10057,18285,21456
10058,20353,24778
10059,21910,25002
10060,8055,24738
10061,19246,21512
10062,6579,23222
10063,22459,23100
10064,18854,19551
10065,5669,11732
10066,8175,20837
10067,19896,25397
10068,17544,18265
10069,2293,26043
10070,23184,25155
10071,19192,24206
10072,22627,23154
10073,7963,12599
10074,5772,18868
10075,2776,25036
10076,9798,23302
10077,19009,22748
10078,8325,10863
10079,18371,23541
10080,5139,24098
10081,21514,23356
10082,6872,21162
10083,18342,19556
10084,17901,18029
10085,18674,23278
10086,19599,21701
10087,17468,25728
10088,9930,14352
10089,17764,22550
10090,18932,21356
10091,22888,23322
10092,19817,26161
10093,17513,21950
10094,17800,22156
10095,16870,21678
10096,19315,20017
10097,20427,23554
10098,19566,24336
10099,20110,20863
10100,118,21875
10101,22803,26126
10102,20077,23489
10103,8070,18593
10104,3550,7347
10105,17097,18500
10106,10677,23994
10107,3951,7317
10108,20403,24821
10109,21576,22686
10110,8456,15488
10111,12692,26826
10112,25162,25646
10113,11806,25509
10114,22257,25177
10115,19525,20534
10116,20288,24229
10117,21235,23711
10118,19814,24205
10119,20435,24003
10120,18609,22689
10121,95,22510
10122,20372,23444
10123,19682,23080
10124,18804,20619
10125,21656,22727
10126,4518,22622
10127,2255,4468
10128,18377,21951
10129,19219,23475
10130,4847,24842
10131,18090,23631
10132,14058,25627
10133,8294,15204
10134,18737,24282
10135,683,9906
10136,12734,19420
10137,21694,26939
10138,13761,23170
10139,18068,24850
10140,20041,25123
10141,9679,21817
10142,3333,25457
10143,17939,20422
10144,18750,21158
10145,18099,23706
10146,20052,24175
10147,837,22286
10148,17253,20482
10149,21122,22054
10150,19869,24811
10151,19433,20396
10152,21132,22807
10153,19948,24827
10154,1434,10505
10155,18690,18806
10156,3925,25055
10157,9869,21939
10158,19590,26035
10159,18570,18833
10160,20940,21366
10161,21765,25302
10162,4705,9290
10163,1389,19680
10164,4527,20380
10165,19947,25758
10166,5050,22663
10167,6561,20535
10168,8231,21760
10169,20342,21507
10170,21624,24134
10171,7156,15884
10172,2905,26131
10173,19146,22183
10174,18498,20695
10175,534,23964
10176,23177,25871
10177,2714,22390
10178,23418,23869
10179,21225,22822
10180,17905,20779
10181,7406,24634
10182,19252,22604
10183,18710,18843
10184,1391,24427
10185,21192,22853
10186,6283,19945
10187,18542,23195
10188,22400,22463
10189,1388,21690
10190,9883,25241
10191,18057,22292
10192,20245,24480
10193,18891,24469
10194,6473,23099
10195,17965,23985
10196,18143,24664
10197,19084,26397
10198,23431,25754
10199,18131,24029
10200,23582,23865
10201,8730,19086
10202,6253,22322
10203,2844,19877
10204,190,15616
10205,542,986
10206,1169,18889
10207,2843,14102
10208,10082,21272
10209,14444,23033
10210,20001,21525
10211,17413,18092
10212,16781,21236
10213,5966,24265
10214,20434,21403
10215,17916,23440
10216,20533,21657
10217,18940,26118
10218,18556,21503
10219,18110,22624
10220,3039,20925
10221,20250,22325
10222,7583,25173
10223,3617,5442
10224,5209,12284
10225,17696,22102
10226,23601,25814
10227,3288,3611
10228,18242,21666
10229,19346,21899
10230,19506,24799
10231,7042,11114
10232,21606,22900
10233,19769,21912
10234,18096,22317
10235,22081,22883
10236,23535,23930
10237,19636,19737
10238,7434,22152
10239,20830,22206
10240,18230,22657
10241,20153,20169
10242,19468,20234
10243,4374,24119
10244,20527,21872
10245,494,19371
10246,18129,24997
10247,9663,20457
10248,19647,20161
10249,11780,21652
10250,8408,23187
10251,22014,23376
10252,3245,5230
10253,23319,23640
10254,9956,22222
10255,282,21435
10256,6916,26147
10257,1375,26156
10258,20420,20582
10259,19868,20440
10260,22219,25367
10261,19696,19816
10262,23301,23732
10263,16422,21736
10264,19819,21485
10265,18800,22124
10266,13912,20879
10267,18562,21206
10268,21538,25409
10269,12736,19224
10270,20033,25035
10271,697,19269
10272,15986,18327
10273,17402,22358
10274,18280,21502
10275,9333,9584
10276,18801,20651
10277,21150,25939
10278,19121,23403
10279,19392,26478
10280,21397,24268
10281,17671,21377
10282,19411,20006
10283,22374,23495
10284,20224,23714
10285,8041,22728
10286,20585,24764
10287,20451,22917
10288,17493,22647
10289,7904,24338
10290,23635,24983
10291,21135,22839
10292,19390,20578
10293,17580,25102
10294,19240,19341
10295,18460,20364
10296,23892,24155
10297,12742,23381
10298,16862,18340
10299,21174,24219
10300,14261,25121
10301,17793,19670
10302,425,7283
10303,8316,23974
10304,20663,24072
10305,18357,24434
10306,22012,25511
10307,4325,24629
10308,2971,24848
10309,20602,26538
10310,21961,22720
10311,4206,21553
10312,21895,26145
10313,17144,23044
10314,17913,23551
10315,22352,24114
10316,20196,25788
10317,9852,26653
10318,23529,24576
10319,21389,21798
10320,18311,20220
10321,18370,21757
10322,21827,24758
10323,18811,23407
10324,13549,23402
10325,20917,22408
10326,19127,21165
10327,13091,21954
10328,7999,23780
10329,20907,22557
10330,581,23254
10331,18731,20377
10332,11638,21563
10333,20316,21823
10334,20320,22540
10335,22421,23971
10336,17958,23244
10337,24021,24295
10338,19952,22015
10339,20080,21381
10340,3529,21297
10341,18381,21319
10342,23859,25946
10343,20235,20816
10344,18372,25562
10345,19831,26975
10346,22920,24121
10347,1124,24333
10348,19302,23180
10349,4658,5705
10350,19496,20857
10351,19684,26558
10352,18189,26406
10353,23147,23702
10354,9075,23797
10355,3801,8807
10356,22392,24036
10357,3118,23924
10358,11600,21290
10359,19131,23452
10360,653,2223
10361,19936,20957
10362,18440,26594
10363,20064,20900
10364,18636,24266
10365,23171,26193
10366,19960,24082
10367,18253,22694
10368,19203,23055
10369,19617,26146
10370,24637,24938
10371,20086,22840
10372,21338,26257
10373,2190,23710
10374,19767,24446
10375,18044,25674
10376,18165,24782
10377,5923,21580
10378,18020,18726
10379,22684,23870
10380,14911,21086
10381,21504,22163
10382,21105,23391
10383,933,20330
10384,20589,23918
10385,18752,22004
10386,7378,24616
10387,3332,25982
10388,21556,23857
10389,16159,25538
10390,21582,23652
10391,20631,26148
10392,18663,21543
10393,1968,6876
10394,21561,24625
10395,11447,23366
10396,19107,19514
10397,25134,25363
10398,19771,19878
10399,19909,21579
10400,18109,22203
10401,21408,21796
10402,7089,8603
10403,21813,22861
10404,18235,20134
10405,7080,22665
10406,21539,25026
10407,15746,23993
10408,21761,25670
10409,19338,19699
10410,17873,24157
10411,4672,16851
10412,19001,21746
10413,19286,24310
10414,19100,22424
10415,6439,25207
10416,950,23257
10417,3076,22741
10418,17311,18812
10419,17936,22558
10420,21202,25183
10421,2616,25456
10422,19352,20880
10423,18707,26136
10424,20059,23913
10425,18159,22142
10426,21819,24302
10427,20491,21505
10428,77,20271
10429,17943,18939
10430,1158,26480
10431,23427,24969
10432,19368,21748
10433,19214,20763
10434,23628,26887
10435,11904,16807
10436,22687,26713
10437,949,24394
10438,18575,18670
10439,21140,25282
10440,6096,24855
10441,17982,21695
10442,18961,19559
10443,17529,26537
10444,4335,21271
10445,18277,24232
10446,21448,21489
10447,20781,25204
10448,18853,23565
10449,20038,21032
10450,20117,25730
10451,10620,24384
10452,15885,22670
10453,21343,23901
10454,2418,7602
10455,19932,22946
10456,19426,19435
10457,24531,25206
10458,20835,21139
10459,10763,25537
10460,18347,27027
10461,17583,21324
10462,16893,16894
10463,4063,26351
10464,17240,25907
10465,22502,25458
10466,18829,22923
10467,21016,24831
10468,19414,20885
10469,9996,11263
10470,21411,21739
10471,25217,26163
10472,19077,23128
10473,21592,23333
10474,19292,19293
10475,18816,20386
10476,20429,23540
10477,23261,23689
10478,13294,20129
10479,19493,24217
10480,20303,23310
10481,20581,25873
10482,24006,24342
10483,23805,24826
10484,10717,22098
10485,18774,19042
10486,19251,23519
10487,17337,25630
10488,2856,22532
10489,23340,24173
10490,16504,20593
10491,21668,25848
10492,16914,22339
10493,8200,24783
10494,19232,22972
10495,21759,23906
10496,19524,26580
10497,17883,20548
10498,1547,24736
10499,19876,23478
10500,24122,26466
10501,14981,24552
10502,19792,23806
10503,22787,23860
10504,21855,22039
10505,18840,22088
10506,15064,24986
10507,19991,23011
10508,703,21025
10509,17213,18651
10510,17680,21934
10511,20294,23598
10512,19017,23038
10513,20387,23876
10514,3483,21811
10515,8302,11159
10516,12208,16877
10517,5933,19166
10518,1098,24717
10519,18193,18518
10520,19342,22977
10521,19906,22298
10522,10148,24876
10523,18236,25623
10524,21380,21401
10525,1915,21368
10526,20701,21900
10527,20263,22706
10528,20367,23387
10529,18443,19267
10530,18873,21786
10531,1230,12034
10532,22138,23514
10533,21369,21686
10534,23343,23445
10535,17126,17751
10536,19595,22388
10537,18431,24218
10538,6909,27293
10539,19632,21414
10540,18470,23359
10541,9126,16052
10542,19707,22223
10543,17820,23074
10544,6861,20336
10545,16120,24925
10546,19575,26960
10547,19735,23816
10548,20650,25437
10549,18738,21929
10550,19915,23446
10551,22476,24037
10552,22303,25030
10553,22331,24423
10554,8113,16410
10555,23298,24608
10556,20141,24352
10557,21486,25593
10558,10363,20702
10559,1841,24159
10560,17904,19029
10561,1653,16401
10562,20563,23031
10563,17606,23715
10564,3346,23988
10565,20576,21797
10566,18994,25535
10567,23472,24673
10568,26365,26621
10569,21743,25179
10570,21851,22877
10571,18791,26442
10572,20302,20741
10573,19957,23839
10574,4994,19228
10575,21129,21996
10576,18958,20138
10577,20390,23276
10578,20499,22646
10579,23811,25171
10580,17681,22441
10581,21231,25551
10582,23325,23569
10583,19051,20179
10584,18469,19541
10585,18038,26453
10586,16912,23467
10587,24044,24712
10588,20359,23312
10589,20977,23060
10590,14912,26227
10591,3241,26056
10592,1613,20228
10593,12961,13682
10594,23866,24817
10595,20156,26445
10596,6999,24887
10597,12867,22767
10598,17186,18472
10599,18659,21340
10600,17886,24601
10601,18076,18195
10602,15559,26414
10603,17556,23709
10604,65,24422
10605,2746,20226
10606,21176,26271
