lat,lng,_r,_g,_b
41.864104,-87.62634657,0.512145749,0.093119698,0.35260884
41.864104,-87.62836109,0.078947368,0.443148688,0.33627451
41.864104,-87.63037561,0.07606264,0.124947589,0.389705882
41.864104,-87.63440464,0.0768342,0.372258065,0.675381264
41.864104,-87.64044818,0.050035804,0.506253399,0.369834087
41.864104,-87.6424627,0.081367925,0.237335572,0.400336134
41.864104,-87.64447722,0.519444444,0.02688172,0.729411765
41.864104,-87.64649173,0.046381766,0.389256088,0.532553744
41.864104,-87.64850625,0.962264151,0.173770492,0.434937611
41.864104,-87.65052076,0.085784314,0.343434343,0.776470588
41.864104,-87.65656431,0.160493827,0.147540984,0.358823529
41.864104,-87.65857882,0.136363636,0.127906977,0.674509804
41.864104,-87.66059334,0.611111111,0.078947368,0.149019608
41.864104,-87.66462237,0.108289108,0.218558409,0.537878788
41.864104,-87.66663689,0.099756691,0.170610212,0.629803922
41.864104,-87.6686514,0.066666667,0.387096774,0.607843137
41.864104,-87.67066592,,,
41.864104,-87.67268043,,,
41.864104,-87.67469495,0.083333333,0.293453725,0.434313725
41.864104,-87.67670947,0.176190476,0.035449021,0.305675955
41.864104,-87.67872398,0.020955166,0.279640229,0.228384687
41.864104,-87.6807385,0.047138047,0.505102041,0.25620915
41.864104,-87.68476753,0.057334915,0.327378641,0.360644258
41.864104,-87.68678204,0.084869432,0.359271523,0.394771242
41.864104,-87.68879656,0.887052342,0.030125731,0.112106622
41.864104,-87.69282559,0.111111111,0.044264109,0.938062284
41.864104,-87.69484011,0.079495614,0.177001456,0.374183007
41.864104,-87.69685462,,,
41.864104,-87.70289817,0.090909091,0.063675832,0.903267974
41.864104,-87.70491269,0.056878307,0.034912718,0.33697479
41.864104,-87.7069272,0.109336609,0.059511625,0.924814064
41.864104,-87.70894172,0.590366581,0.09680614,0.609200603
41.864104,-87.71095623,0.050605438,0.410177116,0.303239557
41.864104,-87.71297075,0.057884232,0.481268012,0.340196078
41.864104,-87.71498526,0.096475235,0.103529634,0.769498911
41.865604,-87.60620142,,,
41.865604,-87.60821593,,,
41.865604,-87.61023045,,,
41.865604,-87.61425948,,,
41.865604,-87.616274,0.073784722,0.086292135,0.727124183
41.865604,-87.61828851,0.770833333,0.004539007,0.487889273
41.865604,-87.62030303,0.536971831,0.241599319,0.354600302
41.865604,-87.62231754,0.096875,0.133779264,0.312679739
41.865604,-87.62433206,0.114677365,0.222967684,0.394051553
41.865604,-87.62634657,0.088759214,0.280286944,0.427083333
41.865604,-87.63037561,0.027267267,0.59613319,0.388402169
41.865604,-87.63440464,0.093520091,0.296054285,0.45893887
41.865604,-87.64044818,0.075816738,0.342333913,0.458394608
41.865604,-87.6424627,0.048525569,0.410009183,0.284705882
41.865604,-87.64447722,0.036082474,0.117575758,0.190311419
41.865604,-87.64649173,0.018191625,0.256045198,0.437469105
41.865604,-87.64850625,0.734177215,0.120243531,0.515294118
41.865604,-87.65052076,0.068155785,0.205315146,0.397012138
41.865604,-87.65454979,0.058156028,0.399659864,0.768627451
41.865604,-87.65656431,0.131455399,0.181585678,0.383333333
41.865604,-87.65857882,0.100767754,0.202539847,0.43232493
41.865604,-87.66059334,0.103504482,0.223009815,0.423068051
41.865604,-87.66260786,0.108187135,0.241753063,0.277385621
41.865604,-87.66663689,0.091578947,0.357411588,0.289542484
41.865604,-87.6686514,0.028569462,0.460616438,0.368067227
41.865604,-87.67066592,0.404761905,0.016746411,0.819607843
41.865604,-87.67268043,0.607769424,0.094259391,0.526984127
41.865604,-87.67469495,0.133333333,0.038860104,0.756862745
41.865604,-87.67670947,0.051546392,0.114386792,0.415686275
41.865604,-87.67872398,0.213888889,0.504201681,0.311111111
41.865604,-87.6807385,0.111111111,0.014705882,0.8
41.865604,-87.68275301,,,
41.865604,-87.68476753,0.096031746,0.040206778,0.787782805
41.865604,-87.68678204,0.087913395,0.183665443,0.586543637
41.865604,-87.68879656,0.042787447,0.482811306,0.270175439
41.865604,-87.69282559,0.069138577,0.508222933,0.536519608
41.865604,-87.69484011,0.413419913,0.010118265,0.785345717
41.865604,-87.69685462,0.112403101,0.050058207,0.842156863
41.865604,-87.69886914,,,
41.865604,-87.70088365,,,
41.865604,-87.70289817,0.082692308,0.184528034,0.690686275
41.865604,-87.70491269,0.130081301,0.071803853,0.373202614
41.865604,-87.7069272,0.09,0.114416476,0.354563895
41.865604,-87.70894172,0.112134345,0.0764896,0.860392157
41.865604,-87.71095623,0.07654321,0.308747856,0.236511156
41.865604,-87.71297075,0.108031272,0.094939271,0.403594771
41.865604,-87.71498526,0.09808519,0.185960323,0.418331053
41.867104,-87.6041869,0.536697248,0.152661064,0.466666667
41.867104,-87.60620142,0.1,0.178571429,0.329411765
41.867104,-87.60821593,0.327956989,0.033953998,0.596732026
41.867104,-87.61023045,0.992063492,0.166007905,0.330718954
41.867104,-87.61224496,0.591481232,0.557099925,0.401508296
41.867104,-87.616274,,,
41.867104,-87.61828851,0.612244898,0.262032086,0.366666667
41.867104,-87.62030303,0.117715618,0.020118177,0.714731021
41.867104,-87.62231754,0.294642857,0.084168337,0.200703871
41.867104,-87.62433206,0.564712097,0.147533318,0.381194296
41.867104,-87.62634657,0.120682965,0.133260937,0.346279882
41.867104,-87.62836109,0.125455872,0.183386838,0.37586727
41.867104,-87.63239012,0.474885845,0.054436987,0.284260731
41.867104,-87.63440464,0.545289855,0.124324324,0.290196078
41.867104,-87.63641915,0.091423948,0.1609375,0.62745098
41.867104,-87.63843367,0.224806202,0.04738292,0.444852941
41.867104,-87.64044818,0.195883134,0.135237069,0.363921569
41.867104,-87.6424627,0.083333333,0.058493785,0.309426848
41.867104,-87.64447722,0.092149948,0.288166215,0.13306288
41.867104,-87.64649173,0.523255814,0.097782831,0.299914749
41.867104,-87.64850625,0.254901961,0.107594937,0.206535948
41.867104,-87.65052076,0.106060606,0.215686275,0.2
41.867104,-87.65253528,0.068616423,0.268336855,0.541339869
41.867104,-87.65454979,0.100766284,0.163074039,0.721433401
41.867104,-87.65656431,0.075757576,0.225,0.287581699
41.867104,-87.65857882,0.060344828,0.442748092,0.256862745
41.867104,-87.66059334,0.075337187,0.318952802,0.818099548
41.867104,-87.66260786,0.083333333,0.014354067,0.819607843
41.867104,-87.66462237,0.929127726,0.277321814,0.292852625
41.867104,-87.66663689,0.648809524,0.130232558,0.093681917
41.867104,-87.6686514,0.166666667,0.044925125,0.785620915
41.867104,-87.67066592,0.005747126,0.290118416,0.685994398
41.867104,-87.67268043,0.5,0.225,0.156862745
41.867104,-87.67469495,0.125,0.272727273,0.517647059
41.867104,-87.67670947,0.074850299,0.258914729,0.632352941
41.867104,-87.67872398,0.503267974,0.007068607,0.943137255
41.867104,-87.6807385,0.123618383,0.075863895,0.569607843
41.867104,-87.68275301,0.064102564,0.016653856,0.527789047
41.867104,-87.68476753,0.08459596,0.265593561,0.129934641
41.867104,-87.68678204,0.579710145,0.143391521,0.196568627
41.867104,-87.68879656,0.109271523,0.086039886,0.430147059
41.867104,-87.69484011,0.129780034,0.111995452,0.510965868
41.867104,-87.69685462,0.087083333,0.382628659,0.621152704
41.867104,-87.69886914,0.07755102,0.136948016,0.467712418
41.867104,-87.70088365,0.091683256,0.294969661,0.323149905
41.867104,-87.70289817,,,
41.867104,-87.70491269,0.079622132,0.165327979,0.390588235
41.867104,-87.71095623,0.081294182,0.287119438,0.310094408
41.867104,-87.71297075,0.196969697,0.25,0.17254902
41.867104,-87.71498526,0.071555398,0.397796299,0.330485528
41.868604,-87.6041869,0.487654321,0.127208481,0.416176471
41.868604,-87.61224496,0.401689708,0.078566256,0.401161946
41.868604,-87.61425948,0.125322997,0.115487914,0.312885154
41.868604,-87.616274,,,
41.868604,-87.61828851,0.63368984,0.310889443,0.943529412
41.868604,-87.62030303,0.59673913,0.533024334,0.338431373
41.868604,-87.62433206,0.121062106,0.277958469,0.313490196
41.868604,-87.62634657,0.113059595,0.06880113,0.328233362
41.868604,-87.62836109,0.031114719,0.414164052,0.416619981
41.868604,-87.63037561,0.097604987,0.164507772,0.835158891
41.868604,-87.63239012,0.487617135,0.057123193,0.474836601
41.868604,-87.63843367,0.323018458,0.069931663,0.2495027
41.868604,-87.64044818,0.260548523,0.0542148,0.591142664
41.868604,-87.6424627,0.106995885,0.066122449,0.91503268
41.868604,-87.64447722,0.09375,0.023391813,0.670588235
41.868604,-87.64649173,,,
41.868604,-87.64850625,0.821225071,0.046272494,0.566610644
41.868604,-87.65052076,,,
41.868604,-87.65656431,0.117117117,0.030629139,0.394771242
41.868604,-87.65857882,0.040598291,0.53899309,0.305580694
41.868604,-87.66059334,0.085669782,0.13425345,0.120211161
41.868604,-87.66260786,0.125249501,0.240981241,0.388235294
41.868604,-87.66462237,0.045818505,0.446740859,0.704761905
41.868604,-87.66663689,0.03898886,0.580597015,0.37535014
41.868604,-87.6686514,0.083333333,0.23255814,0.252941176
41.868604,-87.67066592,0.040054311,0.301226994,0.391356543
41.868604,-87.67268043,0.071586599,0.225324028,0.342028986
41.868604,-87.67469495,0.984539007,0.239258807,0.566435986
41.868604,-87.67670947,0.074168798,0.291464778,0.362812711
41.868604,-87.67872398,0.049773756,0.221,0.392156863
41.868604,-87.6807385,0.5,0.064516129,0.364705882
41.868604,-87.68275301,0.093080911,0.200379352,0.413501401
41.868604,-87.68476753,0.486111111,0.028708134,0.204901961
41.868604,-87.68678204,0.053754017,0.380460153,0.255669224
41.868604,-87.68879656,0.024018858,0.480529023,0.333578431
41.868604,-87.69484011,0.117252931,0.088575668,0.528627451
41.868604,-87.69685462,0.068910256,0.219409283,0.371764706
41.868604,-87.69886914,0.054004512,0.289068232,0.291550802
41.868604,-87.70088365,0.112884161,0.096443228,0.674509804
41.868604,-87.70289817,0.120179609,0.049239173,0.761437908
41.868604,-87.70491269,0.069656489,0.283396431,0.315260017
41.868604,-87.71095623,0.069123185,0.313437869,0.267342799
41.868604,-87.71498526,0.269230769,0.072727273,0.006343714
41.870104,-87.6041869,0.47979798,0.150455927,0.430065359
41.870104,-87.616274,0.048387097,0.311557789,0.260130719
41.870104,-87.61828851,0.12605753,0.298808234,0.532295271
41.870104,-87.62030303,0.632936508,0.136363636,0.603921569
41.870104,-87.62433206,0.549608993,0.204191617,0.467787115
41.870104,-87.62634657,0.090175151,0.162259375,0.358990913
41.870104,-87.62836109,0.017479074,0.297844259,0.342835596
41.870104,-87.63037561,0.095578567,0.249109446,0.476499854
41.870104,-87.63843367,0.132218845,0.086556169,0.276034858
41.870104,-87.64044818,0.131858407,0.130394646,0.326772247
41.870104,-87.6424627,0.083333333,0.300108932,0.4
41.870104,-87.64447722,0.13025641,0.116230554,0.419058324
41.870104,-87.64649173,0.196078431,0.142259414,0.09372549
41.870104,-87.64850625,0.068505029,0.087915104,0.182411348
41.870104,-87.65052076,,,
41.870104,-87.65253528,0.074074074,0.083526682,0.338039216
41.870104,-87.65454979,0.106666667,0.274725275,0.267647059
41.870104,-87.65656431,0.066170389,0.323954984,0.243921569
41.870104,-87.65857882,0.049382716,0.5,0.211764706
41.870104,-87.66059334,0.205882353,0.053125,0.31372549
41.870104,-87.66260786,0.060386473,0.046246649,0.975163399
41.870104,-87.66462237,0.048780488,0.231638418,0.173529412
41.870104,-87.66663689,0.794,0.116117046,0.367092924
41.870104,-87.6686514,0.068575624,0.360431883,0.30872549
41.870104,-87.67268043,0.783828383,0.187384045,0.264215686
41.870104,-87.67670947,0.060481664,0.299557304,0.724777184
41.870104,-87.6807385,0.085389738,0.268454259,0.345315904
41.870104,-87.68275301,0.081560284,0.28724217,0.342222222
41.870104,-87.68476753,0.288194444,0.084507042,0.106069094
41.870104,-87.68678204,0.071093226,0.144560791,0.236532508
41.870104,-87.68879656,0.090876437,0.192731049,0.299719888
41.870104,-87.69081108,0.092466861,0.069148223,0.779607843
41.870104,-87.69685462,0.99122807,0.011613692,0.246757164
41.870104,-87.69886914,0.074829932,0.137640449,0.418823529
41.870104,-87.70088365,0.098099117,0.248544672,0.28171123
41.870104,-87.70289817,0.1,0.096599691,0.169150327
41.870104,-87.70491269,0.071982281,0.285127881,0.269991475
41.870104,-87.7069272,0.049199496,0.378781684,0.342577031
41.870104,-87.70894172,0.053415638,0.526795005,0.376862745
41.870104,-87.71095623,0.125,0.101694915,0.462745098
41.870104,-87.71297075,0.055350554,0.395620438,0.383753501
41.870104,-87.71498526,,,
41.870104,-87.71699978,0.101075269,0.088168373,0.738655462
41.871604,-87.6041869,0.497903564,0.121559633,0.46631016
41.871604,-87.616274,0.074561404,0.116445352,0.426579521
41.871604,-87.61828851,0.103825137,0.161375661,0.741176471
41.871604,-87.62030303,,,
41.871604,-87.62433206,0.087301587,0.199547511,0.270833333
41.871604,-87.62634657,0.104996097,0.140045917,0.47827451
41.871604,-87.62836109,0.045500506,0.333221024,0.277124183
41.871604,-87.63037561,0.055905153,0.526353687,0.432244009
41.871604,-87.63239012,0.077494692,0.168139224,0.488235294
41.871604,-87.63843367,0.106849747,0.135846144,0.438623219
41.871604,-87.64044818,0.050859861,0.607873665,0.463983488
41.871604,-87.6424627,0.058501486,0.407301223,0.293109244
41.871604,-87.64447722,0.110376897,0.195222169,0.42749183
41.871604,-87.64649173,0.44966443,0.029487433,0.412826797
41.871604,-87.64850625,0.114485981,0.190900981,0.115686275
41.871604,-87.65052076,0.456862745,0.024453395,0.100230681
41.871604,-87.65253528,0.03838624,0.420226832,0.319298246
41.871604,-87.65454979,0.474637681,0.103487064,0.348627451
41.871604,-87.65656431,0.092647059,0.136,0.754147813
41.871604,-87.65857882,,,
41.871604,-87.66059334,,,
41.871604,-87.66260786,0.059454191,0.370397112,0.193977591
41.871604,-87.66462237,0.076754386,0.178823529,0.333333333
41.871604,-87.66663689,0.092342342,0.177033493,0.211511701
41.871604,-87.6686514,0.606425703,0.310861423,0.261764706
41.871604,-87.67066592,0.054872952,0.4118133,0.759529412
41.871604,-87.67268043,0.100656455,0.178237129,0.591464821
41.871604,-87.67469495,0.051662174,0.419446015,0.38540305
41.871604,-87.67670947,0.088045635,0.232525952,0.404761905
41.871604,-87.67872398,0.269230769,0.07027027,0.241830065
41.871604,-87.6807385,0.09964539,0.241769547,0.238235294
41.871604,-87.68275301,0.04855643,0.535864979,0.309803922
41.871604,-87.68476753,0.712962963,0.01037763,0.331802965
41.871604,-87.68678204,0.06053068,0.222714681,0.176960784
41.871604,-87.68879656,0.059005548,0.279627641,0.706641366
41.871604,-87.69081108,0.053415864,0.292320064,0.38498452
41.871604,-87.69484011,0.046341463,0.348837209,0.209506833
41.871604,-87.69685462,0.084287532,0.346331791,0.304273504
41.871604,-87.69886914,0.079626853,0.272281943,0.355797628
41.871604,-87.70088365,0.082790003,0.505146151,0.396895425
41.871604,-87.70289817,0.002604167,0.10720268,0.260130719
41.871604,-87.70491269,0.087662338,0.144499179,0.321493213
41.871604,-87.7069272,0.11942959,0.040749619,0.473581011
41.871604,-87.70894172,0.077294686,0.28876334,0.307232401
41.871604,-87.71095623,0.14354067,0.115789474,0.493844049
41.871604,-87.71297075,0.088050314,0.174725275,0.396514161
41.871604,-87.71498526,0.103142077,0.152595372,0.313529412
41.871604,-87.71699978,0.262996942,0.048315603,0.368627451
41.873104,-87.6041869,0.473333333,0.114155251,0.429411765
41.873104,-87.616274,0.087529976,0.272015656,0.667973856
41.873104,-87.61828851,,,
41.873104,-87.62030303,0.027777778,0.131868132,0.356862745
41.873104,-87.62231754,0.735930736,0.051230872,0.535828877
41.873104,-87.62433206,0.12439454,0.081503015,0.888378766
41.873104,-87.62634657,0.069607843,0.206661804,0.264416586
41.873104,-87.62836109,0.062462996,0.175134799,0.286512181
41.873104,-87.63037561,0.074844369,0.255420642,0.322969188
41.873104,-87.63239012,0.285065304,0.050514178,0.416169756
41.873104,-87.63641915,0.112718505,0.403355215,0.370791075
41.873104,-87.64044818,0.10225641,0.195995658,0.451579521
41.873104,-87.6424627,0.064413422,0.21265625,0.363739699
41.873104,-87.64447722,0.25,0.056396149,0.518360071
41.873104,-87.64649173,0.554770318,0.075675194,0.530073234
41.873104,-87.64850625,0.620689655,0.182389937,0.311764706
41.873104,-87.65052076,0.752777778,0.209059233,0.225098039
41.873104,-87.65253528,0.901960784,0.031365314,0.531372549
41.873104,-87.65454979,0.040691193,0.254684838,0.287745098
41.873104,-87.65656431,0.059178744,0.337408313,0.178213508
41.873104,-87.65857882,0.020554066,0.239255933,0.226434277
41.873104,-87.66059334,0.096931024,0.278426396,0.309019608
41.873104,-87.66260786,0.093978102,0.225421637,0.272380952
41.873104,-87.66462237,0.036289433,0.41499588,0.339962652
41.873104,-87.66663689,0.444111776,0.069845253,0.31254902
41.873104,-87.6686514,0.367208672,0.067880795,0.253781513
41.873104,-87.67066592,0.551181102,0.081549658,0.381699346
41.873104,-87.67670947,0.228070175,0.020879121,0.71372549
41.873104,-87.67872398,,,
41.873104,-87.6807385,,,
41.873104,-87.68275301,,,
41.873104,-87.68476753,0.036352631,0.427254472,0.394171614
41.873104,-87.68678204,0.150192202,0.065770939,0.344687208
41.873104,-87.68879656,0.105997211,0.128632939,0.383488132
41.873104,-87.69081108,0.148148148,0.010044643,0.878431373
41.873104,-87.69484011,0.093645485,0.309310345,0.668973472
41.873104,-87.69685462,0.087301587,0.221830986,0.222745098
41.873104,-87.69886914,0.050434652,0.597207304,0.85905421
41.873104,-87.70088365,0.104622871,0.145925794,0.470004172
41.873104,-87.70289817,0.031819661,0.521517698,0.366666667
41.873104,-87.70491269,0.073024055,0.426186292,0.525028835
41.873104,-87.7069272,0.020648968,0.411657559,0.358823529
41.873104,-87.70894172,0.10724234,0.207995365,0.250689906
41.873104,-87.71095623,0.048617176,0.450964947,0.237068161
41.873104,-87.71297075,0.037860673,0.51,0.321568627
41.873104,-87.71498526,0.052337398,0.110885734,0.305263158
41.873104,-87.71699978,0.552609428,0.193265007,0.422910217
41.874604,-87.616274,0.116666667,0.114942529,0.341176471
41.874604,-87.61828851,0.06884058,0.097046414,0.154901961
41.874604,-87.62030303,0.596153846,0.146892655,0.694117647
41.874604,-87.62231754,0.986486486,0.030756442,0.589705882
41.874604,-87.62433206,0.101592532,0.237387564,0.401098039
41.874604,-87.62836109,0.329973118,0.034301521,0.429590018
41.874604,-87.63037561,0.124640362,0.187883702,0.331910804
41.874604,-87.63641915,0.087087087,0.214977405,0.337472767
41.874604,-87.63843367,0.216358025,0.117263844,0.167211329
41.874604,-87.64044818,0.132659933,0.087486744,0.443764706
41.874604,-87.6424627,0.083857442,0.232864675,0.431878558
41.874604,-87.64447722,0.117647059,0.11625635,0.446013072
41.874604,-87.64649173,0.141025641,0.172219992,0.331139914
41.874604,-87.64850625,0.03525641,0.14751773,0.460784314
41.874604,-87.65052076,0.113095238,0.159090909,0.345098039
41.874604,-87.65253528,0.966023875,0.142520612,0.554901961
41.874604,-87.65454979,0.931129477,0.029051621,0.742424242
41.874604,-87.65656431,0.112159329,0.150603836,0.447588765
41.874604,-87.65857882,,,
41.874604,-87.66059334,,,
41.874604,-87.66260786,,,
41.874604,-87.66462237,,,
41.874604,-87.66663689,0.417328042,0.074578278,0.42745098
41.874604,-87.6686514,0.177469136,0.096543504,0.329019608
41.874604,-87.67469495,0.006487026,0.462283737,0.314814815
41.874604,-87.67670947,0.023809524,0.366013072,0.3
41.874604,-87.67872398,,,
41.874604,-87.6807385,,,
41.874604,-87.68275301,0.547619048,0.012259194,0.746405229
41.874604,-87.68476753,0.056547619,0.225806452,0.243137255
41.874604,-87.68678204,0.077937348,0.261669304,0.606962785
41.874604,-87.68879656,0.152073733,0.048622003,0.277808901
41.874604,-87.69081108,0.101967304,0.091818043,0.734005602
41.874604,-87.69282559,0.583333333,0.023364486,0.839215686
41.874604,-87.69484011,0.145833333,0.12972973,0.435294118
41.874604,-87.69685462,,,
41.874604,-87.69886914,,,
41.874604,-87.70088365,,,
41.874604,-87.70289817,0.992397661,0.108036391,0.169591771
41.874604,-87.70491269,,,
41.874604,-87.7069272,0.098039216,0.061151079,0.545098039
41.874604,-87.70894172,0.119422572,0.04825228,0.448763853
41.874604,-87.71095623,0.062830944,0.357132974,0.4360181
41.874604,-87.71297075,0.053838951,0.306104901,0.570098039
41.874604,-87.71498526,0.125,0.063157895,0.745098039
41.874604,-87.71699978,0.035032797,0.380142809,0.32952381
41.876104,-87.616274,0.385416667,0.0625,0.501960784
41.876104,-87.61828851,,,
41.876104,-87.62030303,0.557539683,0.14213198,0.463529412
41.876104,-87.62231754,0.584183673,0.131103679,0.308565531
41.876104,-87.62433206,0.157817109,0.037128306,0.745955882
41.876104,-87.62634657,0.151851852,0.228426396,0.001650746
41.876104,-87.62836109,0.046787709,0.108337116,0.116222633
41.876104,-87.63037561,0.112529551,0.149427724,0.293681917
41.876104,-87.63641915,0.478696742,0.0335097,0.399095023
41.876104,-87.64044818,0.110770801,0.085053728,0.528207774
41.876104,-87.6424627,0.102322662,0.227408994,0.269319493
41.876104,-87.64447722,0.102446483,0.104456157,0.341013072
41.876104,-87.64649173,0.096457938,0.251431298,0.357374254
41.876104,-87.64850625,0.075152966,0.368096357,0.208578431
41.876104,-87.65052076,0.282945736,0.073353804,0.25261797
41.876104,-87.65253528,0.168836806,0.043700922,0.650166482
41.876104,-87.65454979,0.100196078,0.266290727,0.338314785
41.876104,-87.65656431,0.085106383,0.311946903,0.126610644
41.876104,-87.65857882,0.408730159,0.063444109,0.273271414
41.876104,-87.66059334,0.111111111,0.139534884,0.337254902
41.876104,-87.66260786,,,
41.876104,-87.66462237,0,0.068376068,0.458823529
41.876104,-87.66663689,0.060643061,0.069447978,0.119501444
41.876104,-87.6686514,0.134020619,0.231780167,0.205147059
41.876104,-87.67066592,0.104301075,0.126427406,0.418073316
41.876104,-87.67268043,0.088164251,0.192468619,0.401680672
41.876104,-87.67469495,0.672131148,0.114446529,0.418039216
41.876104,-87.67670947,0.108562691,0.073326606,0.416386555
41.876104,-87.67872398,0.564102564,0.015662651,0.723311547
41.876104,-87.6807385,0.182692308,0.086811352,0.293627451
41.876104,-87.68275301,0.082612872,0.218101823,0.346623094
41.876104,-87.68476753,,,
41.876104,-87.68678204,0.061088977,0.185376662,0.252847806
41.876104,-87.68879656,0.985436893,0.10107949,0.266405229
41.876104,-87.69081108,0.594444444,0.182926829,0.643137255
41.876104,-87.69282559,0.541666667,0.057971014,0.270588235
41.876104,-87.69484011,0.068732194,0.320109439,0.358333333
41.876104,-87.69685462,0.580645161,0.175141243,0.694117647
41.876104,-87.69886914,0.077732975,0.319450408,0.397101449
41.876104,-87.70088365,0.480555556,0.104712042,0.187254902
41.876104,-87.70289817,0.055555556,0.051282051,0.458823529
41.876104,-87.70491269,0.178571429,0.314606742,0.349019608
41.876104,-87.70894172,0.571428571,0.102941176,0.266666667
41.876104,-87.71095623,0.089262187,0.330071755,0.267189542
41.876104,-87.71297075,0.091463415,0.176778565,0.276811594
41.876104,-87.71498526,0.093023256,0.264073695,0.348306595
41.877604,-87.61023045,0.071174377,0.349068323,0.631372549
41.877604,-87.616274,0.166666667,0.024213075,0.809803922
41.877604,-87.61828851,,,
41.877604,-87.62030303,0.5625,0.041237113,0.760784314
41.877604,-87.62433206,0.192829457,0.043549816,0.755523673
41.877604,-87.62634657,0.111111111,0.068181818,0.002309452
41.877604,-87.62836109,0.095300546,0.228054434,0.264884135
41.877604,-87.63037561,0.204461942,0.060777182,0.236835543
41.877604,-87.63239012,0.147517321,0.182951305,0.192360053
41.877604,-87.63440464,0.05188344,0.069061994,0.274550232
41.877604,-87.63641915,0.206666667,0.053966541,0.151388889
41.877604,-87.64044818,0.147956672,0.029965033,0.770434783
41.877604,-87.6424627,0.110318592,0.135879046,0.331661845
41.877604,-87.64447722,0.08876988,0.327487245,0.356464905
41.877604,-87.64850625,0.052797478,0.393488372,0.321195145
41.877604,-87.65052076,0.054331865,0.551975684,0.477850399
41.877604,-87.65253528,0.423611111,0.012771996,0.368453159
41.877604,-87.65454979,0.110932906,0.213454296,0.336908881
41.877604,-87.65656431,0.428321678,0.031352774,0.447156863
41.877604,-87.65857882,0.044340115,0.140640475,0.339383754
41.877604,-87.66059334,0.151515152,0.270491803,0.095686275
41.877604,-87.66260786,0.57518797,0.191091954,0.194957983
41.877604,-87.66462237,0.153333333,0.142045455,0.14789916
41.877604,-87.66663689,0.179012346,0.145945946,0.181372549
41.877604,-87.6686514,0.125667152,0.053268202,0.754872695
41.877604,-87.67066592,0.507936508,0.075539568,0.311484594
41.877604,-87.67268043,0.078366446,0.151911469,0.324836601
41.877604,-87.67469495,0.222222222,0.044025157,0.267226891
41.877604,-87.67670947,0.58953168,0.109403255,0.542156863
41.877604,-87.67872398,0.12745098,0.038451872,0.624156863
41.877604,-87.6807385,0.059652928,0.339220015,0.288076312
41.877604,-87.68275301,0.051851852,0.524871355,0.33621684
41.877604,-87.68476753,0.083994709,0.260465116,0.433613445
41.877604,-87.68678204,0.077321029,0.364191873,0.242175361
41.877604,-87.68879656,0.051666667,0.125313283,0.401206637
41.877604,-87.69081108,0.083333333,0.125,0.31372549
41.877604,-87.69282559,0.122513343,0.177427686,0.410386857
41.877604,-87.69484011,0.536231884,0.044530494,0.13503268
41.877604,-87.69685462,0.048356132,0.467834288,0.582156863
41.877604,-87.69886914,0.480225989,0.04469697,0.431372549
41.877604,-87.70088365,0.020415347,0.412097476,0.333769063
41.877604,-87.70289817,0.121046229,0.199272727,0.359477124
41.877604,-87.70491269,0.036345776,0.203844614,0.296732026
41.877604,-87.7069272,0.069507864,0.435099338,0.370098039
41.877604,-87.70894172,0.091480447,0.363390289,0.539078887
41.877604,-87.71095623,0.101092896,0.235067437,0.290756303
41.877604,-87.71297075,0.093714927,0.310507057,0.326172208
41.877604,-87.71498526,0.096612296,0.246444032,0.342766296
41.877604,-87.71699978,,,
41.879104,-87.60217239,0.471171171,0.103525462,0.437990196
41.879104,-87.60821593,0.460176991,0.064942529,0.524886878
41.879104,-87.61023045,0.074139976,0.350374065,0.78627451
41.879104,-87.616274,0.354166667,0.103896104,0.301960784
41.879104,-87.61828851,0.015151515,0.192982456,0.223529412
41.879104,-87.62030303,0.162222222,0.201612903,0.243137255
41.879104,-87.62433206,0.17979798,0.01690747,0.933428981
41.879104,-87.62634657,0.987948266,0.130494822,0.109930424
41.879104,-87.63037561,0.162037037,0.164383562,0.002916209
41.879104,-87.63239012,0.082635701,0.263127976,0.353770739
41.879104,-87.63440464,0.185875706,0.100889193,0.266666667
41.879104,-87.63641915,0.578114478,0.121145374,0.232225064
41.879104,-87.63843367,0.637921941,0.184795322,0.188898094
41.879104,-87.64044818,0.011299435,0.215328467,0.002074343
41.879104,-87.6424627,0.562825346,0.204133231,0.375521156
41.879104,-87.64447722,0.122482656,0.369769874,0.419890196
41.879104,-87.64649173,0.565640194,0.153558985,0.250108932
41.879104,-87.64850625,0.385802469,0.091463415,0.251662404
41.879104,-87.65052076,0.032051282,0.543519574,0.382135076
41.879104,-87.65253528,0.062795879,0.338326738,0.261783204
41.879104,-87.65454979,0.125603865,0.341021417,0.14877451
41.879104,-87.65656431,0.046490546,0.534024896,0.590686275
41.879104,-87.65857882,0.087837838,0.039008962,0.531372549
41.879104,-87.66059334,,,
41.879104,-87.66260786,0.049822064,0.36852459,0.37377451
41.879104,-87.66462237,0.089220015,0.276894866,0.37739331
41.879104,-87.66663689,0.10058309,0.210903874,0.478333333
41.879104,-87.6686514,0.097605893,0.172298905,0.433642931
41.879104,-87.67066592,0.588235294,0.121428571,0.549019608
41.879104,-87.67268043,0.585585586,0.01597582,0.567647059
41.879104,-87.67469495,0.104224059,0.153488372,0.618300654
41.879104,-87.67670947,0.138888889,0.084507042,0.417647059
41.879104,-87.67872398,0.109803922,0.071699705,0.774836601
41.879104,-87.6807385,0.05935173,0.300671671,0.367610748
