,lat,lng,dir,city,entropy_mean,entropy_std
462,42.307631,-71.0587372453,2,boston,3.68203605435,1.60653744804
463,42.307631,-71.0587372453,3,boston,4.759700561,1.08970106109
464,42.307631,-71.0607669646,0,boston,4.77988171901,1.10466704127
465,42.307631,-71.0607669646,1,boston,4.42205451092,1.06244855191
466,42.307631,-71.0607669646,2,boston,4.5094462718,1.08153718761
467,42.307631,-71.0607669646,3,boston,,
468,42.307631,-71.0627966839,0,boston,,
469,42.307631,-71.0627966839,1,boston,,
470,42.307631,-71.0627966839,2,boston,4.68884182862,0.975711516915
471,42.307631,-71.0627966839,3,boston,4.48251855865,1.08437170716
472,42.307631,-71.0648264032,0,boston,5.07385987183,0.946902698545
473,42.307631,-71.0648264032,1,boston,4.26174088798,1.0917781576
474,42.307631,-71.0648264032,2,boston,4.92404443457,0.817083658429
475,42.307631,-71.0648264032,3,boston,5.18105603853,0.63616495516
476,42.307631,-71.0668561225,0,boston,4.37388241831,1.27901151749
477,42.307631,-71.0668561225,1,boston,4.33932827233,0.946248167892
478,42.307631,-71.0668561225,2,boston,4.5611089289,0.770748821454
