,lat,lng,tree,sky
169,37.722894,-122.471453025,17926.5,64851.25
170,37.722894,-122.473350549,11924.0,66531.0
171,37.722894,-122.475248074,45062.0,43989.0
172,37.722894,-122.477145598,102607.75,18976.25
173,37.722894,-122.479043122,42216.75,32971.75
174,37.722894,-122.480940647,35796.5,10062.0
175,37.722894,-122.482838171,62792.75,25094.5
176,37.722894,-122.484735696,83101.0,15425.75
177,37.724394,-122.406937196,2447.0,55081.25
178,37.724394,-122.408834721,4407.25,54561.0
179,37.724394,-122.412629769,16821.5,47919.0
180,37.724394,-122.414527294,6259.0,35795.5
181,37.724394,-122.416424818,2733.75,23310.75
182,37.724394,-122.418322342,2984.5,42348.0
183,37.724394,-122.420219867,26099.25,44095.0
184,37.724394,-122.422117391,15366.0,47767.5
185,37.724394,-122.424014916,6893.75,55919.0
186,37.724394,-122.42591244,10453.0,51586.0
187,37.724394,-122.427809964,10553.0,56172.0
188,37.724394,-122.429707489,3919.5,65970.5
189,37.724394,-122.431605013,17308.25,50847.0
190,37.724394,-122.433502537,4214.0,34011.5
191,37.724394,-122.435400062,9890.5,39645.5
192,37.724394,-122.437297586,26561.25,41250.0
193,37.724394,-122.439195111,25066.25,58904.25
194,37.724394,-122.441092635,32284.25,62543.75
195,37.724394,-122.442990159,8344.5,47074.5
196,37.724394,-122.446785208,58019.0,40817.5
197,37.724394,-122.448682732,38820.5,45458.0
198,37.724394,-122.450580257,47479.75,51969.75
199,37.724394,-122.452477781,17513.0,62054.0
200,37.724394,-122.45627283,14840.0,58602.5
201,37.724394,-122.458170354,17084.5,54556.0
202,37.724394,-122.460067879,11388.0,42040.75
203,37.724394,-122.461965403,35330.75,46928.75
204,37.724394,-122.463862927,18696.75,61922.0
205,37.724394,-122.465760452,24353.0,57556.5
206,37.724394,-122.467657976,40899.75,56144.75
207,37.724394,-122.469555501,38198.5,52166.5
208,37.724394,-122.471453025,39296.75,57303.0
209,37.724394,-122.473350549,23955.0,57166.75
210,37.724394,-122.475248074,46718.75,39795.5
211,37.724394,-122.477145598,95403.75,12358.0
212,37.724394,-122.479043122,65928.25,24270.0
213,37.724394,-122.480940647,48987.5,13745.0
214,37.724394,-122.482838171,57126.5,28952.0
215,37.724394,-122.484735696,94820.5,18092.25
216,37.725894,-122.405039672,4741.5,59273.25
217,37.725894,-122.406937196,4089.5,41460.25
218,37.725894,-122.408834721,6108.25,42467.75
219,37.725894,-122.410732245,39291.75,31647.75
220,37.725894,-122.416424818,24078.75,35109.5
221,37.725894,-122.418322342,9593.0,48279.5
222,37.725894,-122.420219867,18874.75,40220.75
223,37.725894,-122.422117391,11124.5,48169.5
224,37.725894,-122.424014916,19584.5,56367.25
225,37.725894,-122.42591244,5376.5,45320.0
226,37.725894,-122.427809964,13883.5,57426.5
227,37.725894,-122.429707489,2058.25,56748.5
228,37.725894,-122.431605013,13495.0,55759.0
229,37.725894,-122.435400062,1525.25,35308.25
230,37.725894,-122.437297586,23522.25,41105.5
231,37.725894,-122.439195111,20330.0,58139.25
232,37.725894,-122.441092635,10816.75,63351.25
233,37.725894,-122.442990159,11669.0,56652.25
234,37.725894,-122.446785208,73383.5,42893.5
235,37.725894,-122.452477781,19531.75,64750.25
236,37.725894,-122.45627283,15505.5,65268.5
237,37.725894,-122.458170354,74340.75,36372.75
238,37.725894,-122.460067879,41188.5,42747.0
239,37.725894,-122.463862927,8306.75,57083.5
240,37.725894,-122.467657976,15004.5,64729.75
241,37.725894,-122.469555501,35701.5,56003.5
242,37.725894,-122.471453025,22805.0,65880.0
243,37.725894,-122.473350549,37128.0,58401.0
244,37.725894,-122.475248074,18582.75,65150.5
245,37.725894,-122.477145598,40228.0,45915.5
246,37.725894,-122.479043122,34083.75,35382.5
247,37.725894,-122.482838171,41597.5,52169.0
248,37.725894,-122.484735696,56140.5,46186.25
249,37.727394,-122.405039672,40699.5,35604.0
250,37.727394,-122.406937196,6642.75,61942.75
251,37.727394,-122.408834721,2019.5,41371.5
252,37.727394,-122.410732245,7925.5,43043.5
253,37.727394,-122.414527294,13030.75,50352.25
254,37.727394,-122.416424818,321.0,54126.5
255,37.727394,-122.418322342,31208.5,41145.25
256,37.727394,-122.420219867,3651.0,61338.5
257,37.727394,-122.422117391,7437.5,51771.5
258,37.727394,-122.424014916,10929.0,49789.75
259,37.727394,-122.42591244,11814.5,55039.5
260,37.727394,-122.427809964,4947.5,56041.0
261,37.727394,-122.429707489,39490.75,36237.75
262,37.727394,-122.431605013,15933.5,54032.5
263,37.727394,-122.433502537,11614.0,29849.75
264,37.727394,-122.435400062,19669.75,56615.0
265,37.727394,-122.437297586,23535.5,38972.75
266,37.727394,-122.439195111,13116.25,64298.0
267,37.727394,-122.441092635,3694.75,61696.75
268,37.727394,-122.442990159,3604.75,49574.25
269,37.727394,-122.444887684,33328.75,57136.5
270,37.727394,-122.446785208,53226.5,43508.5
271,37.727394,-122.448682732,33816.25,44202.0
272,37.727394,-122.452477781,11483.0,66475.5
273,37.727394,-122.45627283,43744.0,41256.5
274,37.727394,-122.458170354,23348.25,64528.0
275,37.727394,-122.460067879,50222.75,47718.5
276,37.727394,-122.461965403,3425.0,54216.5
277,37.727394,-122.463862927,27388.75,57015.25
278,37.727394,-122.465760452,17209.0,54791.25
